gen,nevals,avg,std,min,max
0,50,[0.82522 0.45454],[0.02109814 0.18525531],[0.8   0.081],[0.847 0.68 ]
1,4,[0.845 0.243],[0.00209762 0.12735776],[0.842 0.115],[0.847 0.398]
2,5,[0.8446 0.196 ],[0.0012     0.09583319],[0.843 0.121],[0.846 0.382]
3,4,[0.843  0.1766],[0.00268328 0.10952552],[0.839 0.092],[0.846 0.386]
4,4,[0.8442 0.1534],[0.00222711 0.03918469],[0.841 0.105],[0.846 0.188]
5,3,[0.8434 0.1396],[0.00233238 0.03888753],[0.84  0.099],[0.846 0.187]
6,5,[0.8446 0.1584],[0.00174356 0.03121922],[0.842 0.111],[0.846 0.186]
7,4,[0.846  0.2282],[1.11022302e-16 8.39008939e-02],[0.846 0.186],[0.846 0.396]
8,3,[0.846  0.3112],[1.11022302e-16 1.02243631e-01],[0.846 0.186],[0.846 0.398]
9,3,[0.846  0.3118],[1.11022302e-16 9.99087584e-02],[0.846 0.189],[0.846 0.398]
10,2,[0.846  0.3892],[1.11022302e-16 2.40000000e-03],[0.846 0.388],[0.846 0.394]
11,4,[0.838 0.349],[0.016     0.1534249],[0.806 0.183],[0.846 0.594]
12,2,[0.8372 0.3976],[0.0176     0.14058962],[0.802 0.184],[0.846 0.628]
13,5,[0.8372 0.3972],[0.0176     0.14331839],[0.802 0.184],[0.846 0.636]
14,5,[0.837  0.4444],[0.01850405 0.10695345],[0.8   0.384],[0.847 0.658]
15,4,[0.8458 0.3472],[0.0004     0.08676958],[0.845 0.174],[0.846 0.398]
16,4,[0.838  0.4356],[0.01650454 0.08539227],[0.805 0.382],[0.847 0.606]
17,3,[0.838  0.3982],[0.01650454 0.13252079],[0.805 0.187],[0.847 0.606]
18,4,[0.8376 0.4492],[0.01780562 0.09741951],[0.802 0.398],[0.847 0.644]
19,4,[0.8376 0.3998],[0.01730433 0.13505614],[0.803 0.187],[0.847 0.614]
20,4,[0.8378 0.358 ],[0.01740575 0.16145216],[0.803 0.183],[0.847 0.616]
21,4,[0.8378 0.4026],[0.01790419 0.14139533],[0.802 0.183],[0.847 0.63 ]
22,5,[0.8462 0.3082],[0.00074833 0.10518631],[0.845 0.177],[0.847 0.402]
23,5,[0.8378 0.3978],[0.01740575 0.14074431],[0.803 0.175],[0.847 0.62 ]
24,5,[0.8304 0.443 ],[0.02008582 0.16579264],[0.802 0.183],[0.847 0.672]
25,5,[0.828 0.466],[0.02245885 0.18504486],[0.8   0.188],[0.847 0.678]
