gen,nevals,avg,std,min,max
0,50,[0.82668 0.37648],[0.01599055 0.21442968],[0.808 0.027],[0.848 0.648]
1,5,[0.8344 0.297 ],[0.0148     0.18597204],[0.811 0.119],[0.848 0.584]
2,3,[0.8256 0.4146],[0.01172348 0.13925171],[0.811 0.159],[0.847 0.584]
3,3,[0.8312 0.3464],[0.01397712 0.16634975],[0.811 0.159],[0.847 0.588]
4,5,[0.8228 0.4094],[0.01487817 0.24997728],[0.81  0.096],[0.842 0.652]
5,5,[0.8278 0.3832],[0.01655778 0.19693593],[0.809 0.153],[0.847 0.61 ]
6,3,[0.83   0.3362],[0.0134759  0.17955768],[0.809 0.106],[0.847 0.606]
7,5,[0.819  0.4702],[0.01350555 0.19212746],[0.809 0.117],[0.843 0.61 ]
8,3,[0.815  0.5308],[0.00817313 0.09710695],[0.808 0.412],[0.825 0.616]
9,4,[0.8148 0.534 ],[0.00754718 0.09024411],[0.808 0.412],[0.825 0.614]
10,3,[0.8134 0.5544],[0.00531413 0.05706698],[0.808 0.46 ],[0.822 0.614]
11,4,[0.8156 0.5316],[0.00287054 0.03125124],[0.81  0.504],[0.818 0.59 ]
12,3,[0.8154 0.5316],[0.00338231 0.04465691],[0.81  0.478],[0.819 0.596]
13,5,[0.8156 0.5372],[0.00185472 0.02775896],[0.813 0.5  ],[0.818 0.572]
14,4,[0.8176 0.5092],[0.0012    0.0196204],[0.816 0.482],[0.819 0.538]
15,3,[0.8176 0.5088],[0.0004899 0.0065238],[0.817 0.502],[0.818 0.52 ]
16,4,[0.8186 0.4984],[0.00135647 0.01525254],[0.817 0.472],[0.821 0.518]
17,4,[0.8192 0.4924],[0.00256125 0.03574129],[0.816 0.436],[0.823 0.536]
18,3,[0.8198 0.4788],[0.00203961 0.02496718],[0.817 0.436],[0.823 0.512]
19,4,[0.8244 0.4256],[0.01222457 0.13653659],[0.811 0.176],[0.847 0.578]
20,5,[0.8162 0.5288],[0.0016     0.02174764],[0.814 0.49 ],[0.819 0.556]
21,3,[0.8148 0.5416],[0.0040694  0.04634479],[0.81 0.49],[0.819 0.6  ]
22,3,[0.8156 0.5296],[0.00504381 0.05755554],[0.809 0.47 ],[0.821 0.61 ]
23,4,[0.812 0.572],[0.00501996 0.05885576],[0.809 0.458],[0.822 0.628]
24,5,[0.8112 0.58  ],[0.00305941 0.03637582],[0.808 0.51 ],[0.817 0.616]
25,4,[0.8134 0.5608],[0.00557136 0.0583863 ],[0.808 0.464],[0.822 0.616]
