gen,nevals,avg,std,min,max
0,50,[0.8243  0.41118],[0.02124359 0.22020388],[0.799 0.085],[0.85  0.686]
1,4,[0.836  0.3344],[0.01603746 0.14928845],[0.811 0.14 ],[0.85 0.54]
2,4,[0.8432 0.2168],[0.01022546 0.10473471],[0.823 0.141],[0.85  0.422]
3,5,[0.8216 0.4146],[0.02003597 0.23339203],[0.801 0.093],[0.849 0.654]
4,5,[0.8148 0.5142],[0.01991381 0.19033486],[0.799 0.183],[0.85 0.67]
5,4,[0.8102 0.5584],[0.01172007 0.12311556],[0.799 0.4  ],[0.825 0.668]
6,4,[0.8146 0.5068],[0.01156892 0.11747068],[0.799 0.396],[0.825 0.662]
7,4,[0.8096 0.5564],[0.01103812 0.11566434],[0.8   0.394],[0.825 0.656]
8,5,[0.814  0.5154],[0.01860108 0.19516311],[0.799 0.163],[0.848 0.674]
9,4,[0.8166 0.4958],[0.01887432 0.18330783],[0.799 0.183],[0.85  0.674]
10,4,[0.8044 0.6112],[0.00637495 0.0714042 ],[0.8  0.47],[0.817 0.656]
11,4,[0.8104 0.552 ],[0.01151694 0.12005999],[0.801 0.402],[0.825 0.652]
12,3,[0.8102 0.5582],[0.01940515 0.19361859],[0.8   0.171],[0.849 0.658]
13,3,[0.8122 0.5346],[0.01856233 0.18337023],[0.8   0.171],[0.849 0.658]
14,3,[0.8218 0.4476],[0.02233741 0.22850523],[0.801 0.171],[0.849 0.68 ]
15,5,[0.8056 0.6076],[0.0032    0.0439345],[0.801 0.56 ],[0.809 0.676]
16,4,[0.813 0.546],[0.01877232 0.18389127],[0.799 0.188],[0.85  0.686]
17,5,[0.8028 0.6576],[0.00183303 0.03338023],[0.801 0.598],[0.806 0.688]
18,4,[0.802  0.6544],[0.00228035 0.03188479],[0.8   0.594],[0.806 0.688]
19,3,[0.8016 0.6572],[0.00162481 0.02496718],[0.8   0.612],[0.804 0.688]
20,5,[0.8034 0.636 ],[0.00195959 0.03256992],[0.8 0.6],[0.806 0.686]
21,4,[0.8032 0.6508],[0.00074833 0.03107668],[0.802 0.62 ],[0.804 0.688]
22,4,[0.8034 0.6256],[0.00135647 0.01438888],[0.801 0.61 ],[0.805 0.652]
23,4,[0.802  0.6404],[0.00252982 0.0272294 ],[0.8   0.598],[0.806 0.664]
24,5,[0.812  0.5396],[0.01814387 0.19912368],[0.8   0.146],[0.848 0.672]
25,3,[0.812  0.5308],[0.0181659  0.19411584],[0.8   0.146],[0.848 0.656]
