gen,nevals,avg,std,min,max
0,50,[0.82576 0.38068],[0.02027073 0.21789267],[0.803 0.101],[0.847 0.646]
1,4,[0.8308 0.3306],[0.0191562  0.19063011],[0.804 0.174],[0.847 0.602]
2,4,[0.8296 0.342 ],[0.0209055  0.21164026],[0.804 0.154],[0.847 0.602]
3,3,[0.8204 0.4404],[0.02092463 0.21693925],[0.802 0.173],[0.847 0.634]
4,4,[0.8118 0.533 ],[0.01710439 0.17812131],[0.803 0.177],[0.846 0.634]
5,4,[0.8116 0.5394],[0.0172     0.18129269],[0.803 0.177],[0.846 0.64 ]
6,5,[0.8202 0.4278],[0.02066301 0.22495724],[0.803 0.141],[0.846 0.62 ]
7,4,[0.8242 0.394 ],[0.01788183 0.1857353 ],[0.803 0.17 ],[0.846 0.62 ]
8,5,[0.817  0.4572],[0.01481891 0.16512105],[0.805 0.15 ],[0.845 0.596]
9,3,[0.8168 0.4586],[0.01489161 0.15821959],[0.805 0.165],[0.845 0.59 ]
10,5,[0.8044 0.6016],[0.0010198  0.01566652],[0.803 0.578],[0.806 0.624]
11,3,[0.8048 0.592 ],[0.0004     0.00669328],[0.804 0.584],[0.805 0.604]
12,3,[0.8046 0.5928],[0.0008     0.01121428],[0.803 0.584],[0.805 0.614]
13,5,[0.8056 0.5856],[0.00233238 0.02540551],[0.803 0.538],[0.81  0.614]
14,4,[0.8046 0.6096],[0.0010198  0.02129413],[0.803 0.592],[0.806 0.65 ]
15,4,[0.8126 0.5304],[0.01623083 0.1796815 ],[0.803 0.174],[0.845 0.654]
16,4,[0.8054 0.5936],[0.00174356 0.02463818],[0.803 0.564],[0.808 0.632]
17,5,[0.8108 0.523 ],[0.01561282 0.2120698 ],[0.802 0.099],[0.842 0.636]
18,3,[0.8038 0.6256],[0.0004     0.01488086],[0.803 0.598],[0.804 0.638]
19,5,[0.8122 0.5194],[0.01641219 0.19067627],[0.803 0.139],[0.845 0.638]
20,5,[0.8294 0.3546],[0.02075187 0.22015958],[0.804 0.17 ],[0.847 0.638]
21,5,[0.8294 0.3516],[0.0207615  0.21558256],[0.803 0.17 ],[0.847 0.638]
22,5,[0.8274 0.3348],[0.01973423 0.24248002],[0.803 0.069],[0.846 0.63 ]
23,4,[0.8288 0.356 ],[0.02106561 0.21885429],[0.803 0.177],[0.846 0.63 ]
24,4,[0.838 0.26 ],[0.01650454 0.16500061],[0.805 0.177],[0.847 0.59 ]
25,5,[0.8374 0.2648],[0.0172     0.18064484],[0.803 0.168],[0.846 0.626]
