gen,nevals,avg,std,min,max
0,50,[0.82728 0.37342],[0.01980004 0.21849934],[0.802 0.038],[0.847 0.668]
1,3,[0.8152 0.5484],[0.01621604 0.08900697],[0.802 0.382],[0.847 0.644]
2,5,[0.8222 0.4202],[0.01936388 0.21204566],[0.803 0.154],[0.847 0.634]
3,4,[0.8144 0.513 ],[0.01678809 0.16980224],[0.803 0.189],[0.847 0.636]
4,4,[0.8038 0.6256],[0.00172047 0.02316549],[0.802 0.582],[0.807 0.648]
5,3,[0.8046 0.6176],[0.00205913 0.02926841],[0.802 0.582],[0.807 0.656]
6,3,[0.8056 0.6036],[0.00185472 0.02106751],[0.803 0.578],[0.808 0.632]
7,5,[0.804  0.6216],[0.00126491 0.01812843],[0.802 0.604],[0.805 0.65 ]
8,5,[0.8038 0.63  ],[0.00193907 0.02779928],[0.801 0.594],[0.806 0.658]
9,5,[0.8064 0.5964],[0.0026533  0.03640659],[0.803 0.54 ],[0.811 0.652]
10,5,[0.8166 0.4824],[0.01575563 0.15946611],[0.803 0.18 ],[0.847 0.63 ]
11,5,[0.8268 0.3646],[0.0154971  0.16686474],[0.811 0.161],[0.846 0.536]
12,3,[0.8162 0.4884],[0.01535448 0.16925909],[0.803 0.166],[0.846 0.656]
13,5,[0.8298 0.3174],[0.01750885 0.20634689],[0.806 0.134],[0.846 0.596]
14,4,[0.8328 0.3006],[0.01503862 0.1631951 ],[0.814 0.134],[0.847 0.508]
15,4,[0.8294 0.3308],[0.01860753 0.21635009],[0.802 0.13 ],[0.846 0.656]
16,5,[0.832  0.2958],[0.01520526 0.17299988],[0.812 0.132],[0.847 0.522]
17,4,[0.8234 0.3914],[0.01700118 0.20503814],[0.802 0.147],[0.844 0.652]
18,5,[0.823  0.4044],[0.01759545 0.2129353 ],[0.802 0.148],[0.844 0.656]
19,4,[0.8388 0.2782],[0.013467  0.1502643],[0.812 0.148],[0.847 0.524]
20,4,[0.8288 0.4058],[0.02071135 0.22025658],[0.803 0.143],[0.847 0.666]
21,2,[0.831  0.3758],[0.01829754 0.19285269],[0.804 0.143],[0.847 0.66 ]
22,4,[0.8238 0.4404],[0.0182033  0.16816373],[0.802 0.148],[0.847 0.644]
23,4,[0.8124 0.5528],[0.01732743 0.18289057],[0.802 0.188],[0.847 0.66 ]
24,4,[0.821  0.4588],[0.02082306 0.23216322],[0.804 0.165],[0.847 0.666]
25,4,[0.8046 0.6452],[0.0012     0.02830124],[0.804 0.59 ],[0.807 0.67 ]
