gen,nevals,avg,std,min,max
0,50,[0.83348 0.34572],[0.01788546 0.2150333 ],[0.808 0.126],[0.849 0.65 ]
1,1,[0.8382 0.3014],[0.01328759 0.15353905],[0.82  0.175],[0.849 0.518]
2,5,[0.8432 0.2262],[0.01016661 0.13150118],[0.823 0.124],[0.849 0.486]
3,4,[0.8428 0.2128],[0.00906422 0.10703158],[0.825 0.109],[0.849 0.42 ]
4,5,[0.846  0.1322],[0.00167332 0.02411141],[0.844 0.112],[0.849 0.179]
5,4,[0.8456 0.1284],[0.00185472 0.02322585],[0.844 0.112],[0.849 0.174]
6,4,[0.8376 0.215 ],[0.01382172 0.20154007],[0.81  0.111],[0.846 0.618]
7,3,[0.8296 0.3798],[0.01526565 0.19660966],[0.81  0.122],[0.849 0.618]
8,4,[0.8226 0.46  ],[0.01300154 0.18525226],[0.809 0.122],[0.846 0.648]
9,4,[0.8186 0.5184],[0.00601997 0.07563491],[0.809 0.446],[0.824 0.624]
10,4,[0.8188 0.5144],[0.00587878 0.06772178],[0.809 0.444],[0.824 0.62 ]
11,5,[0.8156 0.5572],[0.00662118 0.08364305],[0.809 0.44 ],[0.824 0.642]
12,4,[0.821 0.484],[0.00603324 0.07952861],[0.809 0.428],[0.825 0.642]
13,5,[0.8174 0.5344],[0.00741889 0.09601167],[0.808 0.406],[0.826 0.656]
14,3,[0.8144 0.5784],[0.00705975 0.08914168],[0.808 0.454],[0.824 0.656]
15,5,[0.8182 0.5372],[0.00682349 0.09995679],[0.808 0.434],[0.824 0.662]
16,5,[0.8162 0.57  ],[0.00685274 0.105762  ],[0.809 0.43 ],[0.825 0.662]
17,5,[0.8154 0.5772],[0.00557136 0.08970708],[0.81  0.434],[0.824 0.662]
18,4,[0.8164 0.5468],[0.0063435  0.09300839],[0.808 0.434],[0.824 0.66 ]
19,3,[0.821  0.4904],[0.00501996 0.08304601],[0.811 0.438],[0.824 0.656]
20,5,[0.8276 0.415 ],[0.01224091 0.15381807],[0.811 0.171],[0.849 0.654]
21,4,[0.8228 0.4666],[0.01503862 0.1759609 ],[0.808 0.171],[0.849 0.648]
22,4,[0.8202 0.441 ],[0.01486472 0.23507786],[0.808 0.121],[0.846 0.648]
23,3,[0.8154 0.5508],[0.00788923 0.10091264],[0.808 0.418],[0.826 0.648]
24,4,[0.8132 0.5816],[0.00570614 0.06622869],[0.809 0.454],[0.824 0.632]
25,4,[0.815  0.5628],[0.00654217 0.0744    ],[0.809 0.464],[0.823 0.63 ]
