gen,nevals,avg,std,min,max
0,50,[0.8204  0.38714],[0.01964994 0.22531791],[0.798 0.051],[0.842 0.662]
1,3,[0.819  0.3944],[0.01822087 0.18984373],[0.799 0.15 ],[0.842 0.612]
2,4,[0.827  0.2934],[0.01742412 0.18974467],[0.799 0.126],[0.842 0.612]
3,4,[0.8236 0.3052],[0.0123061  0.15058738],[0.812 0.089],[0.841 0.472]
4,5,[0.8194 0.3772],[0.01782807 0.2150492 ],[0.798 0.131],[0.841 0.644]
5,4,[0.8026 0.5828],[0.00422374 0.05783563],[0.798 0.486],[0.809 0.646]
6,3,[0.8016 0.5976],[0.00372022 0.04860288],[0.798 0.514],[0.808 0.646]
7,4,[0.8012 0.598 ],[0.00183303 0.01797776],[0.798 0.582],[0.803 0.632]
8,3,[0.8088 0.5108],[0.01615426 0.17881655],[0.799 0.154],[0.841 0.62 ]
9,4,[0.8074 0.5262],[0.0163046  0.17676018],[0.799 0.173],[0.84  0.624]
10,4,[0.7988 0.6192],[0.0004 0.0056],[0.798 0.61 ],[0.799 0.626]
11,5,[0.7986 0.62  ],[0.0008     0.01131371],[0.797 0.61 ],[0.799 0.642]
12,4,[0.7988 0.6192],[0.0004     0.00785875],[0.798 0.612],[0.799 0.634]
13,4,[0.7994 0.6208],[0.00195959 0.02398666],[0.798 0.582],[0.803 0.65 ]
14,4,[0.7996 0.6204],[0.00272764 0.03822878],[0.798 0.548],[0.805 0.652]
15,4,[0.8006 0.608 ],[0.00241661 0.02856571],[0.798 0.568],[0.804 0.65 ]
16,5,[0.8086 0.5174],[0.01637803 0.18266647],[0.798 0.157],[0.841 0.652]
17,4,[0.808 0.529],[0.01621111 0.17350043],[0.798 0.187],[0.84  0.638]
18,5,[0.7988 0.6324],[0.00074833 0.0128    ],[0.798 0.616],[0.8   0.652]
19,3,[0.7988 0.6332],[0.0004     0.01305986],[0.798 0.622],[0.799 0.652]
20,5,[0.8006 0.6208],[0.00174356 0.03386089],[0.799 0.566],[0.804 0.664]
21,4,[0.8004 0.6304],[0.00233238 0.03765953],[0.799 0.56 ],[0.805 0.664]
22,5,[0.8154 0.3952],[0.01459589 0.21148087],[0.799 0.112],[0.841 0.658]
23,4,[0.8096 0.398 ],[0.00873155 0.23685945],[0.799 0.112],[0.82  0.658]
24,5,[0.813  0.4148],[0.01591226 0.22991337],[0.798 0.112],[0.841 0.646]
25,4,[0.8214 0.324 ],[0.01726963 0.21538059],[0.801 0.112],[0.842 0.6  ]
