gen,nevals,avg,std,min,max
0,50,[0.8319  0.41066],[0.01825185 0.19814284],[0.807 0.121],[0.849 0.688]
1,5,[0.8252 0.461 ],[0.01715109 0.18884703],[0.81  0.121],[0.849 0.616]
2,4,[0.8252 0.4068],[0.0158038  0.21467501],[0.811 0.121],[0.846 0.6  ]
3,3,[0.814  0.5612],[0.00309839 0.04426466],[0.811 0.474],[0.82  0.594]
4,4,[0.8124 0.5856],[0.0004899  0.00233238],[0.812 0.584],[0.813 0.59 ]
5,4,[0.8126 0.5792],[0.00355528 0.04747378],[0.807 0.504],[0.818 0.652]
6,4,[0.8266 0.4192],[0.01691863 0.20010737],[0.809 0.171],[0.848 0.638]
7,4,[0.8248 0.489 ],[0.01905151 0.17875346],[0.807 0.189],[0.848 0.66 ]
8,5,[0.8396 0.349 ],[0.01583161 0.17764009],[0.808 0.158],[0.849 0.642]
9,4,[0.8468 0.1704],[0.0009798  0.01635359],[0.846 0.152],[0.848 0.19 ]
10,4,[0.8472 0.216 ],[0.00074833 0.08744141],[0.846 0.161],[0.848 0.39 ]
11,5,[0.8474 0.1756],[0.0004899 0.0111463],[0.847 0.161],[0.848 0.19 ]
12,4,[0.8466 0.1648],[0.0008     0.01532841],[0.846 0.15 ],[0.848 0.19 ]
13,4,[0.8472 0.2186],[0.00074833 0.08428665],[0.846 0.163],[0.848 0.386]
14,3,[0.8464 0.2066],[0.00162481 0.09293352],[0.844 0.124],[0.848 0.386]
15,5,[0.8468 0.215 ],[0.00193907 0.09244674],[0.843 0.119],[0.848 0.392]
16,3,[0.8318 0.3784],[0.01984339 0.23239759],[0.807 0.188],[0.848 0.668]
17,4,[0.8254 0.4856],[0.0187147  0.18014838],[0.807 0.188],[0.848 0.668]
18,4,[0.8324 0.3524],[0.01834775 0.21806568],[0.808 0.152],[0.848 0.648]
19,3,[0.8314 0.3652],[0.01952025 0.23098346],[0.807 0.167],[0.848 0.648]
20,5,[0.8328 0.3478],[0.01784825 0.20549005],[0.809 0.171],[0.848 0.632]
21,5,[0.8316 0.4098],[0.0196835  0.21366553],[0.807 0.177],[0.848 0.666]
22,4,[0.8476 0.2218],[0.0004899  0.08230529],[0.847 0.171],[0.848 0.386]
23,4,[0.8476 0.1816],[0.0004899  0.00685857],[0.847 0.171],[0.848 0.189]
24,4,[0.8432 0.2256],[0.00910824 0.09126357],[0.825 0.175],[0.848 0.408]
25,4,[0.8402 0.2826],[0.01510497 0.20173408],[0.81  0.175],[0.848 0.686]
