gen,nevals,avg,std,min,max
0,50,[0.676   0.14492],[0.00354401 0.0835758 ],[0.668 0.005],[0.681 0.292]
1,3,[0.676  0.1598],[0.00167332 0.08484197],[0.673 0.015],[0.678 0.281]
2,4,[0.6764 0.2002],[0.00397995 0.0441153 ],[0.669 0.16 ],[0.681 0.279]
3,3,[0.6776 0.1998],[0.00135647 0.06929185],[0.676 0.09 ],[0.68  0.279]
4,3,[0.6764 0.1676],[0.00224499 0.08166664],[0.673 0.036],[0.68  0.294]
5,3,[0.6762 0.1332],[0.00354401 0.09297613],[0.67  0.029],[0.68  0.294]
6,3,[0.6764 0.1482],[0.00361109 0.10175932],[0.67  0.029],[0.68  0.285]
7,3,[0.6744 0.1302],[0.00591946 0.09820672],[0.663 0.003],[0.679 0.285]
8,4,[0.6776 0.1308],[0.00174356 0.05663356],[0.675 0.06 ],[0.679 0.203]
9,4,[0.6774 0.1516],[0.00431741 0.06705103],[0.669 0.05 ],[0.681 0.215]
10,4,[0.6776 0.1328],[0.00349857 0.07437042],[0.671 0.048],[0.68  0.229]
11,3,[0.6786 0.1606],[0.00224499 0.05439338],[0.675 0.092],[0.681 0.229]
12,4,[0.6764 0.1348],[0.00440908 0.02778057],[0.668 0.082],[0.68 0.16]
13,4,[0.6748 0.1492],[0.00370945 0.05187446],[0.668 0.062],[0.679 0.222]
14,5,[0.6736 0.2424],[0.0051614  0.19018791],[0.667 0.109],[0.682 0.62 ]
15,4,[0.672  0.1098],[0.00260768 0.03755742],[0.668 0.061],[0.675 0.165]
16,5,[0.6734 0.105 ],[0.00338231 0.04224216],[0.668 0.059],[0.677 0.168]
17,4,[0.6736 0.118 ],[0.00355528 0.04082156],[0.669 0.063],[0.679 0.17 ]
18,3,[0.6726 0.1174],[0.00241661 0.0829906 ],[0.669 0.034],[0.676 0.272]
19,4,[0.674  0.0888],[0.00296648 0.05219732],[0.67  0.034],[0.679 0.187]
20,2,[0.6732 0.052 ],[0.0004     0.02725436],[0.673 0.023],[0.674 0.092]
21,3,[0.6742 0.111 ],[0.00292575 0.07147867],[0.67  0.034],[0.679 0.245]
22,3,[0.674  0.0978],[0.00384708 0.0461103 ],[0.668 0.034],[0.68  0.168]
23,4,[0.675 0.091],[0.00303315 0.02346913],[0.671 0.052],[0.68  0.115]
24,5,[0.6718 0.1122],[0.00172047 0.09313947],[0.669 0.025],[0.674 0.292]
25,4,[0.6736 0.1152],[0.00392938 0.09548696],[0.669 0.025],[0.68  0.294]
