gen,nevals,avg,std,min,max
0,50,[0.67596 0.11282],[0.00554963 0.05225809],[0.666 0.011],[0.687 0.214]
1,4,[0.6754 0.0858],[0.00739189 0.05154183],[0.667 0.018],[0.686 0.159]
2,5,[0.6798 0.1528],[0.00248193 0.02151651],[0.675 0.127],[0.682 0.191]
3,5,[0.681  0.1514],[0.00282843 0.04458968],[0.676 0.097],[0.684 0.216]
4,4,[0.6798 0.1042],[0.00342929 0.05543429],[0.675 0.013],[0.684 0.165]
5,5,[0.6794 0.1424],[0.00427083 0.03738235],[0.674 0.094],[0.684 0.192]
6,3,[0.6754 0.14  ],[0.00445421 0.05159457],[0.668 0.063],[0.68  0.212]
7,4,[0.6762 0.14  ],[0.0031241  0.03622154],[0.673 0.094],[0.68  0.198]
8,5,[0.6744 0.1252],[0.00241661 0.01952844],[0.672 0.103],[0.679 0.151]
9,4,[0.6748 0.1464],[0.00318748 0.01935562],[0.672 0.116],[0.681 0.177]
10,4,[0.6736 0.1304],[0.00361109 0.03338622],[0.667 0.065],[0.678 0.156]
11,4,[0.677  0.1502],[0.00384708 0.02892335],[0.673 0.107],[0.683 0.197]
12,3,[0.6764 0.1352],[0.0051614 0.0592871],[0.668 0.036],[0.683 0.197]
13,4,[0.6732 0.0974],[0.0056     0.08398238],[0.665 0.011],[0.679 0.2  ]
14,2,[0.6762 0.1712],[0.00370945 0.05038015],[0.669 0.071],[0.679 0.2  ]
15,3,[0.6738 0.1382],[0.00318748 0.04827173],[0.669 0.071],[0.677 0.186]
16,4,[0.6762 0.1586],[0.00248193 0.03668024],[0.673 0.096],[0.68  0.197]
17,4,[0.6764 0.1844],[0.0004899  0.00618385],[0.676 0.174],[0.677 0.191]
18,5,[0.676  0.1496],[0.00309839 0.07411505],[0.671 0.008],[0.679 0.206]
19,4,[0.6774 0.1962],[0.00233238 0.02513484],[0.673 0.157],[0.679 0.227]
20,5,[0.6774 0.1328],[0.00382623 0.08335322],[0.671 0.022],[0.683 0.205]
21,4,[0.6762 0.0508],[0.0056356  0.07124437],[0.67  0.004],[0.683 0.191]
22,4,[0.6722 0.0244],[0.00231517 0.02788978],[0.668 0.004],[0.675 0.077]
23,3,[0.6754 0.015 ],[0.00377359 0.01037304],[0.672 0.002],[0.68  0.029]
24,4,[0.6736 0.0274],[0.00682935 0.03252445],[0.665 0.003],[0.686 0.088]
25,4,[0.674  0.0254],[0.00509902 0.03810302],[0.67  0.001],[0.684 0.101]
