gen,nevals,avg,std,min,max
0,50,[0.65988 0.14646],[0.00559157 0.07362397],[0.643 0.004],[0.668 0.277]
1,4,[0.656  0.0978],[0.00641872 0.08668887],[0.648 0.008],[0.665 0.242]
2,4,[0.6554 0.0946],[0.005004   0.04201714],[0.647 0.049],[0.661 0.151]
3,4,[0.6594 0.136 ],[0.00422374 0.05326913],[0.651 0.033],[0.662 0.188]
4,4,[0.6622 0.1752],[0.00222711 0.02805994],[0.66  0.132],[0.666 0.207]
5,5,[0.6588 0.134 ],[0.00396989 0.05443161],[0.655 0.086],[0.665 0.229]
6,2,[0.6586 0.1358],[0.00382623 0.063995  ],[0.655 0.086],[0.665 0.26 ]
7,5,[0.6594 0.1482],[0.00591946 0.08354496],[0.65  0.055],[0.666 0.262]
8,4,[0.6612 0.1912],[0.0049558  0.09544087],[0.652 0.031],[0.665 0.271]
9,5,[0.664 0.216],[0.00228035 0.04131344],[0.66  0.142],[0.666 0.266]
10,4,[0.6626 0.1798],[0.00205913 0.03926016],[0.66  0.131],[0.665 0.223]
11,2,[0.664  0.2208],[0.00126491 0.02487891],[0.662 0.201],[0.665 0.268]
12,4,[0.6636 0.209 ],[0.00656049 0.09927135],[0.651 0.011],[0.67  0.268]
13,4,[0.6628 0.2158],[0.00507543 0.08670732],[0.653 0.045],[0.667 0.272]
14,3,[0.6652 0.2564],[0.00146969 0.01565375],[0.663 0.229],[0.667 0.272]
15,4,[0.666  0.2664],[0.00141421 0.01167219],[0.664 0.25 ],[0.668 0.28 ]
16,5,[0.6632 0.2116],[0.0036     0.08400381],[0.656 0.052],[0.665 0.271]
17,3,[0.6632 0.211 ],[0.00396989 0.08937785],[0.656 0.052],[0.667 0.283]
18,4,[0.663  0.2186],[0.00368782 0.08416317],[0.656 0.056],[0.666 0.28 ]
19,4,[0.6624 0.2134],[0.00621611 0.10027682],[0.65  0.021],[0.666 0.29 ]
20,3,[0.661  0.1814],[0.00593296 0.09421168],[0.65  0.021],[0.666 0.29 ]
21,4,[0.6604 0.1538],[0.00531413 0.07291474],[0.651 0.033],[0.666 0.243]
22,4,[0.6622 0.1792],[0.00370945 0.05908773],[0.656 0.091],[0.666 0.243]
23,5,[0.6594 0.1564],[0.00412795 0.0852    ],[0.654 0.047],[0.664 0.245]
24,3,[0.6614 0.1626],[0.00349857 0.06881163],[0.655 0.059],[0.665 0.257]
25,5,[0.661  0.1628],[0.00576194 0.07460938],[0.65  0.041],[0.666 0.261]
