gen,nevals,avg,std,min,max
0,50,[0.67778 0.17958],[0.00384858 0.0891749 ],[0.671 0.041],[0.686 0.596]
1,4,[0.6788 0.1514],[0.00430813 0.07841326],[0.673 0.058],[0.684 0.273]
2,4,[0.6796 0.174 ],[0.00382623 0.07129376],[0.674 0.062],[0.683 0.268]
3,5,[0.6794 0.1612],[0.00241661 0.06841462],[0.676 0.089],[0.682 0.285]
4,3,[0.6796 0.1042],[0.00224499 0.04604954],[0.677 0.031],[0.682 0.166]
5,2,[0.679  0.3034],[0.00352136 0.2493749 ],[0.673 0.031],[0.682 0.612]
6,5,[0.6788 0.1836],[0.00479166 0.05776712],[0.673 0.106],[0.684 0.255]
7,4,[0.683  0.2148],[0.00109545 0.05123436],[0.681 0.118],[0.684 0.27 ]
8,3,[0.6832 0.2004],[0.00116619 0.04566224],[0.681 0.118],[0.684 0.236]
9,5,[0.6808 0.177 ],[0.00396989 0.02979933],[0.673 0.122],[0.684 0.204]
10,2,[0.6776 0.1558],[0.00649923 0.05892504],[0.667 0.044],[0.683 0.198]
11,5,[0.6818 0.2064],[0.00342929 0.03021655],[0.675 0.176],[0.684 0.255]
12,4,[0.6816 0.1796],[0.00313688 0.03141719],[0.676 0.153],[0.685 0.226]
13,5,[0.6824 0.2176],[0.0004899  0.03640659],[0.682 0.182],[0.683 0.274]
14,2,[0.683  0.2142],[0.00109545 0.03274385],[0.682 0.182],[0.685 0.274]
15,3,[0.6826 0.2034],[0.0010198  0.04016765],[0.681 0.158],[0.684 0.272]
16,3,[0.683  0.1782],[0.00063246 0.02232846],[0.682 0.136],[0.684 0.202]
17,5,[0.6816 0.1644],[0.0012     0.04638362],[0.68  0.093],[0.683 0.22 ]
18,4,[0.6794 0.1776],[0.00574804 0.07585407],[0.668 0.051],[0.683 0.29 ]
19,5,[0.683  0.2118],[0.00109545 0.01785945],[0.682 0.199],[0.685 0.247]
20,5,[0.6816 0.1944],[0.00135647 0.0223392 ],[0.68  0.151],[0.683 0.213]
21,3,[0.682  0.1986],[0.00109545 0.00985089],[0.68  0.187],[0.683 0.213]
22,4,[0.6806 0.2066],[0.00338231 0.01430524],[0.674 0.188],[0.683 0.23 ]
23,4,[0.6802 0.1826],[0.00342929 0.04377488],[0.674 0.1  ],[0.683 0.23 ]
24,5,[0.6818 0.1904],[0.00074833 0.04166821],[0.681 0.112],[0.683 0.237]
25,2,[0.6826 0.2076],[0.0010198  0.02934348],[0.681 0.16 ],[0.684 0.24 ]
