gen,nevals,avg,std,min,max
0,50,[0.66056 0.14958],[0.00643478 0.0986945 ],[0.651 0.01 ],[0.671 0.596]
1,4,[0.659  0.0964],[0.00379473 0.10005918],[0.655 0.007],[0.665 0.259]
2,5,[0.6652 0.1068],[0.00762627 0.07224237],[0.653 0.03 ],[0.673 0.222]
3,5,[0.6624 0.1242],[0.00402989 0.07965777],[0.658 0.015],[0.67  0.225]
4,3,[0.6596 0.1846],[0.00372022 0.03688685],[0.653 0.133],[0.663 0.225]
5,2,[0.6622 0.2074],[0.00074833 0.04577161],[0.661 0.155],[0.663 0.275]
6,2,[0.6604 0.1922],[0.0032619  0.04447651],[0.654 0.155],[0.663 0.264]
7,3,[0.6622 0.1544],[0.00354401 0.01764766],[0.656 0.125],[0.667 0.18 ]
8,5,[0.6616 0.2606],[0.0032619  0.17389376],[0.657 0.152],[0.667 0.606]
9,4,[0.6582 0.1684],[0.00331059 0.01269015],[0.654 0.147],[0.664 0.181]
10,4,[0.6598 0.1942],[0.00305941 0.02870819],[0.654 0.162],[0.663 0.232]
11,4,[0.6584 0.1698],[0.0028     0.04337004],[0.655 0.1  ],[0.661 0.236]
12,5,[0.6634 0.1526],[0.00471593 0.05306449],[0.656 0.102],[0.668 0.235]
13,5,[0.6652 0.1634],[0.00271293 0.06068146],[0.661 0.091],[0.669 0.274]
14,5,[0.6616 0.1638],[0.00574804 0.0456    ],[0.652 0.117],[0.668 0.237]
15,5,[0.6654 0.1572],[0.0032     0.07458793],[0.661 0.082],[0.668 0.253]
16,5,[0.6606 0.1858],[0.00440908 0.1000308 ],[0.652 0.007],[0.664 0.267]
17,5,[0.6576 0.2048],[0.00608605 0.09714196],[0.652 0.046],[0.665 0.296]
18,5,[0.6616 0.1814],[0.00475815 0.08885179],[0.654 0.039],[0.668 0.264]
19,4,[0.6648 0.2388],[0.00541849 0.18643326],[0.654 0.115],[0.668 0.6  ]
20,5,[0.6628 0.2208],[0.0051923  0.19125627],[0.656 0.1  ],[0.668 0.6  ]
21,5,[0.6572 0.209 ],[0.00722219 0.21388782],[0.65  0.008],[0.67  0.624]
22,4,[0.6628 0.2074],[0.00778203 0.21792898],[0.653 0.007],[0.671 0.624]
23,4,[0.6634 0.1394],[0.00671118 0.04042573],[0.651 0.087],[0.669 0.205]
24,3,[0.6624 0.1302],[0.00665132 0.0616876 ],[0.651 0.026],[0.67  0.205]
25,3,[0.6588 0.119 ],[0.00716659 0.06748037],[0.651 0.018],[0.67  0.205]
