gen,nevals,avg,std,min,max
0,50,[0.6653 0.0922],[0.00516624 0.06016311],[0.658 0.008],[0.674 0.225]
1,5,[0.668  0.0588],[0.00442719 0.0317956 ],[0.66  0.002],[0.673 0.098]
2,5,[0.6612 0.0942],[0.00453431 0.03297514],[0.657 0.062],[0.67  0.152]
3,4,[0.6624 0.0826],[0.00412795 0.04650849],[0.658 0.021],[0.67  0.162]
4,4,[0.662 0.111],[0.00141421 0.08391186],[0.66 0.01],[0.664 0.223]
5,4,[0.6624 0.1204],[0.00241661 0.07134311],[0.659 0.015],[0.666 0.206]
6,4,[0.6624 0.1582],[0.00287054 0.03055749],[0.659 0.102],[0.667 0.192]
7,5,[0.6622 0.127 ],[0.00172047 0.03210607],[0.66 0.07],[0.665 0.165]
8,3,[0.6622 0.1362],[0.00193907 0.03708045],[0.66 0.07],[0.665 0.181]
9,4,[0.6628 0.1454],[0.00203961 0.06374198],[0.66  0.022],[0.665 0.2  ]
10,1,[0.6628 0.156 ],[0.00183303 0.02104281],[0.661 0.121],[0.665 0.186]
11,2,[0.6622 0.1624],[0.00146969 0.02897309],[0.661 0.121],[0.665 0.203]
12,4,[0.6624 0.1302],[0.00195959 0.03866988],[0.659 0.066],[0.665 0.186]
13,4,[0.6624 0.1442],[0.00257682 0.02584105],[0.658 0.104],[0.665 0.172]
14,5,[0.6608 0.1034],[0.00116619 0.0587149 ],[0.659 0.014],[0.662 0.187]
15,4,[0.6618 0.1244],[0.0024     0.03101999],[0.659 0.085],[0.666 0.169]
16,5,[0.6598 0.0968],[0.00305941 0.04656351],[0.655 0.027],[0.663 0.153]
17,4,[0.6606 0.0728],[0.00162481 0.0397814 ],[0.659 0.027],[0.663 0.128]
18,4,[0.6604 0.1072],[0.00233238 0.02773734],[0.657 0.069],[0.663 0.144]
19,4,[0.6628 0.1244],[0.00552811 0.03026285],[0.657 0.085],[0.673 0.175]
20,2,[0.6642 0.149 ],[0.00526878 0.02916848],[0.657 0.104],[0.673 0.184]
21,3,[0.6626 0.1354],[0.00293939 0.05779135],[0.659 0.027],[0.666 0.184]
22,4,[0.663 0.09 ],[0.00493964 0.04817883],[0.658 0.027],[0.672 0.162]
23,4,[0.6644 0.1434],[0.00445421 0.04346309],[0.66  0.087],[0.673 0.217]
24,3,[0.6634 0.1158],[0.00458694 0.05116405],[0.659 0.044],[0.672 0.178]
25,5,[0.6612 0.1002],[0.00271293 0.0638636 ],[0.659 0.025],[0.665 0.18 ]
