gen,nevals,avg,std,min,max
0,50,[0.6512  0.09644],[0.00405463 0.05644472],[0.643 0.001],[0.659 0.199]
1,5,[0.652  0.0876],[0.00464758 0.0473185 ],[0.647 0.035],[0.659 0.157]
2,4,[0.6484 0.0732],[0.0010198  0.05930059],[0.647 0.011],[0.65  0.157]
3,3,[0.6494 0.0716],[0.00149666 0.0597816 ],[0.648 0.005],[0.652 0.151]
4,5,[0.6502 0.053 ],[0.00183303 0.05450871],[0.647 0.004],[0.652 0.148]
5,4,[0.6494 0.0974],[0.00135647 0.07071238],[0.647 0.012],[0.651 0.187]
6,4,[0.6506 0.1658],[0.00272764 0.0224    ],[0.647 0.135],[0.655 0.198]
7,3,[0.6508 0.1756],[0.00248193 0.01776063],[0.648 0.146],[0.655 0.198]
8,4,[0.6506 0.1494],[0.00224499 0.06480309],[0.649 0.021],[0.655 0.198]
9,4,[0.6522 0.1802],[0.00299333 0.01870187],[0.648 0.15 ],[0.656 0.202]
10,4,[0.6518 0.1464],[0.00331059 0.05688093],[0.647 0.043],[0.656 0.202]
11,5,[0.6488 0.1394],[0.0009798  0.01330564],[0.648 0.115],[0.65  0.155]
12,4,[0.647 0.107],[0.00167332 0.05071095],[0.645 0.022],[0.649 0.163]
13,5,[0.649 0.079],[0.00236643 0.04777866],[0.645 0.012],[0.652 0.14 ]
14,4,[0.6488 0.1158],[0.0009798 0.039987 ],[0.648 0.037],[0.65  0.143]
15,4,[0.6494 0.0622],[0.00195959 0.04801416],[0.646 0.014],[0.652 0.139]
16,1,[0.649  0.0836],[0.002      0.05002239],[0.646 0.014],[0.652 0.139]
17,4,[0.6508 0.0642],[0.0016     0.05775258],[0.649 0.006],[0.653 0.148]
18,4,[0.653 0.149],[0.0034641  0.04628175],[0.649 0.085],[0.658 0.217]
19,3,[0.651 0.113],[0.00219089 0.04602173],[0.648 0.061],[0.654 0.179]
20,2,[0.6514 0.1642],[0.00349857 0.03669005],[0.649 0.119],[0.658 0.227]
21,3,[0.6508 0.1236],[0.00305941 0.03878969],[0.647 0.071],[0.656 0.179]
22,4,[0.651  0.1268],[0.00442719 0.04023133],[0.646 0.064],[0.659 0.176]
23,4,[0.6516 0.1212],[0.00557136 0.04285044],[0.644 0.049],[0.659 0.176]
24,5,[0.6534 0.1004],[0.00417612 0.06098721],[0.648 0.003],[0.66  0.168]
25,3,[0.6518 0.0686],[0.00203961 0.03453462],[0.648 0.031],[0.654 0.131]
