gen,nevals,avg,std,min,max
0,50,[0.6692  0.12016],[0.00325576 0.06894646],[0.662 0.   ],[0.676 0.24 ]
1,4,[0.67   0.1268],[0.00303315 0.0340435 ],[0.665 0.068],[0.673 0.164]
2,4,[0.6678 0.1014],[0.0040694  0.06053627],[0.663 0.022],[0.674 0.18 ]
3,3,[0.6684 0.1234],[0.00293939 0.04248576],[0.666 0.073],[0.674 0.175]
4,3,[0.6674 0.1118],[0.0012     0.04603216],[0.666 0.041],[0.669 0.154]
5,4,[0.6684 0.1232],[0.0008    0.0225424],[0.667 0.086],[0.669 0.142]
6,5,[0.6704 0.1522],[0.00233238 0.02998266],[0.667 0.097],[0.673 0.187]
7,4,[0.6704 0.1682],[0.00205913 0.04607993],[0.667 0.097],[0.672 0.242]
8,2,[0.6698 0.134 ],[0.00222711 0.05721888],[0.666 0.021],[0.672 0.174]
9,3,[0.6704 0.166 ],[0.00135647 0.01425482],[0.669 0.146],[0.672 0.19 ]
10,5,[0.6682 0.1356],[0.00074833 0.03015029],[0.667 0.105],[0.669 0.192]
11,2,[0.6686 0.1424],[0.0010198  0.02810409],[0.667 0.105],[0.67  0.192]
12,4,[0.6688 0.146 ],[0.0016     0.05539675],[0.667 0.085],[0.671 0.245]
13,4,[0.6714 0.2126],[0.00195959 0.05243892],[0.668 0.116],[0.674 0.257]
14,4,[0.6718 0.198 ],[0.00203961 0.0490102 ],[0.668 0.136],[0.674 0.257]
15,4,[0.6698 0.1464],[0.0031241  0.06675507],[0.665 0.07 ],[0.674 0.257]
16,3,[0.669 0.148],[0.00275681 0.06108028],[0.665 0.07 ],[0.673 0.253]
17,5,[0.6688 0.1172],[0.00411825 0.07246903],[0.663 0.015],[0.673 0.198]
18,4,[0.6664 0.066 ],[0.00233238 0.04356145],[0.663 0.015],[0.67  0.143]
19,4,[0.6678 0.0806],[0.00285657 0.04598956],[0.664 0.036],[0.672 0.144]
20,3,[0.6704 0.1196],[0.00215407 0.0487959 ],[0.667 0.036],[0.673 0.185]
21,3,[0.6686 0.0806],[0.00307246 0.05353728],[0.664 0.018],[0.672 0.144]
22,1,[0.6708 0.1246],[0.0016     0.03225895],[0.668 0.061],[0.672 0.144]
23,3,[0.6694 0.0878],[0.0032     0.04802666],[0.664 0.008],[0.673 0.144]
24,3,[0.6694 0.1212],[0.00496387 0.0750717 ],[0.662 0.032],[0.677 0.248]
25,3,[0.6672 0.0764],[0.00342929 0.05224787],[0.662 0.002],[0.672 0.144]
