accuracy,recall,precision,f1,mcc,spd,aod,eod
0.697,0.69,0.661,0.664,0.35,0.074,0.014,0.041
0.683,0.684,0.654,0.654,0.337,0.0,0.059,0.037
0.69,0.685,0.657,0.659,0.341,0.049,0.004,0.006
0.693,0.688,0.659,0.661,0.346,0.069,0.01,0.034
0.693,0.688,0.659,0.661,0.346,0.069,0.01,0.034
0.72,0.647,0.654,0.65,0.301,0.026,0.081,0.041
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.69,0.689,0.659,0.66,0.346,0.01,0.053,0.023
0.687,0.686,0.657,0.657,0.342,0.019,0.033,0.03
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.693,0.688,0.659,0.661,0.346,0.069,0.01,0.034
0.693,0.688,0.659,0.661,0.346,0.069,0.01,0.034
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.727,0.662,0.665,0.663,0.327,0.028,0.024,0.003
0.683,0.688,0.657,0.656,0.343,0.004,0.05,0.043
0.69,0.685,0.657,0.659,0.341,0.049,0.004,0.006
0.693,0.688,0.659,0.661,0.346,0.055,0.001,0.012
0.683,0.688,0.657,0.656,0.343,0.004,0.05,0.043
0.73,0.661,0.667,0.664,0.328,0.014,0.041,0.012
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.73,0.665,0.668,0.666,0.333,0.018,0.032,0.019
0.73,0.661,0.667,0.664,0.328,0.014,0.041,0.012
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.737,0.669,0.676,0.672,0.345,0.058,0.003,0.039
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.727,0.659,0.664,0.661,0.322,0.008,0.045,0.019
0.73,0.665,0.668,0.666,0.333,0.003,0.055,0.019
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.747,0.676,0.687,0.681,0.364,0.073,0.007,0.059
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.73,0.665,0.668,0.666,0.333,0.033,0.021,0.003
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.74,0.672,0.68,0.675,0.351,0.048,0.011,0.024
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.73,0.665,0.668,0.666,0.333,0.003,0.055,0.019
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.74,0.672,0.68,0.675,0.351,0.063,0.0,0.046
0.747,0.676,0.687,0.681,0.364,0.073,0.007,0.059
0.743,0.674,0.683,0.678,0.357,0.068,0.004,0.052
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.73,0.661,0.667,0.664,0.328,0.014,0.041,0.012
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.73,0.665,0.668,0.666,0.333,0.047,0.01,0.026
0.72,0.651,0.655,0.653,0.306,0.021,0.084,0.025
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.737,0.669,0.676,0.672,0.345,0.058,0.003,0.039
0.74,0.672,0.68,0.675,0.351,0.063,0.0,0.046
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.733,0.667,0.672,0.669,0.339,0.023,0.028,0.012
0.733,0.667,0.672,0.669,0.339,0.053,0.006,0.032
0.723,0.653,0.659,0.656,0.312,0.001,0.057,0.019
0.73,0.661,0.667,0.664,0.328,0.014,0.041,0.012
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.727,0.662,0.665,0.663,0.327,0.046,0.116,0.047
0.7,0.692,0.664,0.667,0.355,0.079,0.017,0.048
0.737,0.669,0.676,0.672,0.345,0.043,0.014,0.017
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.733,0.667,0.672,0.669,0.339,0.038,0.017,0.01
0.737,0.669,0.676,0.672,0.345,0.058,0.003,0.039
0.737,0.669,0.676,0.672,0.345,0.028,0.025,0.005
0.717,0.701,0.675,0.68,0.374,0.014,0.018,0.039
0.77,0.668,0.724,0.683,0.388,0.037,0.03,0.009
0.763,0.66,0.713,0.674,0.369,0.085,0.085,0.049
0.76,0.665,0.706,0.677,0.368,0.019,0.045,0.017
0.72,0.696,0.674,0.68,0.369,0.037,0.045,0.02
0.763,0.657,0.714,0.671,0.366,0.062,0.059,0.032
0.697,0.69,0.661,0.664,0.35,0.12,0.127,0.154
0.767,0.666,0.718,0.68,0.38,0.016,0.0,0.003
0.717,0.697,0.673,0.679,0.369,0.023,0.03,0.033
0.697,0.69,0.661,0.664,0.35,0.104,0.115,0.131
0.71,0.692,0.668,0.673,0.359,0.002,0.003,0.046
0.76,0.654,0.708,0.668,0.358,0.041,0.044,0.003
0.71,0.706,0.675,0.679,0.38,0.072,0.073,0.118
0.76,0.651,0.709,0.665,0.355,0.035,0.029,0.009
0.717,0.711,0.68,0.685,0.39,0.047,0.055,0.082
0.77,0.672,0.722,0.686,0.391,0.075,0.068,0.049
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.77,0.668,0.724,0.683,0.388,0.069,0.068,0.032
0.76,0.654,0.708,0.668,0.358,0.074,0.067,0.049
0.72,0.696,0.674,0.68,0.369,0.037,0.045,0.02
0.713,0.698,0.672,0.677,0.369,0.009,0.015,0.046
0.717,0.704,0.676,0.682,0.38,0.004,0.007,0.046
0.763,0.66,0.713,0.674,0.369,0.069,0.058,0.049
0.71,0.706,0.675,0.679,0.38,0.056,0.062,0.095
0.71,0.692,0.668,0.673,0.359,0.002,0.003,0.046
0.713,0.702,0.674,0.679,0.375,0.081,0.084,0.122
0.72,0.71,0.681,0.687,0.39,0.033,0.04,0.069
0.763,0.657,0.714,0.671,0.366,0.046,0.047,0.009
0.717,0.704,0.676,0.682,0.38,0.028,0.031,0.069
0.713,0.709,0.678,0.682,0.385,0.035,0.032,0.089
0.717,0.697,0.673,0.679,0.369,0.023,0.03,0.033
0.717,0.708,0.678,0.684,0.385,0.005,0.005,0.052
0.717,0.708,0.678,0.684,0.385,0.005,0.005,0.052
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.723,0.709,0.682,0.688,0.39,0.014,0.013,0.033
0.71,0.692,0.668,0.673,0.359,0.002,0.003,0.046
0.753,0.664,0.695,0.674,0.357,0.07,0.116,0.036
0.713,0.702,0.674,0.679,0.375,0.0,0.003,0.052
0.767,0.663,0.719,0.677,0.377,0.074,0.076,0.032
0.717,0.701,0.675,0.68,0.374,0.014,0.018,0.039
0.713,0.702,0.674,0.679,0.375,0.0,0.003,0.052
0.763,0.667,0.711,0.68,0.376,0.014,0.042,0.01
0.76,0.672,0.705,0.683,0.375,0.038,0.069,0.03
0.773,0.674,0.728,0.689,0.399,0.08,0.071,0.055
0.707,0.7,0.671,0.675,0.37,0.035,0.041,0.072
0.753,0.66,0.695,0.671,0.354,0.061,0.104,0.03
0.7,0.696,0.666,0.669,0.361,0.093,0.098,0.131
0.737,0.649,0.671,0.656,0.319,0.1,0.132,0.085
0.7,0.696,0.666,0.669,0.361,0.093,0.098,0.131
0.717,0.701,0.675,0.68,0.374,0.014,0.018,0.039
0.733,0.698,0.682,0.688,0.38,0.075,0.082,0.019
0.72,0.703,0.677,0.683,0.379,0.018,0.022,0.033
0.77,0.668,0.724,0.683,0.388,0.085,0.079,0.055
0.72,0.703,0.677,0.683,0.379,0.018,0.022,0.033
0.763,0.66,0.713,0.674,0.369,0.005,0.018,0.003
0.713,0.702,0.674,0.679,0.375,0.0,0.003,0.052
0.71,0.706,0.675,0.679,0.38,0.056,0.062,0.095
0.713,0.702,0.674,0.679,0.375,0.017,0.023,0.052
0.76,0.665,0.706,0.677,0.368,0.019,0.045,0.017
0.767,0.666,0.718,0.68,0.38,0.048,0.038,0.026
0.71,0.692,0.668,0.673,0.359,0.002,0.003,0.046
0.713,0.698,0.672,0.677,0.369,0.009,0.015,0.046
0.72,0.699,0.676,0.682,0.374,0.028,0.034,0.026
0.77,0.668,0.724,0.683,0.388,0.053,0.041,0.032
0.767,0.666,0.718,0.68,0.38,0.08,0.076,0.049
0.76,0.658,0.707,0.671,0.362,0.0,0.021,0.004
0.76,0.654,0.708,0.668,0.358,0.025,0.017,0.003
0.767,0.666,0.718,0.68,0.38,0.064,0.05,0.049
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.767,0.663,0.719,0.677,0.377,0.057,0.05,0.032
0.773,0.674,0.728,0.689,0.399,0.08,0.071,0.055
0.757,0.659,0.701,0.671,0.357,0.03,0.063,0.017
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.753,0.66,0.695,0.671,0.354,0.029,0.051,0.03
0.767,0.666,0.718,0.68,0.38,0.016,0.0,0.003
0.757,0.659,0.701,0.671,0.357,0.014,0.036,0.017
0.77,0.668,0.724,0.683,0.388,0.053,0.041,0.032
0.763,0.66,0.713,0.674,0.369,0.037,0.035,0.003
0.77,0.672,0.722,0.686,0.391,0.075,0.068,0.049
0.77,0.665,0.725,0.68,0.385,0.046,0.042,0.016
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.76,0.654,0.708,0.668,0.358,0.057,0.055,0.026
0.717,0.69,0.669,0.675,0.359,0.042,0.054,0.02
0.76,0.654,0.708,0.668,0.358,0.041,0.044,0.003
0.763,0.664,0.712,0.677,0.373,0.005,0.03,0.004
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.757,0.656,0.701,0.668,0.354,0.005,0.024,0.01
0.713,0.695,0.67,0.676,0.364,0.018,0.027,0.039
0.767,0.666,0.718,0.68,0.38,0.08,0.076,0.049
0.72,0.706,0.679,0.685,0.385,0.023,0.028,0.063
0.763,0.657,0.714,0.671,0.366,0.062,0.059,0.032
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.773,0.671,0.73,0.686,0.396,0.041,0.033,0.016
0.743,0.646,0.68,0.656,0.325,0.056,0.09,0.036
0.76,0.668,0.705,0.68,0.372,0.029,0.057,0.023
0.763,0.671,0.71,0.683,0.379,0.008,0.027,0.017
0.763,0.66,0.713,0.674,0.369,0.037,0.035,0.003
0.763,0.667,0.711,0.68,0.376,0.014,0.042,0.01
0.76,0.654,0.708,0.668,0.358,0.025,0.017,0.003
0.76,0.665,0.706,0.677,0.368,0.019,0.045,0.017
0.763,0.674,0.71,0.686,0.382,0.033,0.065,0.023
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.767,0.666,0.718,0.68,0.38,0.032,0.027,0.003
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.763,0.66,0.713,0.674,0.369,0.021,0.009,0.003
0.763,0.664,0.712,0.677,0.373,0.043,0.035,0.019
0.76,0.654,0.708,0.668,0.358,0.025,0.017,0.003
0.757,0.666,0.7,0.677,0.364,0.065,0.098,0.053
0.763,0.66,0.713,0.674,0.369,0.069,0.058,0.049
0.76,0.672,0.705,0.683,0.375,0.022,0.042,0.03
0.76,0.654,0.708,0.668,0.358,0.025,0.017,0.003
0.71,0.703,0.673,0.678,0.375,0.047,0.05,0.089
0.763,0.657,0.714,0.671,0.366,0.062,0.059,0.032
0.763,0.674,0.71,0.686,0.382,0.049,0.077,0.047
0.767,0.663,0.719,0.677,0.377,0.074,0.076,0.032
0.72,0.703,0.677,0.683,0.379,0.018,0.022,0.033
0.757,0.666,0.7,0.677,0.364,0.065,0.098,0.053
0.767,0.663,0.719,0.677,0.377,0.057,0.05,0.032
0.757,0.666,0.7,0.677,0.364,0.065,0.098,0.053
0.713,0.688,0.667,0.672,0.354,0.037,0.051,0.026
0.763,0.674,0.71,0.686,0.382,0.049,0.077,0.047
0.71,0.692,0.668,0.673,0.359,0.035,0.041,0.069
0.77,0.668,0.724,0.683,0.388,0.069,0.068,0.032
0.76,0.654,0.708,0.668,0.358,0.074,0.067,0.049
0.697,0.693,0.664,0.666,0.356,0.098,0.101,0.138
0.717,0.697,0.673,0.679,0.369,0.023,0.03,0.033
0.71,0.699,0.671,0.676,0.37,0.069,0.076,0.105
0.713,0.698,0.672,0.677,0.369,0.009,0.015,0.046
0.763,0.674,0.71,0.686,0.382,0.049,0.077,0.047
0.7,0.696,0.666,0.669,0.361,0.093,0.098,0.131
0.7,0.696,0.666,0.669,0.361,0.093,0.098,0.131
0.7,0.696,0.666,0.669,0.361,0.093,0.098,0.131
0.763,0.674,0.71,0.686,0.382,0.049,0.077,0.047
0.763,0.674,0.71,0.686,0.382,0.049,0.077,0.047
0.727,0.647,0.692,0.656,0.336,0.1,0.137,0.047
0.723,0.65,0.685,0.658,0.334,0.02,0.004,0.029
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.707,0.702,0.683,0.687,0.385,0.049,0.06,0.059
0.723,0.712,0.696,0.7,0.407,0.032,0.027,0.007
0.727,0.714,0.699,0.703,0.413,0.021,0.007,0.014
0.723,0.645,0.687,0.653,0.329,0.105,0.14,0.054
0.733,0.655,0.702,0.664,0.354,0.084,0.117,0.04
0.697,0.689,0.672,0.675,0.361,0.029,0.037,0.042
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.723,0.647,0.686,0.656,0.331,0.115,0.151,0.061
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.717,0.707,0.69,0.694,0.396,0.022,0.009,0.017
0.723,0.647,0.686,0.656,0.331,0.115,0.151,0.061
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.73,0.65,0.697,0.659,0.344,0.016,0.039,0.009
0.723,0.645,0.687,0.653,0.329,0.039,0.014,0.068
0.723,0.645,0.687,0.653,0.329,0.105,0.14,0.054
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.72,0.64,0.682,0.648,0.319,0.021,0.038,0.005
0.71,0.707,0.688,0.691,0.394,0.038,0.044,0.059
0.73,0.658,0.695,0.666,0.35,0.124,0.166,0.061
0.73,0.716,0.702,0.706,0.418,0.057,0.058,0.021
0.733,0.657,0.701,0.667,0.356,0.046,0.069,0.022
0.73,0.719,0.703,0.708,0.422,0.064,0.071,0.014
0.7,0.699,0.68,0.682,0.378,0.052,0.066,0.056
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.733,0.66,0.7,0.669,0.358,0.008,0.021,0.005
0.727,0.711,0.698,0.702,0.409,0.078,0.077,0.045
0.723,0.647,0.686,0.656,0.331,0.013,0.002,0.012
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.737,0.663,0.705,0.672,0.365,0.067,0.089,0.047
0.723,0.647,0.686,0.656,0.331,0.115,0.151,0.061
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.703,0.697,0.679,0.682,0.375,0.013,0.017,0.035
0.703,0.704,0.684,0.686,0.388,0.089,0.097,0.105
0.727,0.717,0.7,0.705,0.416,0.043,0.044,0.007
0.72,0.712,0.694,0.699,0.406,0.018,0.013,0.007
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.727,0.647,0.692,0.656,0.336,0.1,0.137,0.047
0.717,0.709,0.692,0.696,0.4,0.013,0.01,0.014
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.727,0.652,0.69,0.661,0.341,0.008,0.028,0.012
0.723,0.65,0.685,0.658,0.334,0.004,0.02,0.029
0.737,0.663,0.705,0.672,0.365,0.051,0.076,0.022
0.717,0.635,0.678,0.642,0.309,0.032,0.005,0.068
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.71,0.702,0.685,0.688,0.386,0.003,0.01,0.021
0.717,0.642,0.676,0.65,0.317,0.036,0.02,0.047
0.723,0.645,0.687,0.653,0.329,0.023,0.013,0.019
0.723,0.645,0.687,0.653,0.329,0.009,0.034,0.019
0.73,0.719,0.703,0.708,0.422,0.08,0.083,0.038
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.733,0.657,0.701,0.667,0.356,0.046,0.069,0.022
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.72,0.645,0.681,0.653,0.324,0.024,0.011,0.029
0.723,0.645,0.687,0.653,0.329,0.105,0.14,0.054
0.723,0.642,0.688,0.65,0.327,0.032,0.024,0.026
0.713,0.704,0.687,0.691,0.391,0.014,0.019,0.038
0.733,0.657,0.701,0.667,0.356,0.03,0.057,0.002
0.71,0.702,0.685,0.688,0.386,0.003,0.01,0.021
0.72,0.709,0.693,0.697,0.402,0.027,0.024,0.0
0.737,0.663,0.705,0.672,0.365,0.051,0.076,0.022
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.733,0.719,0.705,0.709,0.424,0.046,0.038,0.028
0.7,0.699,0.68,0.682,0.378,0.052,0.066,0.056
0.727,0.652,0.69,0.661,0.341,0.008,0.005,0.012
0.727,0.652,0.69,0.661,0.341,0.008,0.028,0.012
0.737,0.724,0.709,0.714,0.433,0.105,0.102,0.076
0.703,0.702,0.682,0.685,0.384,0.063,0.074,0.073
0.717,0.642,0.676,0.65,0.317,0.036,0.02,0.047
0.737,0.668,0.703,0.677,0.369,0.134,0.181,0.061
0.72,0.712,0.694,0.699,0.406,0.034,0.025,0.017
0.71,0.702,0.685,0.688,0.386,0.003,0.01,0.021
0.727,0.647,0.692,0.656,0.336,0.1,0.137,0.047
0.717,0.64,0.676,0.647,0.314,0.029,0.018,0.029
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.72,0.642,0.682,0.65,0.322,0.018,0.01,0.012
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.733,0.663,0.699,0.672,0.36,0.001,0.02,0.012
0.727,0.647,0.692,0.656,0.336,0.1,0.137,0.047
0.737,0.663,0.705,0.672,0.365,0.051,0.076,0.022
0.72,0.642,0.682,0.65,0.322,0.11,0.144,0.061
0.727,0.65,0.691,0.659,0.339,0.03,0.053,0.005
0.733,0.66,0.7,0.669,0.358,0.039,0.068,0.005
0.733,0.66,0.7,0.669,0.358,0.039,0.068,0.005
0.73,0.652,0.696,0.661,0.346,0.025,0.05,0.002
0.723,0.645,0.687,0.653,0.329,0.105,0.14,0.054
0.74,0.665,0.71,0.675,0.373,0.062,0.085,0.04
0.733,0.66,0.7,0.669,0.358,0.039,0.068,0.005
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.733,0.66,0.7,0.669,0.358,0.039,0.068,0.005
0.737,0.665,0.704,0.675,0.367,0.012,0.028,0.005
0.733,0.66,0.7,0.669,0.358,0.039,0.068,0.005
0.733,0.657,0.701,0.667,0.356,0.046,0.069,0.022
0.717,0.64,0.676,0.647,0.314,0.029,0.018,0.029
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.733,0.657,0.701,0.667,0.356,0.078,0.105,0.047
0.727,0.655,0.69,0.663,0.343,0.015,0.004,0.029
0.727,0.652,0.69,0.661,0.341,0.008,0.028,0.012
0.733,0.657,0.701,0.667,0.356,0.078,0.105,0.047
0.737,0.663,0.705,0.672,0.365,0.051,0.076,0.022
0.737,0.668,0.703,0.677,0.369,0.134,0.181,0.061
0.72,0.637,0.683,0.645,0.317,0.069,0.056,0.075
0.733,0.66,0.7,0.669,0.358,0.039,0.068,0.005
0.71,0.702,0.685,0.688,0.386,0.003,0.01,0.021
0.707,0.699,0.682,0.685,0.381,0.008,0.014,0.028
0.707,0.704,0.685,0.688,0.389,0.027,0.035,0.042
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.737,0.663,0.705,0.672,0.365,0.051,0.076,0.022
0.733,0.657,0.701,0.667,0.356,0.078,0.105,0.047
0.727,0.714,0.699,0.703,0.413,0.037,0.031,0.014
0.73,0.711,0.7,0.704,0.411,0.156,0.152,0.132
0.72,0.642,0.682,0.65,0.322,0.11,0.144,0.061
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.713,0.64,0.671,0.647,0.31,0.047,0.028,0.064
0.733,0.663,0.699,0.672,0.36,0.129,0.173,0.061
0.73,0.658,0.695,0.666,0.35,0.004,0.012,0.012
0.723,0.647,0.686,0.656,0.331,0.019,0.044,0.012
0.733,0.663,0.699,0.672,0.36,0.129,0.173,0.061
0.723,0.647,0.686,0.656,0.331,0.099,0.128,0.061
0.71,0.702,0.685,0.688,0.386,0.003,0.01,0.021
0.727,0.65,0.691,0.659,0.339,0.11,0.148,0.054
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.737,0.663,0.705,0.672,0.365,0.051,0.076,0.022
0.72,0.645,0.681,0.653,0.324,0.024,0.011,0.029
0.723,0.647,0.686,0.656,0.331,0.019,0.044,0.012
0.74,0.665,0.71,0.675,0.373,0.062,0.085,0.04
0.71,0.702,0.685,0.688,0.386,0.003,0.01,0.021
0.703,0.699,0.681,0.684,0.379,0.038,0.051,0.042
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.723,0.645,0.687,0.653,0.329,0.023,0.013,0.019
0.727,0.652,0.69,0.661,0.341,0.119,0.159,0.061
0.73,0.655,0.695,0.664,0.348,0.035,0.06,0.005
0.713,0.704,0.687,0.691,0.391,0.002,0.007,0.014
0.727,0.714,0.699,0.703,0.413,0.069,0.055,0.062
0.727,0.647,0.692,0.656,0.336,0.011,0.007,0.026
0.733,0.663,0.699,0.672,0.36,0.001,0.02,0.012
