gen,nevals,avg,std,min,max
0,50,[0.6035  0.12704],[0.04438029 0.1294737 ],[0.537 0.   ],[0.674 0.556]
1,5,[0.579  0.0758],[0.04469004 0.04337004],[0.525 0.002],[0.651 0.138]
2,5,[0.5742 0.0184],[0.0215258  0.01567929],[0.548 0.   ],[0.596 0.037]
3,5,[0.5802 0.1094],[0.039992   0.17199023],[0.548 0.   ],[0.639 0.444]
4,4,[0.5792 0.142 ],[0.03969584 0.20413329],[0.548 0.   ],[0.643 0.524]
5,3,[0.5648 0.0212],[0.0336 0.0424],[0.548 0.   ],[0.632 0.106]
6,5,[0.5942 0.095 ],[0.03804418 0.07853407],[0.548 0.   ],[0.63  0.175]
7,3,[0.6144 0.199 ],[0.03430802 0.14938005],[0.548 0.   ],[0.646 0.464]
8,5,[0.6066 0.1446],[0.02957431 0.07268452],[0.548 0.   ],[0.629 0.19 ]
9,4,[0.6226 0.1784],[0.00574804 0.01098362],[0.616 0.163],[0.63  0.191]
10,5,[0.6242 0.1766],[0.00577581 0.01762498],[0.616 0.151],[0.631 0.195]
11,5,[0.5938 0.105 ],[0.03774334 0.08638055],[0.548 0.   ],[0.629 0.19 ]
12,3,[0.6016 0.1088],[0.04482232 0.08960893],[0.548 0.   ],[0.655 0.194]
13,3,[0.5932 0.1832],[0.05140973 0.19094963],[0.548 0.   ],[0.657 0.522]
14,3,[0.584  0.0512],[0.0455368  0.06671252],[0.548 0.   ],[0.656 0.164]
15,5,[0.6044 0.0828],[0.04804415 0.08441422],[0.548 0.   ],[0.655 0.21 ]
16,4,[0.5912 0.0844],[0.05290898 0.10337621],[0.548 0.   ],[0.656 0.213]
17,4,[0.5912 0.08  ],[0.05290898 0.09798775],[0.548 0.   ],[0.656 0.202]
18,5,[0.5906 0.076 ],[0.05218276 0.09318584],[0.548 0.   ],[0.656 0.197]
19,3,[0.548 0.   ],[0. 0.],[0.548 0.   ],[0.548 0.   ]
20,5,[0.562  0.0342],[0.028  0.0684],[0.548 0.   ],[0.618 0.171]
21,3,[0.5618 0.0306],[0.0276 0.0612],[0.548 0.   ],[0.617 0.153]
22,4,[0.5618 0.0306],[0.0276 0.0612],[0.548 0.   ],[0.617 0.153]
23,5,[0.5624 0.0378],[0.0288 0.0756],[0.548 0.   ],[0.62  0.189]
24,4,[0.5768 0.0748],[0.03527265 0.09164584],[0.548 0.   ],[0.62  0.191]
25,1,[0.6056 0.1528],[0.0288 0.0764],[0.548 0.   ],[0.62  0.191]
