gen,nevals,avg,std,min,max
0,50,[0.6276  0.19672],[0.04027207 0.16042806],[0.549 0.   ],[0.67  0.794]
1,4,[0.651  0.2064],[0.01360882 0.12532294],[0.632 0.084],[0.668 0.446]
2,4,[0.6404 0.2572],[0.04544711 0.16842138],[0.551 0.   ],[0.669 0.446]
3,4,[0.618  0.1674],[0.05507813 0.16279509],[0.551 0.   ],[0.669 0.44 ]
4,5,[0.5978 0.0812],[0.05650982 0.09715637],[0.551 0.   ],[0.668 0.208]
5,3,[0.5744 0.0384],[0.0468 0.0768],[0.551 0.   ],[0.668 0.192]
6,5,[0.5708 0.0434],[0.03811771 0.08189164],[0.551 0.   ],[0.647 0.207]
7,3,[0.5896 0.188 ],[0.04687259 0.22944455],[0.551 0.   ],[0.648 0.472]
8,3,[0.613  0.2182],[0.05117421 0.20602175],[0.551 0.   ],[0.668 0.466]
9,4,[0.5706 0.0916],[0.03870194 0.18220165],[0.551 0.   ],[0.648 0.456]
10,5,[0.5934 0.13  ],[0.05239313 0.1800711 ],[0.551 0.   ],[0.668 0.458]
11,5,[0.5942 0.1414],[0.05210912 0.19160125],[0.552 0.002],[0.668 0.488]
12,5,[0.5898 0.182 ],[0.04629644 0.22045408],[0.552 0.002],[0.647 0.452]
13,4,[0.5708 0.0936],[0.0376     0.18021498],[0.552 0.002],[0.646 0.454]
14,4,[0.5514 0.0008],[0.0004899 0.0009798],[0.551 0.   ],[0.552 0.002]
15,5,[0.5512 0.0016],[0.0004 0.0032],[0.551 0.   ],[0.552 0.008]
16,5,[0.5598 0.0134],[0.01710439 0.02581163],[0.551 0.   ],[0.594 0.065]
17,4,[0.5608 0.0424],[0.02012362 0.05121562],[0.549 0.   ],[0.601 0.11 ]
18,5,[0.5668 0.021 ],[0.0316 0.042 ],[0.551 0.   ],[0.63  0.105]
19,5,[0.566  0.0406],[0.03   0.0812],[0.551 0.   ],[0.626 0.203]
20,2,[0.551 0.   ],[0. 0.],[0.551 0.   ],[0.551 0.   ]
21,5,[0.5732 0.088 ],[0.0444 0.176 ],[0.551 0.   ],[0.662 0.44 ]
22,3,[0.551 0.   ],[0. 0.],[0.551 0.   ],[0.551 0.   ]
23,4,[0.551 0.   ],[0. 0.],[0.551 0.   ],[0.551 0.   ]
24,4,[0.551 0.   ],[0. 0.],[0.551 0.   ],[0.551 0.   ]
25,2,[0.551 0.   ],[0. 0.],[0.551 0.   ],[0.551 0.   ]
