gen,nevals,avg,std,min,max
0,50,[0.61562 0.11776],[0.04860366 0.10514039],[0.551 0.   ],[0.68 0.46]
1,4,[0.595  0.0794],[0.05415903 0.07293723],[0.551 0.   ],[0.674 0.177]
2,5,[0.613  0.1078],[0.04833632 0.05473354],[0.551 0.   ],[0.658 0.147]
3,3,[0.6144 0.0924],[0.05208301 0.07950497],[0.551 0.   ],[0.665 0.198]
4,5,[0.6218 0.2266],[0.05816322 0.21354306],[0.551 0.   ],[0.68  0.476]
5,5,[0.59   0.0668],[0.04841487 0.08683179],[0.551 0.   ],[0.661 0.213]
6,4,[0.5838 0.0464],[0.04021641 0.05691608],[0.551 0.   ],[0.636 0.121]
7,5,[0.6188 0.2722],[0.03068159 0.19737011],[0.558 0.097],[0.64  0.534]
8,4,[0.6166 0.1894],[0.02884857 0.14182045],[0.56  0.098],[0.635 0.468]
9,4,[0.6248 0.2632],[0.03358809 0.18299552],[0.561 0.062],[0.661 0.482]
10,3,[0.6356 0.2988],[0.03991792 0.16245418],[0.559 0.122],[0.663 0.51 ]
11,4,[0.6348 0.2408],[0.04051864 0.12079305],[0.558 0.13 ],[0.663 0.476]
12,3,[0.619  0.3292],[0.05146649 0.1701886 ],[0.554 0.112],[0.663 0.476]
13,3,[0.6114 0.265 ],[0.04641379 0.15415836],[0.558 0.13 ],[0.663 0.468]
14,5,[0.5996 0.1226],[0.03256133 0.05626224],[0.549 0.042],[0.635 0.174]
15,3,[0.588  0.1178],[0.02733496 0.05158449],[0.552 0.042],[0.62  0.165]
16,2,[0.5782 0.1002],[0.02165548 0.05104273],[0.56  0.042],[0.62  0.165]
17,5,[0.565  0.0974],[0.00748331 0.02132229],[0.558 0.058],[0.576 0.121]
18,5,[0.6048 0.113 ],[0.0463353  0.03237283],[0.565 0.071],[0.674 0.17 ]
19,4,[0.6058 0.1172],[0.04883196 0.04902   ],[0.559 0.057],[0.673 0.202]
20,3,[0.5798 0.0804],[0.03328303 0.06075722],[0.551 0.   ],[0.645 0.171]
21,4,[0.579 0.058],[0.05161783 0.07606313],[0.551 0.   ],[0.682 0.188]
22,3,[0.5796 0.0724],[0.04884916 0.06372943],[0.551 0.   ],[0.677 0.164]
23,5,[0.6112 0.1934],[0.05748182 0.22785925],[0.551 0.   ],[0.681 0.622]
24,4,[0.6624 0.3038],[0.01874673 0.1516    ],[0.639 0.162],[0.68  0.494]
25,3,[0.6592 0.322 ],[0.02455524 0.18330739],[0.621 0.162],[0.68  0.592]
