gen,nevals,avg,std,min,max
0,50,[0.63662 0.19492],[0.04479459 0.15976218],[0.542 0.   ],[0.679 0.648]
1,4,[0.642  0.2032],[0.05046583 0.1560441 ],[0.542 0.   ],[0.679 0.476]
2,3,[0.6268 0.2338],[0.05372299 0.21146385],[0.542 0.   ],[0.679 0.476]
3,5,[0.6086 0.13  ],[0.05558633 0.07231044],[0.542 0.   ],[0.679 0.201]
4,4,[0.6176 0.1438],[0.04619351 0.03389041],[0.568 0.102],[0.677 0.201]
5,4,[0.607  0.2324],[0.051703   0.19321449],[0.553 0.04 ],[0.675 0.468]
6,4,[0.642  0.2196],[0.04087053 0.13022227],[0.581 0.114],[0.68  0.468]
7,4,[0.616  0.2562],[0.04538722 0.20272188],[0.577 0.082],[0.675 0.558]
8,4,[0.6088 0.1972],[0.0411456 0.1822563],[0.571 0.071],[0.675 0.558]
9,3,[0.5918 0.1694],[0.04386069 0.19604755],[0.546 0.027],[0.675 0.558]
10,3,[0.5786 0.0762],[0.01135958 0.03895331],[0.558 0.004],[0.591 0.113]
11,4,[0.594  0.1128],[0.03655681 0.0269622 ],[0.551 0.069],[0.661 0.154]
12,4,[0.6216 0.141 ],[0.03267782 0.04180431],[0.579 0.085],[0.667 0.193]
13,4,[0.628 0.128],[0.05385536 0.06959023],[0.542 0.   ],[0.676 0.185]
14,5,[0.636 0.136],[0.04573839 0.04086074],[0.576 0.075],[0.679 0.181]
15,3,[0.655  0.1556],[0.03549084 0.02652244],[0.585 0.103],[0.68  0.173]
16,5,[0.6702 0.246 ],[0.0074135  0.10455429],[0.66  0.172],[0.68  0.452]
17,5,[0.6666 0.2288],[0.00372022 0.13270177],[0.662 0.141],[0.673 0.492]
18,3,[0.6666 0.2888],[0.00382623 0.14300965],[0.661 0.149],[0.672 0.464]
19,4,[0.6664 0.359 ],[0.00496387 0.11889828],[0.66  0.211],[0.672 0.464]
20,5,[0.669  0.3464],[0.00586515 0.13869766],[0.658 0.175],[0.674 0.474]
21,4,[0.6424 0.1802],[0.04155767 0.03166323],[0.56  0.121],[0.67  0.209]
22,4,[0.65  0.175],[0.04101219 0.04403181],[0.568 0.089],[0.672 0.209]
23,5,[0.5944 0.116 ],[0.04072149 0.02829134],[0.564 0.083],[0.674 0.168]
24,5,[0.5948 0.08  ],[0.04190656 0.0661332 ],[0.557 0.004],[0.675 0.177]
25,3,[0.5662 0.0764],[0.01404849 0.04193614],[0.542 0.   ],[0.586 0.107]
