gen,nevals,avg,std,min,max
0,50,[0.6182 0.114 ],[0.04406994 0.06561128],[0.538 0.   ],[0.659 0.206]
1,5,[0.6238 0.1434],[0.04416967 0.07424985],[0.538 0.   ],[0.657 0.203]
2,3,[0.6258 0.1208],[0.04429628 0.06487342],[0.538 0.   ],[0.659 0.192]
3,4,[0.6258 0.1322],[0.04404271 0.06745487],[0.538 0.   ],[0.654 0.185]
4,3,[0.6062 0.109 ],[0.05577239 0.09020865],[0.538 0.   ],[0.655 0.198]
5,3,[0.6048 0.1192],[0.05463113 0.09742772],[0.538 0.   ],[0.655 0.206]
6,4,[0.5826 0.0612],[0.05466846 0.0749784 ],[0.538 0.   ],[0.653 0.156]
7,3,[0.6058 0.1012],[0.05540181 0.08525585],[0.538 0.   ],[0.653 0.207]
8,5,[0.6486 0.1986],[0.00523832 0.0081388 ],[0.645 0.189],[0.659 0.213]
9,3,[0.6282 0.139 ],[0.04538458 0.07640157],[0.538 0.   ],[0.659 0.201]
10,4,[0.6284 0.1486],[0.0455921  0.07437634],[0.538 0.   ],[0.659 0.192]
11,4,[0.6562 0.183 ],[0.0024     0.01876166],[0.653 0.161],[0.659 0.214]
12,5,[0.6298 0.184 ],[0.04599739 0.14731599],[0.538 0.   ],[0.655 0.448]
13,4,[0.6162 0.1282],[0.04751589 0.07275823],[0.538 0.   ],[0.657 0.208]
14,4,[0.6078 0.1142],[0.05864606 0.06219453],[0.534 0.   ],[0.657 0.185]
15,4,[0.6308 0.1162],[0.04640431 0.0581529 ],[0.538 0.   ],[0.655 0.148]
16,3,[0.6538 0.1448],[0.0009798  0.01147868],[0.652 0.125],[0.655 0.16 ]
17,4,[0.6556 0.1556],[0.00224499 0.0360921 ],[0.652 0.113],[0.659 0.214]
18,3,[0.6304 0.1062],[0.04621948 0.05574729],[0.538 0.   ],[0.655 0.165]
19,4,[0.6458 0.132 ],[0.01900947 0.0176522 ],[0.608 0.113],[0.659 0.165]
20,5,[0.6406 0.1558],[0.01533101 0.01663009],[0.611 0.136],[0.654 0.179]
21,4,[0.6482 0.153 ],[0.0059127  0.05289612],[0.641 0.088],[0.659 0.212]
22,5,[0.6458 0.1706],[0.00897552 0.02184125],[0.63  0.129],[0.655 0.191]
23,3,[0.6218 0.1024],[0.03114739 0.05611987],[0.571 0.027],[0.654 0.17 ]
24,5,[0.6332 0.166 ],[0.02727196 0.0326619 ],[0.58  0.124],[0.656 0.208]
25,3,[0.5948 0.1062],[0.04116017 0.06848474],[0.538 0.   ],[0.647 0.203]
