gen,nevals,avg,std,min,max
0,50,[0.61036 0.10718],[0.04880072 0.08656736],[0.539 0.   ],[0.667 0.458]
1,4,[0.5852 0.0652],[0.04439099 0.0779369 ],[0.539 0.   ],[0.649 0.199]
2,3,[0.5798 0.0516],[0.04997359 0.06696148],[0.539 0.   ],[0.642 0.164]
3,4,[0.6196 0.095 ],[0.04064776 0.06361761],[0.539 0.   ],[0.645 0.172]
4,5,[0.611  0.0948],[0.0592385 0.0777622],[0.539 0.   ],[0.668 0.171]
5,5,[0.6058 0.0862],[0.05530425 0.07218144],[0.539 0.   ],[0.667 0.163]
6,4,[0.6076 0.1072],[0.05653176 0.08842488],[0.539 0.   ],[0.667 0.201]
7,5,[0.6016 0.099 ],[0.05112182 0.08090983],[0.539 0.   ],[0.645 0.171]
8,5,[0.5826 0.0768],[0.05345877 0.09490711],[0.539 0.   ],[0.652 0.212]
9,5,[0.56   0.0338],[0.042  0.0676],[0.539 0.   ],[0.644 0.169]
10,4,[0.561  0.0404],[0.044  0.0808],[0.539 0.   ],[0.649 0.202]
11,3,[0.539 0.   ],[0. 0.],[0.539 0.   ],[0.539 0.   ]
12,5,[0.5636 0.0274],[0.0492 0.0548],[0.539 0.   ],[0.662 0.137]
13,4,[0.5646 0.0384],[0.0512 0.0768],[0.539 0.   ],[0.667 0.192]
14,4,[0.6158 0.1076],[0.06270694 0.08851802],[0.539 0.   ],[0.667 0.199]
15,3,[0.6404 0.124 ],[0.05070542 0.06268333],[0.539 0.   ],[0.667 0.168]
16,4,[0.6654 0.1514],[0.00215407 0.02034306],[0.662 0.127],[0.668 0.181]
17,5,[0.665  0.1538],[0.00126491 0.01022546],[0.663 0.139],[0.666 0.167]
18,5,[0.6678 0.171 ],[0.0016     0.00822192],[0.667 0.162],[0.671 0.185]
19,5,[0.6652 0.146 ],[0.0009798  0.00907744],[0.664 0.135],[0.667 0.161]
20,5,[0.6668 0.1728],[0.00248193 0.01060943],[0.663 0.162],[0.67  0.187]
21,5,[0.6492 0.1524],[0.03411393 0.01604494],[0.581 0.127],[0.668 0.171]
22,4,[0.6658 0.1618],[0.00222711 0.01407693],[0.662 0.14 ],[0.668 0.181]
23,4,[0.666 0.164],[0.00209762 0.01169615],[0.662 0.152],[0.668 0.183]
24,4,[0.666 0.157],[0.00063246 0.01754993],[0.665 0.133],[0.667 0.186]
25,3,[0.6642 0.1512],[0.0016     0.00805978],[0.662 0.142],[0.666 0.164]
