gen,nevals,avg,std,min,max
0,50,[0.61992 0.12172],[0.04004989 0.06486849],[0.539 0.   ],[0.66  0.217]
1,4,[0.6436 0.1354],[0.01531796 0.0416346 ],[0.622 0.072],[0.657 0.18 ]
2,3,[0.6374 0.1294],[0.01646329 0.04822282],[0.622 0.056],[0.658 0.185]
3,5,[0.6304 0.101 ],[0.00241661 0.02209977],[0.626 0.076],[0.633 0.13 ]
4,4,[0.6282 0.1038],[0.00835225 0.03942791],[0.619 0.036],[0.644 0.14 ]
5,4,[0.625  0.1502],[0.02191803 0.04772169],[0.585 0.085],[0.651 0.217]
6,5,[0.6244 0.119 ],[0.02670281 0.07975212],[0.578 0.024],[0.65  0.215]
7,4,[0.631  0.1128],[0.01082589 0.05845477],[0.615 0.01 ],[0.648 0.182]
8,3,[0.6268 0.0668],[0.01279687 0.05485034],[0.615 0.01 ],[0.648 0.154]
9,2,[0.6302 0.084 ],[0.00667533 0.02831254],[0.618 0.03 ],[0.635 0.103]
10,3,[0.6068 0.0548],[0.03461445 0.0501414 ],[0.539 0.   ],[0.637 0.145]
11,4,[0.6104 0.0558],[0.03670749 0.04273827],[0.539 0.   ],[0.643 0.124]
12,4,[0.581 0.06 ],[0.04226109 0.05064385],[0.539 0.   ],[0.634 0.122]
13,3,[0.5948 0.0752],[0.04573139 0.06551153],[0.539 0.   ],[0.637 0.163]
14,4,[0.561  0.0306],[0.044  0.0612],[0.539 0.   ],[0.649 0.153]
15,3,[0.561  0.0306],[0.044  0.0612],[0.539 0.   ],[0.649 0.153]
16,5,[0.562 0.026],[0.046 0.052],[0.539 0.   ],[0.654 0.13 ]
17,3,[0.539 0.   ],[0. 0.],[0.539 0.   ],[0.539 0.   ]
18,5,[0.5412 0.0134],[0.0044 0.0268],[0.539 0.   ],[0.55  0.067]
19,4,[0.539 0.   ],[0. 0.],[0.539 0.   ],[0.539 0.   ]
20,3,[0.5622 0.0272],[0.0464 0.0544],[0.539 0.   ],[0.655 0.136]
21,5,[0.5866 0.0678],[0.05830129 0.08304312],[0.539 0.   ],[0.659 0.171]
22,3,[0.5842 0.0558],[0.05537292 0.06834735],[0.539 0.   ],[0.654 0.141]
23,4,[0.5624 0.0318],[0.0468 0.0636],[0.539 0.   ],[0.656 0.159]
24,3,[0.539 0.   ],[0. 0.],[0.539 0.   ],[0.539 0.   ]
25,2,[0.539 0.   ],[0. 0.],[0.539 0.   ],[0.539 0.   ]
