gen,nevals,avg,std,min,max
0,50,[0.61594 0.11364],[0.048021   0.08403993],[0.542 0.   ],[0.675 0.444]
1,4,[0.6036 0.1056],[0.04065759 0.06416416],[0.542 0.   ],[0.639 0.163]
2,4,[0.633  0.1438],[0.01073313 0.04380594],[0.612 0.062],[0.64  0.193]
3,5,[0.5996 0.1022],[0.04736497 0.08547608],[0.542 0.   ],[0.645 0.197]
4,5,[0.5772 0.0584],[0.04377396 0.07745605],[0.542 0.   ],[0.642 0.193]
5,4,[0.6026 0.1088],[0.04959274 0.08975834],[0.542 0.   ],[0.647 0.195]
6,5,[0.5818 0.0802],[0.04874587 0.09828611],[0.542 0.   ],[0.642 0.206]
7,3,[0.6322 0.1622],[0.04663218 0.08135699],[0.542 0.   ],[0.668 0.213]
8,4,[0.6516 0.172 ],[0.01044222 0.03381124],[0.64  0.111],[0.668 0.203]
9,4,[0.6204 0.158 ],[0.0392306  0.07924393],[0.542 0.   ],[0.641 0.203]
10,3,[0.601  0.1094],[0.04817468 0.09041372],[0.542 0.   ],[0.641 0.203]
11,5,[0.5678 0.0522],[0.03950899 0.07355107],[0.542 0.   ],[0.644 0.188]
12,4,[0.5694 0.0376],[0.03645051 0.06748511],[0.542 0.   ],[0.633 0.172]
13,4,[0.5778 0.0716],[0.04509279 0.06131427],[0.539 0.   ],[0.661 0.171]
14,5,[0.582  0.0718],[0.04070381 0.05693294],[0.542 0.   ],[0.659 0.163]
15,3,[0.608  0.0904],[0.03110627 0.06802823],[0.583 0.026],[0.66  0.212]
16,2,[0.6182 0.1568],[0.05421586 0.06614348],[0.526 0.063],[0.66  0.212]
17,4,[0.6204 0.1592],[0.04908605 0.06599818],[0.546 0.063],[0.661 0.218]
18,4,[0.6436 0.1768],[0.03232089 0.05528616],[0.579 0.072],[0.662 0.217]
19,5,[0.6422 0.1618],[0.0336238  0.06157402],[0.575 0.04 ],[0.661 0.204]
20,5,[0.6568 0.1798],[0.00534416 0.02210339],[0.651 0.143],[0.666 0.204]
21,5,[0.658  0.2024],[0.00126491 0.01051856],[0.656 0.182],[0.659 0.211]
22,4,[0.6574 0.1976],[0.00185472 0.01548677],[0.654 0.168],[0.659 0.211]
23,3,[0.659 0.203],[0.00063246 0.00616441],[0.658 0.195],[0.66  0.211]
24,4,[0.6574 0.1956],[0.00149666 0.00852291],[0.656 0.184],[0.66  0.208]
25,5,[0.6504 0.1592],[0.00991161 0.05867674],[0.631 0.05 ],[0.658 0.211]
