gen,nevals,avg,std,min,max
0,50,[0.59164 0.10636],[0.05709633 0.10876815],[0.531 0.   ],[0.674 0.462]
1,3,[0.5912 0.0794],[0.05740174 0.08024363],[0.531 0.   ],[0.666 0.176]
2,4,[0.6124 0.163 ],[0.0664909  0.16642836],[0.531 0.   ],[0.67  0.454]
3,4,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
4,5,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
5,5,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
6,5,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
7,3,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
8,4,[0.559  0.0414],[0.056  0.0828],[0.531 0.   ],[0.671 0.207]
9,5,[0.5876 0.069 ],[0.06932128 0.08457896],[0.531 0.   ],[0.673 0.178]
10,1,[0.565  0.0412],[0.05507813 0.06468818],[0.531 0.   ],[0.673 0.167]
11,4,[0.5356 0.0048],[0.0092 0.0096],[0.531 0.   ],[0.554 0.024]
12,4,[0.5354 0.004 ],[0.0088 0.008 ],[0.531 0.   ],[0.553 0.02 ]
13,4,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
14,5,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
15,5,[0.531 0.   ],[0. 0.],[0.531 0.   ],[0.531 0.   ]
16,5,[0.5562 0.0356],[0.0504 0.0712],[0.531 0.   ],[0.657 0.178]
17,4,[0.5784 0.067 ],[0.05824637 0.08232618],[0.531 0.   ],[0.657 0.178]
18,5,[0.5792 0.073 ],[0.05904033 0.09173876],[0.531 0.   ],[0.653 0.215]
19,1,[0.6028 0.101 ],[0.05863924 0.08639444],[0.531 0.   ],[0.653 0.215]
20,5,[0.58   0.0604],[0.06015314 0.07494425],[0.531 0.   ],[0.66 0.17]
21,5,[0.578  0.0712],[0.05766802 0.08747891],[0.531 0.   ],[0.654 0.189]
22,4,[0.6276 0.1474],[0.04861522 0.07382845],[0.531 0.   ],[0.66  0.189]
23,2,[0.6498 0.2422],[0.00673498 0.12571937],[0.643 0.152],[0.66  0.492]
24,5,[0.6586 0.2462],[0.0127059  0.12152596],[0.646 0.171],[0.677 0.488]
25,3,[0.6616 0.3122],[0.01273735 0.14367519],[0.646 0.187],[0.672 0.488]
