gen,nevals,avg,std,min,max
0,50,[0.7262  0.10998],[0.03093477 0.10230493],[0.677 0.005],[0.767 0.376]
1,5,[0.702  0.1224],[0.01440833 0.09578225],[0.69  0.045],[0.73  0.304]
2,4,[0.708  0.1124],[0.02583796 0.17016768],[0.68 0.01],[0.747 0.452]
3,4,[0.7232 0.0832],[0.0251587  0.10181827],[0.69 0.02],[0.753 0.286]
4,3,[0.7272 0.0846],[0.03039342 0.10537666],[0.69  0.014],[0.753 0.294]
5,3,[0.7048 0.148 ],[0.02646809 0.13040092],[0.687 0.02 ],[0.757 0.316]
6,4,[0.6934 0.1066],[0.00705975 0.10684493],[0.687 0.02 ],[0.707 0.304]
7,4,[0.696  0.0836],[0.00745654 0.04223079],[0.69  0.035],[0.707 0.134]
8,4,[0.6966 0.0826],[0.00677052 0.02299217],[0.687 0.05 ],[0.703 0.104]
9,4,[0.7    0.1264],[0.01015874 0.12450317],[0.687 0.03 ],[0.717 0.368]
10,3,[0.6954 0.1076],[0.0118254  0.13242749],[0.683 0.005],[0.717 0.368]
11,4,[0.7066 0.1096],[0.02004595 0.13210844],[0.683 0.015],[0.74  0.368]
12,4,[0.692 0.056],[0.00442719 0.02289105],[0.687 0.025],[0.7   0.095]
13,4,[0.6914 0.054 ],[0.00628013 0.03006659],[0.683 0.015],[0.7   0.095]
14,4,[0.6922 0.0608],[0.00917388 0.03737058],[0.677 0.005],[0.703 0.104]
15,4,[0.6934 0.0942],[0.01046136 0.10081151],[0.673 0.011],[0.703 0.286]
16,3,[0.7068 0.041 ],[0.02678358 0.0174356 ],[0.69  0.025],[0.76  0.075]
17,5,[0.7136 0.0778],[0.02542125 0.01724413],[0.687 0.055],[0.757 0.099]
18,5,[0.724 0.081],[0.02812828 0.03013967],[0.697 0.026],[0.763 0.114]
19,3,[0.7346 0.1194],[0.02987039 0.09089026],[0.697 0.036],[0.763 0.296]
20,4,[0.73   0.1008],[0.03103546 0.099252  ],[0.687 0.024],[0.767 0.296]
21,4,[0.7174 0.0758],[0.03102644 0.03182075],[0.687 0.045],[0.757 0.129]
22,3,[0.7308 0.171 ],[0.03090243 0.12206883],[0.687 0.036],[0.76  0.334]
23,5,[0.7088 0.0702],[0.02064364 0.02064364],[0.697 0.036],[0.75  0.095]
24,4,[0.7114 0.1772],[0.02440164 0.10244882],[0.697 0.075],[0.76  0.306]
25,4,[0.738  0.2148],[0.02697406 0.10084324],[0.703 0.075],[0.76  0.298]
