gen,nevals,avg,std,min,max
0,50,[0.71986 0.11196],[0.01314231 0.10563351],[0.697 0.011],[0.743 0.396]
1,5,[0.732  0.0982],[0.01559487 0.12209406],[0.703 0.005],[0.747 0.34 ]
2,3,[0.722  0.2384],[0.01247397 0.14372835],[0.703 0.051],[0.74 0.37]
3,4,[0.7326 0.2398],[0.00431741 0.1379339 ],[0.727 0.071],[0.74  0.386]
4,4,[0.7294 0.1796],[0.00697424 0.10108333],[0.717 0.076],[0.737 0.324]
5,5,[0.7302 0.1564],[0.00643117 0.12009097],[0.72  0.031],[0.737 0.31 ]
6,4,[0.7368 0.1748],[0.00832827 0.12928944],[0.73  0.045],[0.747 0.356]
7,5,[0.7274 0.1258],[0.0081388  0.11269499],[0.713 0.011],[0.737 0.336]
8,5,[0.7286 0.1824],[0.00691665 0.11944304],[0.72  0.055],[0.74  0.366]
9,5,[0.7238 0.109 ],[0.01107068 0.10244999],[0.703 0.006],[0.733 0.296]
10,3,[0.7184 0.135 ],[0.01344024 0.08483631],[0.693 0.043],[0.733 0.296]
11,5,[0.7192 0.2416],[0.0097242  0.12992706],[0.703 0.051],[0.733 0.37 ]
12,4,[0.7238 0.1712],[0.01144378 0.11451009],[0.703 0.051],[0.733 0.34 ]
13,4,[0.7266 0.2184],[0.00467333 0.11739608],[0.72  0.071],[0.733 0.34 ]
14,5,[0.7262 0.243 ],[0.00624179 0.11268008],[0.72  0.096],[0.737 0.37 ]
15,5,[0.7294 0.2212],[0.00574804 0.11497722],[0.723 0.055],[0.74 0.33]
16,4,[0.7274 0.2376],[0.00682935 0.11493407],[0.717 0.091],[0.737 0.36 ]
17,4,[0.7282 0.3018],[0.00785875 0.09340749],[0.717 0.117],[0.737 0.366]
18,4,[0.733 0.319],[0.00489898 0.14281176],[0.727 0.045],[0.737 0.46 ]
19,3,[0.7348 0.2566],[0.00285657 0.1848606 ],[0.73  0.026],[0.737 0.458]
20,4,[0.7356 0.1268],[0.00847585 0.10800259],[0.727 0.026],[0.75  0.336]
21,2,[0.7376 0.1158],[0.00643739 0.12846852],[0.727 0.026],[0.747 0.366]
22,5,[0.7334 0.1238],[0.00611882 0.09553931],[0.727 0.041],[0.743 0.306]
23,5,[0.7286 0.1446],[0.00717217 0.13914539],[0.72  0.006],[0.74  0.336]
24,5,[0.7274 0.062 ],[0.00930806 0.02853069],[0.71  0.021],[0.737 0.106]
25,5,[0.7292 0.0828],[0.0065238  0.09540105],[0.72  0.015],[0.737 0.272]
