gen,nevals,avg,std,min,max
0,50,[0.7734  0.09442],[0.02690502 0.09430696],[0.72 0.  ],[0.81  0.346]
1,5,[0.7666 0.0964],[0.02809697 0.11108303],[0.723 0.008],[0.797 0.314]
2,4,[0.776  0.0896],[0.01842824 0.03143628],[0.76  0.052],[0.8   0.131]
3,4,[0.7848 0.0696],[0.02050756 0.03316987],[0.76  0.019],[0.807 0.11 ]
4,4,[0.7542 0.0668],[0.02457153 0.03057712],[0.73  0.033],[0.797 0.106]
5,4,[0.7494 0.07  ],[0.00637495 0.03678587],[0.743 0.014],[0.757 0.122]
6,4,[0.754  0.0982],[0.00593296 0.02599538],[0.743 0.061],[0.76  0.127]
7,4,[0.7554 0.0962],[0.00662118 0.02553742],[0.743 0.052],[0.763 0.131]
8,5,[0.7582 0.054 ],[0.02493512 0.03532704],[0.737 0.019],[0.803 0.12 ]
9,4,[0.7558 0.0628],[0.02636968 0.03452188],[0.723 0.024],[0.803 0.106]
10,2,[0.7584 0.0978],[0.03060457 0.10488355],[0.723 0.024],[0.803 0.3  ]
11,3,[0.7584 0.0698],[0.02409647 0.03762659],[0.733 0.031],[0.803 0.127]
12,5,[0.7614 0.1088],[0.02559375 0.08595441],[0.723 0.024],[0.803 0.272]
13,5,[0.7564 0.0728],[0.02963511 0.03399059],[0.71  0.027],[0.803 0.131]
14,5,[0.738  0.0924],[0.02057183 0.10996108],[0.713 0.013],[0.767 0.304]
15,3,[0.75  0.121],[0.01559487 0.09953492],[0.723 0.016],[0.767 0.304]
16,4,[0.7562 0.1244],[0.00888594 0.07677135],[0.74  0.047],[0.767 0.272]
17,5,[0.7504 0.1182],[0.00911263 0.09780879],[0.743 0.052],[0.763 0.304]
18,4,[0.7494 0.1068],[0.01444438 0.09005643],[0.727 0.022],[0.767 0.272]
19,3,[0.7594 0.0674],[0.0249928 0.0444009],[0.727 0.021],[0.803 0.131]
20,2,[0.7686 0.0556],[0.02910395 0.02845769],[0.733 0.021],[0.803 0.106]
21,4,[0.7772 0.048 ],[0.03242468 0.01060189],[0.733 0.037],[0.81  0.066]
22,5,[0.764  0.0364],[0.03637582 0.00924338],[0.733 0.026],[0.81  0.052]
23,4,[0.7546 0.089 ],[0.03639011 0.12529645],[0.717 0.012],[0.81  0.338]
24,3,[0.772 0.132],[0.02226208 0.10898257],[0.747 0.028],[0.81  0.338]
25,4,[0.748  0.0632],[0.01091788 0.04187792],[0.733 0.015],[0.76  0.127]
