gen,nevals,avg,std,min,max
0,50,[0.74438 0.1144 ],[0.03141394 0.06633039],[0.697 0.04 ],[0.78  0.356]
1,5,[0.742  0.1674],[0.03167333 0.10659381],[0.7  0.06],[0.773 0.302]
2,5,[0.744 0.088],[0.03626569 0.03132411],[0.693 0.041],[0.777 0.128]
3,4,[0.7518 0.1592],[0.03107668 0.13826699],[0.693 0.041],[0.773 0.43 ]
4,5,[0.7408 0.1396],[0.03070765 0.10272604],[0.7  0.07],[0.77  0.342]
5,4,[0.7594 0.0896],[0.0284366  0.03091019],[0.703 0.036],[0.777 0.122]
6,3,[0.7466 0.1032],[0.03402117 0.03371291],[0.703 0.036],[0.777 0.124]
7,4,[0.7406 0.1778],[0.02981007 0.12180378],[0.703 0.036],[0.773 0.35 ]
8,4,[0.7494 0.1522],[0.02639394 0.15825852],[0.703 0.036],[0.773 0.466]
9,0,[0.7494 0.1522],[0.02639394 0.15825852],[0.703 0.036],[0.773 0.466]
10,2,[0.7412 0.0626],[0.03546491 0.02710424],[0.693 0.027],[0.773 0.099]
11,3,[0.7506 0.1546],[0.0288555 0.1208993],[0.693 0.027],[0.767 0.31 ]
12,5,[0.7632 0.1656],[0.01665413 0.12699701],[0.73  0.046],[0.773 0.358]
13,4,[0.7726 0.1136],[0.0032     0.01273735],[0.767 0.099],[0.777 0.131]
14,5,[0.7698 0.1612],[0.00365513 0.07448866],[0.763 0.117],[0.773 0.31 ]
15,4,[0.7554 0.0904],[0.02458129 0.04284204],[0.707 0.012],[0.773 0.131]
16,4,[0.7446 0.1192],[0.02735398 0.0860637 ],[0.71  0.012],[0.773 0.274]
17,5,[0.764  0.2338],[0.01214907 0.11428806],[0.74  0.099],[0.773 0.396]
18,4,[0.7708 0.1768],[0.00381576 0.09418153],[0.767 0.093],[0.777 0.292]
19,3,[0.7726 0.1014],[0.00257682 0.00581722],[0.77  0.093],[0.777 0.108]
20,4,[0.7712 0.1344],[0.00466476 0.08840271],[0.763 0.071],[0.777 0.31 ]
21,4,[0.7574 0.1392],[0.02558593 0.08767759],[0.707 0.068],[0.777 0.31 ]
22,5,[0.772 0.13 ],[0.00275681 0.07406214],[0.77  0.061],[0.777 0.274]
23,2,[0.7692 0.2462],[0.00331059 0.07490901],[0.763 0.099],[0.773 0.31 ]
24,3,[0.7566 0.1164],[0.02501679 0.08501906],[0.707 0.017],[0.773 0.274]
25,5,[0.7526 0.195 ],[0.02413794 0.12875092],[0.707 0.07 ],[0.773 0.388]
