gen,nevals,avg,std,min,max
0,50,[0.73044 0.05436],[0.02394591 0.0507006 ],[0.68  0.005],[0.757 0.33 ]
1,3,[0.7272 0.094 ],[0.02076921 0.10449115],[0.697 0.011],[0.753 0.296]
2,5,[0.7294 0.0494],[0.02926841 0.03161392],[0.683 0.011],[0.757 0.09 ]
3,5,[0.7312 0.071 ],[0.0158038  0.04552801],[0.713 0.004],[0.753 0.124]
4,5,[0.7498 0.0682],[0.00503587 0.04707186],[0.74  0.011],[0.753 0.114]
5,3,[0.7452 0.087 ],[0.00534416 0.02179908],[0.74  0.052],[0.753 0.109]
6,4,[0.7526 0.0574],[0.00257682 0.03123203],[0.75  0.011],[0.757 0.105]
7,5,[0.7474 0.0488],[0.0032     0.02571692],[0.743 0.011],[0.753 0.078]
8,2,[0.742 0.053],[0.01670928 0.03415845],[0.71  0.011],[0.757 0.105]
9,5,[0.73   0.0272],[0.0172974  0.01782582],[0.707 0.011],[0.753 0.061]
10,4,[0.7268 0.0172],[0.0249992  0.01419014],[0.7 0. ],[0.757 0.04 ]
11,4,[0.7126 0.0386],[0.02486443 0.02495276],[0.683 0.006],[0.757 0.07 ]
12,5,[0.708  0.0382],[0.02488373 0.019994  ],[0.69  0.004],[0.757 0.055]
13,3,[0.7086 0.0444],[0.01978484 0.01610714],[0.69  0.027],[0.747 0.07 ]
14,4,[0.72  0.047],[0.02520317 0.0235117 ],[0.69  0.011],[0.753 0.072]
15,5,[0.7206 0.0532],[0.02316549 0.03416665],[0.693 0.011],[0.753 0.109]
16,4,[0.74   0.0534],[0.01611211 0.03353565],[0.71  0.006],[0.757 0.092]
17,4,[0.7142 0.078 ],[0.02424376 0.03644722],[0.687 0.026],[0.747 0.12 ]
18,3,[0.7046 0.0492],[0.02482418 0.01814828],[0.687 0.014],[0.753 0.065]
19,5,[0.7152 0.0278],[0.02060485 0.02387802],[0.69  0.001],[0.753 0.058]
20,4,[0.7192 0.0118],[0.01924994 0.01180508],[0.703 0.004],[0.757 0.035]
21,5,[0.7214 0.0378],[0.02820355 0.02390314],[0.69  0.006],[0.757 0.076]
22,3,[0.7114 0.0404],[0.02105802 0.03013702],[0.69  0.005],[0.747 0.076]
23,5,[0.7142 0.0452],[0.01937421 0.04179187],[0.687 0.001],[0.747 0.119]
24,5,[0.7232 0.0424],[0.01552289 0.02719265],[0.71  0.015],[0.753 0.094]
25,4,[0.7178 0.0214],[0.01800444 0.00966644],[0.703 0.011],[0.753 0.035]
