gen,nevals,avg,std,min,max
0,50,[0.71786 0.08224],[0.0124467  0.07799219],[0.693 0.007],[0.737 0.322]
1,3,[0.7174 0.0648],[0.01449966 0.04616665],[0.697 0.017],[0.733 0.127]
2,4,[0.7242 0.1396],[0.00976524 0.0712758 ],[0.707 0.062],[0.737 0.274]
3,4,[0.7308 0.0998],[0.00479166 0.02427674],[0.727 0.059],[0.74  0.127]
4,4,[0.7266 0.207 ],[0.00467333 0.09345373],[0.72  0.064],[0.733 0.294]
5,3,[0.7254 0.0776],[0.0063435 0.045557 ],[0.713 0.006],[0.73  0.127]
6,3,[0.7234 0.1236],[0.00615142 0.09536163],[0.713 0.006],[0.73  0.294]
7,3,[0.7246 0.053 ],[0.01040385 0.04511319],[0.713 0.006],[0.74  0.122]
8,5,[0.7302 0.0788],[0.00365513 0.03439419],[0.727 0.034],[0.737 0.122]
9,4,[0.7254 0.1212],[0.00895768 0.08150436],[0.71  0.056],[0.737 0.282]
10,4,[0.7234 0.129 ],[0.00705975 0.08259782],[0.71  0.036],[0.73  0.282]
11,5,[0.7248 0.069 ],[0.01149609 0.04348333],[0.703 0.017],[0.737 0.132]
12,4,[0.722 0.077],[0.01309962 0.04497555],[0.703 0.017],[0.737 0.133]
13,5,[0.718  0.0692],[0.01229634 0.03224531],[0.707 0.007],[0.733 0.098]
14,4,[0.7194 0.0552],[0.01444438 0.03700486],[0.697 0.001],[0.737 0.103]
15,2,[0.7182 0.0442],[0.01273421 0.03223911],[0.697 0.012],[0.737 0.103]
16,5,[0.7254 0.086 ],[0.00960417 0.04453313],[0.713 0.015],[0.74  0.133]
17,3,[0.724  0.0574],[0.00629285 0.0487631 ],[0.717 0.015],[0.733 0.133]
18,5,[0.7254 0.0886],[0.01298615 0.02432776],[0.7   0.064],[0.737 0.118]
19,3,[0.7226 0.0742],[0.01162067 0.0235151 ],[0.7   0.049],[0.73  0.118]
20,5,[0.7266 0.0462],[0.00313688 0.03113455],[0.723 0.013],[0.73  0.097]
21,5,[0.726  0.0792],[0.00593296 0.03802315],[0.72  0.009],[0.737 0.118]
22,4,[0.724  0.0778],[0.00394968 0.03809147],[0.72  0.013],[0.73  0.118]
23,4,[0.7242 0.039 ],[0.00487442 0.02715879],[0.717 0.007],[0.73  0.081]
24,5,[0.7182 0.0148],[0.0024     0.01713943],[0.717 0.004],[0.723 0.049]
25,5,[0.7216 0.0226],[0.00571314 0.0208    ],[0.717 0.007],[0.73  0.059]
