gen,nevals,avg,std,min,max
0,50,[0.72754 0.16518],[0.02520969 0.13075958],[0.683 0.013],[0.767 0.48 ]
1,3,[0.7352 0.1978],[0.02498319 0.14389079],[0.693 0.017],[0.757 0.368]
2,4,[0.7302 0.1356],[0.02693251 0.10346516],[0.7   0.017],[0.767 0.328]
3,5,[0.7424 0.147 ],[0.02157406 0.08194388],[0.713 0.079],[0.763 0.308]
4,4,[0.7278 0.0908],[0.02765068 0.02088444],[0.703 0.059],[0.763 0.124]
5,5,[0.7292 0.1416],[0.02651339 0.12901876],[0.703 0.054],[0.763 0.398]
6,3,[0.7372 0.189 ],[0.03223911 0.16177268],[0.683 0.013],[0.763 0.398]
7,4,[0.7518 0.1902],[0.01994392 0.12646644],[0.713 0.064],[0.767 0.368]
8,5,[0.7592 0.09  ],[0.00331059 0.03168596],[0.753 0.034],[0.763 0.119]
9,3,[0.7606 0.076 ],[0.00224499 0.03982462],[0.757 0.034],[0.763 0.129]
10,3,[0.7514 0.1444],[0.02234815 0.11188315],[0.707 0.034],[0.767 0.358]
11,5,[0.736  0.0892],[0.02812828 0.03677717],[0.697 0.022],[0.763 0.124]
12,5,[0.7488 0.1624],[0.02093227 0.12385249],[0.707 0.082],[0.76  0.408]
13,5,[0.76   0.1578],[0.00562139 0.08049696],[0.75  0.104],[0.767 0.318]
14,3,[0.7586 0.1558],[0.00628013 0.08155342],[0.75  0.104],[0.767 0.318]
15,4,[0.7478 0.1374],[0.01834557 0.09302387],[0.713 0.054],[0.763 0.318]
16,5,[0.7574 0.105 ],[0.00387814 0.01881489],[0.75  0.069],[0.76  0.119]
17,4,[0.7574 0.1338],[0.00588558 0.09945934],[0.75  0.044],[0.767 0.328]
18,5,[0.7554 0.1698],[0.00697424 0.12934667],[0.75  0.094],[0.767 0.428]
19,4,[0.752  0.1318],[0.00275681 0.07434622],[0.75  0.069],[0.757 0.278]
20,4,[0.754  0.1518],[0.00489898 0.08829134],[0.75  0.104],[0.76  0.328]
21,4,[0.7592 0.1746],[0.00381576 0.13178407],[0.753 0.039],[0.763 0.338]
22,4,[0.7574 0.2414],[0.00257682 0.11848983],[0.753 0.094],[0.76  0.348]
23,5,[0.7578 0.2424],[0.0040694  0.10507635],[0.753 0.109],[0.763 0.338]
24,5,[0.7586 0.2524],[0.00523832 0.11345942],[0.753 0.109],[0.767 0.358]
25,4,[0.7588 0.2514],[0.00549181 0.11984924],[0.75  0.104],[0.767 0.408]
