gen,nevals,avg,std,min,max
0,50,[0.7345 0.071 ],[0.01602779 0.08402   ],[0.707 0.003],[0.76  0.326]
1,5,[0.7274 0.0828],[0.01882126 0.09643734],[0.703 0.018],[0.757 0.274]
2,4,[0.7228 0.1454],[0.01128539 0.12219263],[0.703 0.007],[0.737 0.304]
3,5,[0.7294 0.1514],[0.01500133 0.12614848],[0.713 0.045],[0.757 0.326]
4,3,[0.7172 0.052 ],[0.00996795 0.02112818],[0.703 0.022],[0.73  0.088]
5,5,[0.7226 0.1032],[0.01051856 0.09809261],[0.707 0.013],[0.733 0.284]
6,4,[0.7254 0.2344],[0.01167219 0.10136193],[0.703 0.032],[0.737 0.294]
7,4,[0.726 0.238],[0.01245793 0.10323565],[0.703 0.032],[0.74  0.294]
8,3,[0.722  0.2032],[0.0121326  0.13914367],[0.703 0.032],[0.74  0.344]
9,4,[0.7224 0.1176],[0.00833307 0.11132223],[0.713 0.008],[0.733 0.326]
10,3,[0.7232 0.1354],[0.00574108 0.09833738],[0.713 0.048],[0.73  0.326]
11,4,[0.717  0.0656],[0.01019804 0.03063723],[0.703 0.032],[0.733 0.117]
12,4,[0.7178 0.0654],[0.01235152 0.04307946],[0.703 0.007],[0.73  0.132]
13,3,[0.7212 0.114 ],[0.00947418 0.09503052],[0.703 0.007],[0.73  0.284]
14,5,[0.7258 0.163 ],[0.01399143 0.13016605],[0.713 0.026],[0.753 0.334]
15,4,[0.7382 0.0464],[0.01933287 0.01980505],[0.713 0.031],[0.757 0.084]
16,5,[0.73   0.0394],[0.01534927 0.00884534],[0.703 0.028],[0.75 0.05]
17,5,[0.7436 0.0762],[0.01049952 0.11420403],[0.727 0.006],[0.757 0.304]
18,5,[0.744 0.074],[0.00867179 0.02783523],[0.733 0.045],[0.757 0.118]
19,5,[0.7466 0.0294],[0.00924338 0.02204178],[0.733 0.003],[0.757 0.068]
20,5,[0.7406 0.0614],[0.01063203 0.04117086],[0.73  0.014],[0.76  0.134]
21,4,[0.732  0.0262],[0.01468332 0.01672603],[0.707 0.001],[0.75  0.049]
22,5,[0.7446 0.0216],[0.00662118 0.01703643],[0.733 0.004],[0.753 0.044]
23,4,[0.7534 0.0368],[0.00366606 0.01699882],[0.747 0.004],[0.757 0.05 ]
24,5,[0.7472 0.0408],[0.00870402 0.01875527],[0.73  0.016],[0.753 0.065]
25,4,[0.7498 0.0332],[0.0102645 0.0096   ],[0.73  0.026],[0.76 0.05]
