gen,nevals,avg,std,min,max
0,50,[0.70642 0.0584 ],[0.00689083 0.05058102],[0.687 0.   ],[0.717 0.33 ]
1,5,[0.7074 0.046 ],[0.0032     0.04747631],[0.703 0.   ],[0.713 0.13 ]
2,4,[0.7042 0.063 ],[0.00890842 0.05617829],[0.687 0.   ],[0.713 0.13 ]
3,3,[0.7028 0.068 ],[0.00820731 0.03695944],[0.687 0.025],[0.71 0.13]
4,4,[0.7062 0.072 ],[0.01014692 0.03140064],[0.687 0.035],[0.717 0.12 ]
5,4,[0.7052 0.073 ],[0.0082801  0.04081666],[0.69  0.035],[0.713 0.125]
6,5,[0.7014 0.042 ],[0.01293986 0.01939072],[0.677 0.02 ],[0.713 0.075]
7,4,[0.7118 0.065 ],[0.00146969 0.03271085],[0.71  0.025],[0.713 0.12 ]
8,4,[0.7112 0.144 ],[0.00581034 0.11173182],[0.703 0.045],[0.72 0.36]
9,3,[0.7106 0.139 ],[0.00574804 0.11854957],[0.703 0.005],[0.72 0.36]
10,5,[0.7046 0.07  ],[0.00939361 0.03885872],[0.687 0.015],[0.713 0.115]
11,4,[0.71  0.071],[0.00189737 0.04164133],[0.707 0.025],[0.713 0.13 ]
12,4,[0.7072 0.036 ],[0.00627375 0.01624808],[0.697 0.015],[0.713 0.065]
13,5,[0.698 0.034],[0.00794984 0.01593738],[0.687 0.01 ],[0.71 0.06]
14,4,[0.6934 0.051 ],[0.00838093 0.00734847],[0.687 0.04 ],[0.71 0.06]
15,4,[0.7038 0.028 ],[0.00624179 0.0150333 ],[0.693 0.01 ],[0.71  0.045]
16,4,[0.702 0.043],[0.00819756 0.01939072],[0.693 0.02 ],[0.717 0.07 ]
17,3,[0.6972 0.027 ],[0.00391918 0.0116619 ],[0.693 0.01 ],[0.703 0.04 ]
18,4,[0.6998 0.041 ],[0.00808455 0.01984943],[0.69  0.015],[0.713 0.075]
19,4,[0.7012 0.095 ],[0.01085173 0.10315038],[0.693 0.03 ],[0.72 0.3 ]
20,5,[0.6902 0.044 ],[0.00411825 0.01714643],[0.687 0.015],[0.697 0.06 ]
21,5,[0.7014 0.039 ],[0.00628013 0.02477902],[0.693 0.015],[0.71  0.085]
22,5,[0.6932 0.103 ],[0.01254432 0.10505237],[0.68 0.03],[0.713 0.31 ]
23,3,[0.6994 0.06  ],[0.01135958 0.03949684],[0.68 0.  ],[0.71 0.11]
24,5,[0.7026 0.093 ],[0.0058515 0.1141315],[0.697 0.015],[0.713 0.32 ]
25,4,[0.7012 0.026 ],[0.00676461 0.01593738],[0.693 0.005],[0.713 0.045]
