gen,nevals,avg,std,min,max
0,50,[0.7406  0.07558],[0.00664229 0.05500621],[0.717 0.001],[0.757 0.284]
1,4,[0.7406 0.0608],[0.0094361  0.04279907],[0.73  0.009],[0.757 0.119]
2,4,[0.7434 0.0742],[0.00928655 0.03992693],[0.73  0.009],[0.757 0.119]
3,4,[0.7402 0.0508],[0.00643117 0.03647684],[0.73  0.007],[0.747 0.096]
4,4,[0.7388 0.085 ],[0.00466476 0.0988595 ],[0.733 0.005],[0.747 0.274]
5,5,[0.7408 0.067 ],[0.00624179 0.03663332],[0.73  0.016],[0.747 0.112]
6,5,[0.7426 0.0532],[0.0032     0.04105801],[0.737 0.005],[0.747 0.1  ]
7,5,[0.7418 0.057 ],[0.00735935 0.03166702],[0.73  0.007],[0.753 0.107]
8,5,[0.7354 0.048 ],[0.0063435  0.03024566],[0.73  0.009],[0.747 0.102]
9,5,[0.7392 0.0794],[0.00381576 0.03009718],[0.733 0.038],[0.743 0.123]
10,5,[0.7434 0.1346],[0.00467333 0.08959152],[0.737 0.075],[0.75  0.312]
11,4,[0.7394 0.0758],[0.00643739 0.02848438],[0.73  0.026],[0.75  0.114]
12,5,[0.7386 0.07  ],[0.00338231 0.01570987],[0.733 0.054],[0.743 0.091]
13,4,[0.7426 0.073 ],[0.00588558 0.03726661],[0.733 0.002],[0.75  0.102]
14,4,[0.7388 0.0836],[0.00466476 0.03318192],[0.733 0.049],[0.747 0.133]
15,4,[0.7442 0.1338],[0.00391918 0.0770361 ],[0.737 0.065],[0.747 0.284]
16,5,[0.7438 0.1138],[0.00331059 0.08753833],[0.74  0.035],[0.75  0.284]
17,4,[0.7392 0.071 ],[0.00381576 0.03104835],[0.733 0.022],[0.743 0.114]
18,5,[0.742  0.0632],[0.00275681 0.01433039],[0.74  0.054],[0.747 0.091]
19,5,[0.7446 0.1222],[0.00195959 0.08222019],[0.743 0.063],[0.747 0.284]
20,4,[0.7386 0.09  ],[0.00387814 0.09810199],[0.733 0.026],[0.743 0.284]
21,4,[0.7438 0.1148],[0.0065238  0.08808496],[0.733 0.038],[0.753 0.284]
22,5,[0.74   0.0528],[0.00562139 0.02344696],[0.73  0.009],[0.747 0.079]
23,4,[0.736  0.0356],[0.00687023 0.02310498],[0.727 0.004],[0.747 0.063]
24,5,[0.7408 0.0558],[0.0084     0.04309246],[0.733 0.001],[0.757 0.119]
25,4,[0.7412 0.0586],[0.00705408 0.04005296],[0.733 0.013],[0.75 0.11]
