gen,nevals,avg,std,min,max
0,50,[0.81452 0.1571 ],[0.01654961 0.04839638],[0.778 0.009],[0.856 0.398]
1,5,[0.8282 0.2068],[0.01519737 0.09061876],[0.805 0.138],[0.849 0.386]
2,4,[0.829  0.1668],[0.01630951 0.016005  ],[0.806 0.138],[0.849 0.181]
3,4,[0.8282 0.169 ],[0.01782582 0.01398571],[0.799 0.143],[0.845 0.181]
4,3,[0.8284 0.1712],[0.01779438 0.01077775],[0.801 0.155],[0.845 0.185]
5,5,[0.833  0.2058],[0.01167904 0.09193563],[0.81  0.146],[0.841 0.388]
6,5,[0.8392 0.2722],[0.00430813 0.13785413],[0.833 0.143],[0.845 0.456]
7,3,[0.8348 0.2232],[0.01055272 0.1171143 ],[0.815 0.143],[0.843 0.456]
8,5,[0.8226 0.159 ],[0.00849941 0.02109976],[0.815 0.124],[0.839 0.19 ]
9,5,[0.833  0.2058],[0.01035374 0.09408167],[0.819 0.124],[0.844 0.39 ]
10,5,[0.8342 0.2054],[0.01008762 0.09253453],[0.821 0.133],[0.845 0.388]
11,2,[0.8334 0.1612],[0.00966644 0.01770198],[0.821 0.133],[0.845 0.182]
12,5,[0.842 0.27 ],[0.00389872 0.12979368],[0.837 0.16 ],[0.847 0.45 ]
13,2,[0.842  0.1608],[0.00268328 0.00574108],[0.837 0.154],[0.845 0.17 ]
14,4,[0.8432 0.1614],[0.00231517 0.0118423 ],[0.839 0.145],[0.846 0.179]
15,5,[0.8364 0.1712],[0.00976934 0.00790949],[0.818 0.163],[0.846 0.185]
16,3,[0.844  0.2122],[0.00704273 0.10394114],[0.836 0.157],[0.856 0.42 ]
17,4,[0.8422 0.2158],[0.00597997 0.10236679],[0.836 0.153],[0.851 0.42 ]
18,3,[0.8416 0.2208],[0.00436348 0.1006328 ],[0.836 0.145],[0.847 0.42 ]
19,4,[0.843  0.2622],[0.00189737 0.11381107],[0.84  0.158],[0.845 0.414]
20,4,[0.8388 0.3064],[0.0031241  0.12737127],[0.833 0.151],[0.842 0.442]
21,4,[0.84   0.3112],[0.00268328 0.12244574],[0.836 0.16 ],[0.843 0.442]
22,5,[0.8446 0.16  ],[0.00300666 0.00848528],[0.841 0.151],[0.849 0.175]
23,3,[0.8424 0.164 ],[0.00287054 0.01221475],[0.839 0.154],[0.846 0.187]
24,4,[0.841 0.16 ],[0.01171324 0.01369671],[0.82  0.148],[0.855 0.186]
25,2,[0.829 0.164],[0.0156333 0.013755 ],[0.815 0.148],[0.855 0.186]
