gen,nevals,avg,std,min,max
0,50,[0.8171 0.168 ],[0.0157369  0.04938664],[0.784 0.078],[0.856 0.384]
1,5,[0.8256 0.2122],[0.01516047 0.09738254],[0.803 0.154],[0.844 0.406]
2,4,[0.8314 0.1454],[0.01019019 0.0327878 ],[0.816 0.084],[0.845 0.182]
3,4,[0.827  0.1694],[0.01249    0.01135958],[0.81  0.149],[0.842 0.182]
4,4,[0.8262 0.1714],[0.01551   0.0106132],[0.807 0.155],[0.845 0.183]
5,5,[0.8234 0.1986],[0.0095205  0.09968671],[0.814 0.112],[0.84  0.394]
6,4,[0.8296 0.206 ],[0.00671118 0.09480717],[0.818 0.139],[0.836 0.394]
7,4,[0.8346 0.2144],[0.01286235 0.09018337],[0.823 0.16 ],[0.857 0.394]
8,5,[0.8306 0.1616],[0.01048046 0.00700286],[0.816 0.156],[0.845 0.175]
9,4,[0.8226 0.1608],[0.01163787 0.0138766 ],[0.809 0.14 ],[0.841 0.182]
10,3,[0.8182 0.2148],[0.00778203 0.08717201],[0.811 0.157],[0.83  0.388]
11,5,[0.8264 0.1638],[0.01233856 0.02119811],[0.816 0.14 ],[0.849 0.19 ]
12,3,[0.836  0.1794],[0.01635848 0.01544798],[0.816 0.149],[0.851 0.19 ]
13,5,[0.826  0.1482],[0.01280625 0.0148243 ],[0.811 0.125],[0.845 0.166]
14,5,[0.821  0.1292],[0.01412799 0.01702234],[0.803 0.114],[0.84  0.151]
15,4,[0.8178 0.1388],[0.0097857  0.02772291],[0.808 0.112],[0.835 0.189]
16,3,[0.8178 0.1166],[0.02079808 0.05875236],[0.793 0.006],[0.848 0.174]
17,4,[0.8192 0.1422],[0.01404849 0.02628612],[0.808 0.103],[0.846 0.172]
18,5,[0.8204 0.1614],[0.00475815 0.01929352],[0.816 0.144],[0.828 0.185]
19,4,[0.814  0.1894],[0.01384197 0.10456692],[0.788 0.098],[0.828 0.39 ]
20,5,[0.8132 0.168 ],[0.00630555 0.01978889],[0.806 0.133],[0.821 0.188]
21,4,[0.8148 0.156 ],[0.01151347 0.03191865],[0.806 0.093],[0.837 0.181]
22,4,[0.8198 0.1522],[0.0147973  0.01856233],[0.799 0.121],[0.837 0.172]
23,3,[0.8154 0.1364],[0.01796218 0.04075586],[0.791 0.065],[0.837 0.176]
24,4,[0.8302 0.147 ],[0.0082801  0.01099091],[0.817 0.132],[0.843 0.166]
25,4,[0.8288 0.1608],[0.01140877 0.00775629],[0.813 0.146],[0.84  0.167]
