gen,nevals,avg,std,min,max
0,50,[0.81744 0.18632],[0.01474335 0.06464656],[0.791 0.1  ],[0.842 0.412]
1,4,[0.826  0.2224],[0.01409965 0.0809879 ],[0.809 0.174],[0.844 0.384]
2,3,[0.8162 0.2638],[0.0118558  0.10233357],[0.803 0.174],[0.836 0.394]
3,5,[0.8096 0.1534],[0.00863944 0.01664452],[0.796 0.134],[0.823 0.174]
4,5,[0.8106 0.2794],[0.00574804 0.14763143],[0.804 0.157],[0.818 0.518]
5,3,[0.8152 0.2076],[0.00570614 0.09056843],[0.807 0.155],[0.822 0.388]
6,2,[0.8132 0.214 ],[0.00611228 0.08778155],[0.807 0.156],[0.822 0.388]
7,4,[0.8084 0.2882],[0.00868562 0.14461452],[0.792 0.169],[0.815 0.526]
8,3,[0.8104 0.2506],[0.00581722 0.11401158],[0.804 0.149],[0.82  0.392]
9,5,[0.8134 0.2194],[0.00945727 0.09831907],[0.796 0.147],[0.822 0.414]
10,4,[0.8086 0.2028],[0.01275304 0.1103692 ],[0.793 0.091],[0.82  0.414]
11,5,[0.8118 0.1596],[0.01006777 0.01625546],[0.793 0.136],[0.821 0.177]
12,3,[0.8056 0.1688],[0.01116423 0.0096623 ],[0.793 0.15 ],[0.821 0.177]
13,2,[0.8108 0.1712],[0.00881816 0.00342929],[0.795 0.165],[0.821 0.174]
14,3,[0.8046 0.1494],[0.0108922  0.02469494],[0.784 0.101],[0.816 0.165]
15,4,[0.8112 0.3346],[0.00549181 0.13964469],[0.804 0.165],[0.819 0.51 ]
16,5,[0.809  0.1858],[0.01133137 0.13028031],[0.787 0.076],[0.818 0.442]
17,4,[0.8196 0.1898],[0.01059434 0.09919758],[0.808 0.113],[0.838 0.384]
18,5,[0.8128 0.242 ],[0.00856505 0.16322622],[0.804 0.113],[0.828 0.564]
19,5,[0.824  0.1604],[0.00814862 0.01603247],[0.812 0.129],[0.833 0.174]
20,5,[0.826  0.2064],[0.0069857  0.09447243],[0.818 0.144],[0.835 0.394]
21,2,[0.8304 0.2518],[0.00842852 0.11673114],[0.819 0.137],[0.841 0.394]
22,5,[0.8204 0.1908],[0.0094784  0.09749133],[0.809 0.122],[0.834 0.382]
23,3,[0.8282 0.208 ],[0.01126765 0.11867771],[0.809 0.123],[0.839 0.442]
24,2,[0.8322 0.2072],[0.00526878 0.09652026],[0.823 0.132],[0.839 0.398]
25,4,[0.837  0.1636],[0.004      0.01372006],[0.831 0.149],[0.842 0.186]
