gen,nevals,avg,std,min,max
0,50,[0.8162 0.1801],[0.01460274 0.08282663],[0.788 0.08 ],[0.847 0.506]
1,5,[0.8038 0.1566],[0.01295222 0.01486741],[0.786 0.128],[0.82  0.171]
2,4,[0.7966 0.1332],[0.01777189 0.04886062],[0.766 0.037],[0.82  0.171]
3,3,[0.7938 0.1118],[0.02318965 0.05325937],[0.753 0.016],[0.82  0.155]
4,4,[0.812 0.158],[0.00583095 0.00687023],[0.805 0.147],[0.819 0.167]
5,5,[0.8088 0.1322],[0.01847593 0.03005595],[0.778 0.095],[0.834 0.173]
6,5,[0.8258 0.1434],[0.01202331 0.01626776],[0.807 0.123],[0.843 0.163]
7,5,[0.826 0.218],[0.01440833 0.11276702],[0.813 0.129],[0.846 0.44 ]
8,5,[0.819 0.141],[0.01667333 0.01228007],[0.791 0.119],[0.837 0.157]
9,5,[0.8122 0.2532],[0.01633891 0.20629047],[0.79  0.115],[0.836 0.664]
10,3,[0.8078 0.1492],[0.01218852 0.0387164 ],[0.788 0.073],[0.825 0.174]
11,3,[0.8046 0.182 ],[0.0094361  0.11268895],[0.788 0.073],[0.815 0.394]
12,5,[0.8002 0.112 ],[0.0210276 0.0560357],[0.765 0.023],[0.83  0.171]
13,4,[0.8116 0.1604],[0.02163885 0.01623083],[0.792 0.13 ],[0.844 0.172]
14,5,[0.806  0.1728],[0.0130384  0.00611228],[0.794 0.164],[0.826 0.179]
15,5,[0.8014 0.164 ],[0.01146473 0.01033441],[0.785 0.15 ],[0.815 0.174]
16,4,[0.8018 0.1676],[0.00483322 0.01303227],[0.796 0.153],[0.81  0.184]
17,5,[0.799 0.162],[0.00723878 0.00883176],[0.791 0.146],[0.812 0.17 ]
18,5,[0.7968 0.1708],[0.00116619 0.00842378],[0.796 0.16 ],[0.799 0.184]
19,3,[0.7958 0.1702],[0.00132665 0.00676461],[0.794 0.16 ],[0.798 0.178]
20,5,[0.797  0.1674],[0.00275681 0.0032619 ],[0.794 0.163],[0.801 0.172]
21,4,[0.7952 0.1686],[0.00222711 0.00488262],[0.792 0.163],[0.797 0.176]
22,4,[0.797  0.1666],[0.00141421 0.0051614 ],[0.795 0.16 ],[0.799 0.174]
23,5,[0.793 0.167],[0.00260768 0.00509902],[0.79  0.159],[0.797 0.173]
24,4,[0.7974 0.1652],[0.00287054 0.01018627],[0.794 0.145],[0.802 0.172]
25,4,[0.7968 0.1658],[0.00248193 0.01446928],[0.794 0.138],[0.801 0.179]
