gen,nevals,avg,std,min,max
0,50,[0.81796 0.18826],[0.01439994 0.08300429],[0.789 0.017],[0.854 0.418]
1,5,[0.8076 0.1692],[0.01467787 0.00808455],[0.779 0.155],[0.818 0.178]
2,5,[0.8136 0.177 ],[0.00671118 0.00777174],[0.804 0.17 ],[0.822 0.187]
3,5,[0.8104 0.2148],[0.0094361  0.09312658],[0.795 0.15 ],[0.822 0.4  ]
4,4,[0.8118 0.1704],[0.00863481 0.0108922 ],[0.802 0.15 ],[0.822 0.181]
5,5,[0.8118 0.2264],[0.00248193 0.1120582 ],[0.809 0.156],[0.815 0.45 ]
6,2,[0.8128 0.2292],[0.00549181 0.11087903],[0.806 0.156],[0.822 0.45 ]
7,3,[0.8104 0.1834],[0.005004   0.00538888],[0.806 0.175],[0.817 0.188]
8,4,[0.8068 0.1764],[0.00722219 0.00564269],[0.798 0.166],[0.816 0.181]
9,5,[0.8122 0.1678],[0.0049558  0.00466476],[0.806 0.161],[0.819 0.174]
10,5,[0.8182 0.1746],[0.0187446  0.00668132],[0.802 0.166],[0.854 0.184]
11,3,[0.8122 0.1784],[0.00515364 0.00646838],[0.803 0.171],[0.818 0.188]
12,5,[0.8082 0.1768],[0.00630555 0.00487442],[0.796 0.17 ],[0.814 0.182]
13,4,[0.8096 0.1702],[0.0048     0.00222711],[0.803 0.166],[0.817 0.172]
14,3,[0.8106 0.1728],[0.00567803 0.00222711],[0.803 0.171],[0.819 0.177]
15,4,[0.811  0.1734],[0.00334664 0.00349857],[0.806 0.167],[0.814 0.177]
16,4,[0.8082 0.173 ],[0.00376298 0.00737564],[0.804 0.159],[0.815 0.18 ]
17,5,[0.808  0.1736],[0.00517687 0.00195959],[0.802 0.17 ],[0.817 0.176]
18,5,[0.8148 0.1732],[0.00567098 0.0024    ],[0.81  0.171],[0.825 0.177]
19,5,[0.8218 0.1666],[0.01002796 0.00954149],[0.803 0.156],[0.833 0.182]
20,4,[0.8164 0.1586],[0.00366606 0.01385063],[0.813 0.136],[0.823 0.177]
21,5,[0.8182 0.2764],[0.0056356  0.12891951],[0.811 0.166],[0.827 0.466]
22,3,[0.818  0.2366],[0.00723878 0.11484355],[0.811 0.171],[0.832 0.466]
23,5,[0.8152 0.1618],[0.01096175 0.02149791],[0.805 0.128],[0.829 0.181]
24,4,[0.8102 0.2226],[0.00193907 0.08278309],[0.808 0.177],[0.813 0.388]
25,4,[0.8076 0.2666],[0.00377359 0.1033317 ],[0.803 0.175],[0.813 0.398]
