gen,nevals,avg,std,min,max
0,50,[0.81648 0.21862],[0.01626437 0.10601073],[0.77  0.074],[0.855 0.538]
1,5,[0.8154 0.1662],[0.01078147 0.00775629],[0.799 0.153],[0.833 0.177]
2,5,[0.8146 0.2234],[0.01267438 0.09464798],[0.804 0.166],[0.835 0.412]
3,5,[0.8096 0.18  ],[0.01177455 0.00228035],[0.792 0.177],[0.82  0.184]
4,5,[0.819  0.1654],[0.01224745 0.00741889],[0.806 0.156],[0.839 0.177]
5,4,[0.816  0.1722],[0.00807465 0.00643117],[0.804 0.164],[0.825 0.181]
6,4,[0.82   0.1698],[0.00551362 0.00577581],[0.811 0.165],[0.826 0.181]
7,3,[0.8222 0.1702],[0.00466476 0.00798499],[0.814 0.165],[0.826 0.186]
8,5,[0.8206 0.1726],[0.00508331 0.01100182],[0.815 0.16 ],[0.828 0.189]
9,5,[0.8186 0.1738],[0.00332265 0.00870402],[0.814 0.163],[0.824 0.184]
10,4,[0.8196 0.1746],[0.0026533  0.00877724],[0.817 0.163],[0.824 0.186]
11,5,[0.8176 0.1742],[0.00440908 0.01156547],[0.811 0.156],[0.823 0.188]
12,3,[0.818  0.1732],[0.0060663  0.00617738],[0.811 0.166],[0.827 0.181]
13,4,[0.8242 0.2242],[0.01455198 0.10019461],[0.81  0.165],[0.851 0.424]
14,4,[0.8366 0.3276],[0.01827129 0.11813992],[0.81  0.179],[0.852 0.428]
15,5,[0.8268 0.2846],[0.01958979 0.12720629],[0.799 0.178],[0.852 0.454]
16,4,[0.8334 0.3172],[0.01589465 0.1187963 ],[0.815 0.165],[0.852 0.428]
17,3,[0.8302 0.2602],[0.01296765 0.1203219 ],[0.816 0.143],[0.852 0.426]
18,4,[0.8362 0.2722],[0.0148243  0.12513097],[0.818 0.154],[0.851 0.43 ]
19,4,[0.8224 0.1698],[0.00778717 0.0084947 ],[0.813 0.158],[0.836 0.178]
20,4,[0.8214 0.1708],[0.00913455 0.01457944],[0.813 0.142],[0.839 0.181]
21,4,[0.828 0.169],[0.01209959 0.00814862],[0.809 0.156],[0.84  0.181]
22,5,[0.8256 0.1646],[0.0115343  0.01396567],[0.813 0.14 ],[0.845 0.183]
23,5,[0.8234 0.2264],[0.01241934 0.11812299],[0.811 0.152],[0.841 0.462]
24,5,[0.813  0.1686],[0.01193315 0.01473228],[0.802 0.145],[0.836 0.19 ]
25,4,[0.8096 0.2176],[0.00488262 0.08280242],[0.801 0.159],[0.815 0.382]
