accuracy,recall,precision,f1,mcc,spd,aod,eod
0.851,0.779,0.805,0.79,0.583,0.186,0.077,0.07
0.848,0.775,0.8,0.786,0.575,0.187,0.076,0.064
0.846,0.769,0.799,0.782,0.567,0.184,0.085,0.086
0.843,0.77,0.794,0.78,0.563,0.189,0.085,0.079
0.846,0.775,0.797,0.785,0.571,0.192,0.087,0.082
0.849,0.775,0.803,0.787,0.578,0.187,0.082,0.078
0.844,0.771,0.795,0.782,0.566,0.196,0.094,0.093
0.849,0.777,0.803,0.788,0.579,0.184,0.07,0.055
0.844,0.768,0.796,0.78,0.563,0.173,0.06,0.041
0.845,0.773,0.795,0.783,0.568,0.187,0.082,0.076
0.849,0.778,0.803,0.789,0.58,0.191,0.081,0.073
0.847,0.78,0.797,0.788,0.577,0.21,0.115,0.127
0.843,0.769,0.793,0.78,0.562,0.188,0.088,0.088
0.843,0.766,0.795,0.778,0.559,0.188,0.087,0.084
0.853,0.779,0.81,0.793,0.588,0.172,0.053,0.034
0.845,0.773,0.796,0.783,0.569,0.189,0.085,0.081
0.846,0.779,0.797,0.787,0.575,0.202,0.097,0.095
0.853,0.78,0.809,0.793,0.588,0.186,0.08,0.078
0.848,0.77,0.804,0.784,0.573,0.166,0.054,0.039
0.842,0.769,0.792,0.78,0.561,0.19,0.08,0.067
0.845,0.775,0.795,0.784,0.569,0.19,0.076,0.059
0.841,0.771,0.79,0.78,0.561,0.194,0.089,0.084
0.856,0.781,0.815,0.795,0.594,0.179,0.072,0.068
0.861,0.768,0.835,0.793,0.599,0.166,0.086,0.117
0.86,0.77,0.833,0.794,0.6,0.17,0.09,0.121
0.842,0.77,0.792,0.78,0.562,0.196,0.091,0.084
0.848,0.777,0.8,0.787,0.576,0.194,0.088,0.084
0.846,0.774,0.797,0.784,0.571,0.2,0.093,0.087
0.844,0.772,0.795,0.782,0.567,0.191,0.094,0.1
0.848,0.775,0.801,0.786,0.575,0.188,0.075,0.061
0.843,0.77,0.794,0.78,0.563,0.187,0.085,0.083
0.846,0.776,0.797,0.785,0.572,0.203,0.097,0.092
0.861,0.768,0.837,0.794,0.601,0.165,0.083,0.111
0.843,0.773,0.792,0.781,0.564,0.185,0.073,0.057
0.84,0.768,0.788,0.777,0.556,0.202,0.102,0.102
0.861,0.767,0.836,0.793,0.6,0.165,0.085,0.115
0.844,0.769,0.796,0.781,0.564,0.19,0.091,0.092
0.847,0.775,0.799,0.786,0.574,0.187,0.087,0.09
0.841,0.767,0.791,0.778,0.557,0.186,0.079,0.069
0.844,0.766,0.796,0.779,0.562,0.188,0.093,0.099
0.845,0.773,0.796,0.783,0.568,0.186,0.076,0.063
0.843,0.767,0.794,0.779,0.56,0.187,0.085,0.082
0.86,0.768,0.835,0.793,0.599,0.166,0.085,0.114
0.841,0.765,0.791,0.776,0.555,0.19,0.084,0.075
0.859,0.768,0.831,0.792,0.596,0.167,0.089,0.121
0.844,0.763,0.797,0.778,0.559,0.173,0.067,0.057
0.86,0.767,0.834,0.792,0.598,0.165,0.083,0.111
0.844,0.779,0.792,0.785,0.57,0.202,0.099,0.099
0.861,0.768,0.836,0.793,0.599,0.165,0.085,0.114
0.859,0.769,0.832,0.793,0.598,0.161,0.065,0.073
0.839,0.759,0.791,0.773,0.549,0.177,0.076,0.07
0.856,0.764,0.826,0.787,0.587,0.154,0.062,0.074
0.861,0.772,0.834,0.795,0.602,0.159,0.064,0.076
0.862,0.774,0.834,0.797,0.605,0.163,0.068,0.081
0.842,0.766,0.793,0.778,0.558,0.183,0.081,0.077
0.845,0.77,0.797,0.782,0.566,0.18,0.069,0.056
0.849,0.777,0.802,0.788,0.579,0.189,0.086,0.086
0.86,0.776,0.828,0.796,0.601,0.164,0.066,0.076
0.851,0.777,0.807,0.79,0.584,0.175,0.056,0.036
0.844,0.73,0.822,0.758,0.544,0.151,0.089,0.124
0.849,0.772,0.805,0.786,0.576,0.178,0.068,0.057
0.861,0.773,0.833,0.796,0.603,0.16,0.064,0.073
0.851,0.776,0.807,0.789,0.582,0.183,0.081,0.083
0.853,0.779,0.81,0.792,0.588,0.174,0.057,0.041
0.854,0.754,0.83,0.78,0.579,0.162,0.091,0.126
0.855,0.76,0.828,0.785,0.584,0.148,0.056,0.067
0.857,0.763,0.83,0.788,0.589,0.153,0.054,0.054
0.846,0.725,0.834,0.757,0.549,0.149,0.105,0.164
0.859,0.779,0.825,0.797,0.602,0.161,0.048,0.036
0.846,0.772,0.8,0.784,0.571,0.172,0.07,0.07
0.846,0.763,0.802,0.779,0.564,0.177,0.083,0.09
0.849,0.777,0.804,0.789,0.581,0.18,0.064,0.048
0.85,0.772,0.806,0.787,0.578,0.173,0.063,0.053
0.86,0.773,0.83,0.795,0.601,0.163,0.067,0.078
0.861,0.773,0.832,0.796,0.602,0.158,0.059,0.065
0.858,0.762,0.833,0.788,0.591,0.154,0.062,0.072
0.853,0.772,0.815,0.789,0.585,0.167,0.065,0.067
0.85,0.776,0.806,0.789,0.581,0.178,0.057,0.032
0.845,0.769,0.799,0.782,0.567,0.183,0.074,0.061
0.855,0.759,0.829,0.784,0.584,0.151,0.055,0.057
0.845,0.767,0.799,0.78,0.564,0.172,0.061,0.046
0.843,0.767,0.796,0.779,0.562,0.176,0.067,0.055
0.86,0.769,0.833,0.793,0.598,0.162,0.072,0.088
0.847,0.77,0.801,0.783,0.57,0.182,0.073,0.061
0.862,0.775,0.834,0.798,0.606,0.162,0.063,0.07
0.846,0.77,0.799,0.783,0.568,0.182,0.079,0.076
0.859,0.773,0.827,0.794,0.598,0.165,0.068,0.077
0.85,0.78,0.805,0.791,0.585,0.191,0.083,0.079
0.84,0.764,0.79,0.776,0.554,0.182,0.075,0.064
0.855,0.772,0.818,0.79,0.588,0.162,0.057,0.053
0.86,0.779,0.827,0.798,0.604,0.17,0.074,0.087
0.852,0.777,0.81,0.791,0.586,0.174,0.059,0.045
0.852,0.779,0.808,0.792,0.586,0.18,0.07,0.061
0.857,0.779,0.819,0.795,0.597,0.165,0.055,0.048
0.843,0.768,0.795,0.779,0.562,0.185,0.084,0.082
0.85,0.778,0.805,0.79,0.582,0.18,0.065,0.051
0.857,0.767,0.827,0.79,0.592,0.164,0.077,0.096
0.842,0.717,0.831,0.749,0.535,0.144,0.102,0.16
0.849,0.771,0.806,0.786,0.576,0.163,0.039,0.009
0.859,0.765,0.834,0.791,0.596,0.158,0.064,0.073
0.855,0.768,0.821,0.789,0.587,0.163,0.074,0.091
0.853,0.77,0.816,0.789,0.585,0.163,0.057,0.052
0.861,0.773,0.834,0.796,0.604,0.157,0.053,0.054
0.853,0.769,0.817,0.788,0.584,0.154,0.044,0.032
0.853,0.769,0.815,0.787,0.582,0.164,0.065,0.069
0.854,0.772,0.816,0.79,0.586,0.154,0.041,0.026
0.86,0.774,0.831,0.796,0.602,0.166,0.07,0.081
0.862,0.775,0.836,0.798,0.608,0.162,0.063,0.071
0.856,0.773,0.82,0.792,0.591,0.164,0.063,0.066
0.846,0.771,0.799,0.783,0.569,0.179,0.08,0.084
0.856,0.774,0.819,0.792,0.591,0.169,0.065,0.065
0.851,0.769,0.812,0.786,0.579,0.167,0.068,0.073
0.847,0.774,0.801,0.786,0.575,0.181,0.071,0.061
0.851,0.77,0.81,0.786,0.578,0.169,0.072,0.078
0.854,0.771,0.816,0.789,0.586,0.167,0.065,0.065
0.855,0.773,0.818,0.792,0.59,0.163,0.055,0.049
0.85,0.773,0.808,0.787,0.579,0.175,0.068,0.061
0.851,0.776,0.807,0.789,0.582,0.177,0.06,0.042
0.852,0.77,0.812,0.787,0.581,0.166,0.065,0.067
0.849,0.775,0.805,0.788,0.579,0.178,0.063,0.045
0.856,0.781,0.816,0.796,0.596,0.171,0.062,0.057
0.853,0.77,0.814,0.788,0.583,0.169,0.078,0.095
0.854,0.772,0.817,0.79,0.587,0.161,0.055,0.052
0.853,0.769,0.815,0.788,0.583,0.161,0.055,0.05
0.851,0.776,0.808,0.79,0.584,0.177,0.068,0.061
0.847,0.768,0.803,0.782,0.569,0.173,0.065,0.054
0.847,0.763,0.806,0.781,0.567,0.168,0.079,0.094
0.849,0.766,0.808,0.783,0.573,0.17,0.073,0.079
0.853,0.76,0.822,0.783,0.578,0.167,0.085,0.107
0.854,0.775,0.815,0.791,0.588,0.161,0.048,0.034
0.845,0.774,0.797,0.784,0.57,0.212,0.144,0.191
0.853,0.753,0.828,0.779,0.576,0.154,0.071,0.089
0.852,0.772,0.811,0.788,0.582,0.165,0.055,0.045
0.841,0.76,0.793,0.774,0.552,0.164,0.061,0.053
0.849,0.77,0.806,0.785,0.575,0.18,0.076,0.072
0.852,0.771,0.812,0.788,0.581,0.162,0.043,0.019
0.851,0.767,0.812,0.785,0.577,0.163,0.061,0.059
0.847,0.774,0.799,0.785,0.573,0.199,0.121,0.156
0.846,0.756,0.806,0.775,0.56,0.159,0.058,0.052
0.855,0.769,0.822,0.79,0.588,0.165,0.067,0.071
0.855,0.769,0.821,0.79,0.588,0.161,0.06,0.062
0.857,0.775,0.823,0.794,0.595,0.162,0.059,0.061
0.853,0.777,0.811,0.791,0.587,0.17,0.064,0.062
0.859,0.776,0.826,0.796,0.6,0.159,0.051,0.046
0.852,0.773,0.812,0.789,0.584,0.162,0.052,0.042
0.853,0.767,0.817,0.787,0.582,0.167,0.077,0.092
0.852,0.771,0.813,0.788,0.582,0.167,0.064,0.064
0.855,0.777,0.816,0.793,0.592,0.173,0.071,0.075
0.854,0.776,0.815,0.792,0.589,0.164,0.056,0.05
0.852,0.772,0.813,0.789,0.583,0.169,0.063,0.058
0.853,0.769,0.817,0.788,0.583,0.16,0.061,0.064
0.853,0.77,0.814,0.788,0.582,0.17,0.075,0.085
0.843,0.727,0.822,0.756,0.54,0.155,0.112,0.171
0.853,0.78,0.811,0.793,0.59,0.172,0.067,0.069
0.851,0.766,0.813,0.785,0.577,0.162,0.061,0.061
0.846,0.77,0.799,0.783,0.569,0.177,0.079,0.083
0.851,0.773,0.809,0.788,0.582,0.176,0.071,0.069
0.846,0.77,0.8,0.783,0.57,0.185,0.087,0.092
0.851,0.745,0.829,0.773,0.568,0.157,0.085,0.114
0.852,0.768,0.815,0.787,0.581,0.16,0.047,0.03
0.856,0.775,0.818,0.793,0.592,0.161,0.05,0.04
0.853,0.751,0.83,0.778,0.575,0.163,0.093,0.128
0.847,0.771,0.802,0.784,0.572,0.18,0.07,0.058
0.855,0.773,0.818,0.791,0.589,0.173,0.084,0.104
0.853,0.773,0.813,0.79,0.585,0.166,0.058,0.052
0.852,0.768,0.814,0.786,0.58,0.156,0.047,0.037
0.86,0.781,0.824,0.799,0.604,0.166,0.056,0.05
0.859,0.775,0.826,0.795,0.599,0.17,0.077,0.091
0.853,0.775,0.813,0.791,0.587,0.161,0.04,0.015
0.852,0.775,0.811,0.79,0.584,0.167,0.053,0.038
0.852,0.771,0.812,0.788,0.581,0.164,0.062,0.063
0.859,0.775,0.826,0.795,0.599,0.154,0.036,0.018
0.849,0.77,0.805,0.785,0.575,0.171,0.069,0.068
0.854,0.767,0.821,0.788,0.585,0.156,0.052,0.047
0.853,0.769,0.817,0.788,0.584,0.161,0.064,0.071
0.851,0.771,0.81,0.787,0.579,0.166,0.056,0.044
0.854,0.771,0.816,0.789,0.585,0.156,0.045,0.034
0.852,0.77,0.813,0.788,0.582,0.165,0.061,0.058
0.856,0.777,0.817,0.794,0.593,0.162,0.049,0.036
0.848,0.773,0.802,0.786,0.574,0.173,0.061,0.048
0.852,0.771,0.813,0.788,0.582,0.163,0.061,0.062
0.854,0.78,0.811,0.794,0.591,0.181,0.077,0.08
0.855,0.777,0.816,0.793,0.592,0.171,0.072,0.08
0.852,0.767,0.814,0.786,0.579,0.157,0.049,0.038
0.85,0.768,0.81,0.785,0.576,0.168,0.063,0.056
0.852,0.77,0.814,0.788,0.582,0.166,0.065,0.067
0.854,0.776,0.814,0.792,0.589,0.165,0.053,0.043
0.853,0.775,0.813,0.791,0.587,0.169,0.06,0.054
0.854,0.773,0.816,0.791,0.588,0.152,0.037,0.022
0.852,0.768,0.813,0.786,0.58,0.166,0.071,0.081
0.851,0.763,0.814,0.783,0.574,0.151,0.047,0.042
0.854,0.777,0.815,0.793,0.591,0.17,0.06,0.053
0.852,0.749,0.828,0.776,0.572,0.161,0.093,0.129
0.851,0.766,0.812,0.784,0.576,0.166,0.071,0.078
0.854,0.772,0.816,0.79,0.586,0.164,0.056,0.049
0.858,0.778,0.822,0.795,0.597,0.165,0.061,0.064
0.848,0.733,0.831,0.763,0.555,0.127,0.037,0.035
0.852,0.75,0.828,0.777,0.573,0.16,0.087,0.117
0.853,0.747,0.832,0.775,0.573,0.148,0.066,0.082
0.86,0.781,0.825,0.799,0.604,0.179,0.071,0.077
0.84,0.767,0.788,0.776,0.554,0.191,0.073,0.055
0.855,0.772,0.819,0.791,0.589,0.177,0.076,0.088
0.85,0.756,0.816,0.778,0.569,0.178,0.098,0.128
0.86,0.788,0.82,0.802,0.607,0.18,0.064,0.064
0.854,0.77,0.817,0.789,0.585,0.18,0.088,0.111
0.857,0.768,0.825,0.79,0.59,0.174,0.074,0.085
0.858,0.768,0.827,0.791,0.592,0.17,0.066,0.072
0.859,0.773,0.827,0.795,0.598,0.176,0.075,0.088
0.858,0.769,0.828,0.791,0.593,0.175,0.082,0.103
0.857,0.768,0.826,0.79,0.591,0.17,0.071,0.081
0.856,0.755,0.832,0.782,0.582,0.17,0.091,0.124
0.855,0.756,0.829,0.782,0.581,0.17,0.086,0.112
0.844,0.767,0.797,0.78,0.563,0.178,0.055,0.033
0.857,0.767,0.827,0.79,0.591,0.171,0.073,0.086
0.848,0.775,0.801,0.787,0.576,0.192,0.079,0.075
0.847,0.769,0.802,0.783,0.569,0.184,0.075,0.07
0.859,0.779,0.824,0.797,0.601,0.181,0.078,0.09
0.844,0.772,0.794,0.782,0.566,0.191,0.078,0.072
0.847,0.776,0.8,0.786,0.575,0.19,0.075,0.069
0.857,0.774,0.82,0.793,0.592,0.17,0.055,0.048
0.848,0.771,0.802,0.784,0.572,0.184,0.071,0.063
0.857,0.766,0.826,0.789,0.589,0.175,0.084,0.105
0.856,0.778,0.817,0.795,0.594,0.18,0.073,0.078
0.848,0.773,0.802,0.786,0.574,0.182,0.066,0.055
0.847,0.772,0.8,0.785,0.572,0.189,0.079,0.076
0.852,0.746,0.829,0.774,0.568,0.166,0.093,0.128
0.849,0.776,0.802,0.787,0.577,0.181,0.061,0.048
0.846,0.771,0.798,0.783,0.569,0.182,0.091,0.114
0.846,0.772,0.798,0.783,0.57,0.187,0.069,0.054
0.85,0.778,0.803,0.789,0.58,0.185,0.069,0.063
0.842,0.772,0.791,0.781,0.563,0.204,0.096,0.096
0.846,0.733,0.824,0.762,0.55,0.164,0.104,0.149
0.856,0.765,0.825,0.788,0.587,0.173,0.081,0.1
0.853,0.775,0.812,0.79,0.586,0.177,0.07,0.074
0.857,0.762,0.831,0.787,0.589,0.163,0.065,0.074
0.861,0.785,0.823,0.801,0.608,0.18,0.069,0.074
0.852,0.783,0.806,0.794,0.589,0.192,0.076,0.072
0.843,0.77,0.794,0.781,0.563,0.187,0.073,0.065
0.835,0.749,0.784,0.764,0.532,0.184,0.088,0.092
0.845,0.773,0.796,0.783,0.569,0.193,0.079,0.071
0.853,0.749,0.829,0.776,0.573,0.168,0.091,0.124
0.852,0.785,0.805,0.794,0.589,0.194,0.082,0.083
0.846,0.779,0.796,0.787,0.575,0.201,0.085,0.076
0.855,0.782,0.812,0.795,0.593,0.184,0.083,0.099
0.853,0.779,0.809,0.792,0.588,0.176,0.051,0.032
0.839,0.764,0.787,0.774,0.55,0.194,0.086,0.08
0.861,0.787,0.823,0.802,0.608,0.185,0.08,0.093
0.84,0.769,0.787,0.777,0.556,0.203,0.097,0.099
0.846,0.77,0.799,0.783,0.569,0.198,0.101,0.115
0.857,0.768,0.826,0.79,0.591,0.173,0.073,0.083
0.857,0.76,0.832,0.786,0.587,0.17,0.084,0.109
0.851,0.775,0.808,0.789,0.582,0.188,0.084,0.092
0.855,0.755,0.831,0.782,0.582,0.165,0.075,0.091
0.857,0.765,0.828,0.789,0.59,0.167,0.069,0.08
0.858,0.768,0.827,0.791,0.592,0.173,0.075,0.087
0.858,0.767,0.828,0.79,0.592,0.169,0.067,0.074
0.857,0.764,0.83,0.788,0.59,0.166,0.064,0.07
0.849,0.773,0.803,0.786,0.575,0.194,0.096,0.111
0.842,0.77,0.791,0.78,0.561,0.2,0.09,0.086
0.857,0.767,0.826,0.79,0.59,0.171,0.072,0.084
0.858,0.766,0.828,0.79,0.591,0.168,0.067,0.076
0.858,0.769,0.827,0.791,0.593,0.174,0.074,0.084
0.857,0.767,0.826,0.79,0.591,0.17,0.069,0.078
0.857,0.768,0.827,0.79,0.591,0.173,0.072,0.081
0.858,0.767,0.828,0.79,0.591,0.167,0.067,0.076
0.857,0.768,0.826,0.79,0.591,0.17,0.071,0.082
0.858,0.769,0.827,0.791,0.593,0.174,0.076,0.091
0.844,0.771,0.794,0.781,0.564,0.191,0.086,0.09
0.856,0.768,0.824,0.789,0.589,0.173,0.074,0.086
0.849,0.773,0.804,0.786,0.575,0.179,0.063,0.053
0.854,0.751,0.831,0.778,0.576,0.172,0.102,0.143
0.851,0.784,0.803,0.793,0.587,0.192,0.071,0.061
0.846,0.732,0.826,0.761,0.549,0.164,0.107,0.154
0.853,0.75,0.83,0.777,0.574,0.171,0.098,0.136
0.858,0.768,0.827,0.791,0.592,0.171,0.072,0.084
0.858,0.771,0.826,0.792,0.594,0.172,0.068,0.074
0.853,0.775,0.812,0.79,0.586,0.18,0.071,0.074
0.858,0.766,0.83,0.79,0.592,0.166,0.065,0.074
0.857,0.767,0.827,0.79,0.591,0.169,0.066,0.072
0.854,0.783,0.81,0.795,0.593,0.187,0.073,0.071
0.853,0.772,0.813,0.789,0.584,0.172,0.057,0.049
0.857,0.764,0.829,0.788,0.59,0.165,0.063,0.07
0.857,0.767,0.825,0.789,0.589,0.172,0.074,0.086
0.857,0.768,0.824,0.789,0.589,0.173,0.074,0.085
0.855,0.783,0.812,0.795,0.594,0.183,0.065,0.059
0.857,0.768,0.825,0.79,0.59,0.17,0.067,0.073
0.858,0.77,0.827,0.792,0.594,0.173,0.071,0.08
0.853,0.775,0.812,0.79,0.586,0.175,0.063,0.059
0.852,0.771,0.812,0.787,0.581,0.174,0.063,0.06
0.858,0.769,0.828,0.791,0.593,0.172,0.071,0.079
0.852,0.771,0.811,0.788,0.582,0.17,0.054,0.043
0.85,0.77,0.807,0.786,0.576,0.176,0.061,0.05
0.853,0.775,0.81,0.79,0.584,0.178,0.066,0.064
0.857,0.78,0.817,0.795,0.596,0.173,0.051,0.037
0.854,0.777,0.813,0.792,0.589,0.182,0.069,0.066
0.849,0.772,0.803,0.786,0.575,0.194,0.087,0.09
0.848,0.769,0.803,0.783,0.57,0.176,0.062,0.052
0.846,0.774,0.798,0.785,0.572,0.194,0.095,0.108
0.854,0.774,0.814,0.791,0.587,0.177,0.061,0.053
0.846,0.772,0.797,0.783,0.568,0.192,0.088,0.091
0.854,0.776,0.812,0.791,0.588,0.183,0.078,0.086
0.853,0.78,0.809,0.793,0.589,0.177,0.053,0.037
0.86,0.781,0.825,0.799,0.605,0.182,0.084,0.104
0.855,0.773,0.818,0.791,0.589,0.178,0.07,0.072
0.848,0.773,0.802,0.785,0.574,0.184,0.077,0.08
0.86,0.78,0.824,0.798,0.603,0.178,0.077,0.092
0.845,0.773,0.797,0.783,0.569,0.191,0.088,0.096
0.849,0.768,0.807,0.784,0.574,0.176,0.062,0.053
0.858,0.778,0.822,0.796,0.598,0.178,0.069,0.072
0.86,0.78,0.825,0.798,0.603,0.179,0.075,0.087
0.846,0.777,0.796,0.786,0.572,0.189,0.082,0.085
0.855,0.777,0.814,0.793,0.59,0.183,0.075,0.08
0.852,0.769,0.812,0.787,0.58,0.179,0.076,0.084
0.841,0.77,0.79,0.779,0.56,0.191,0.079,0.072
0.845,0.775,0.795,0.784,0.569,0.2,0.097,0.104
0.854,0.777,0.813,0.792,0.588,0.176,0.059,0.05
0.855,0.772,0.818,0.791,0.589,0.174,0.061,0.055
0.856,0.775,0.818,0.793,0.592,0.176,0.069,0.073
0.846,0.776,0.797,0.785,0.572,0.194,0.08,0.072
0.85,0.782,0.801,0.791,0.583,0.191,0.071,0.061
0.844,0.773,0.794,0.783,0.567,0.187,0.079,0.081
0.844,0.771,0.794,0.782,0.565,0.19,0.088,0.096
0.854,0.778,0.813,0.793,0.59,0.182,0.073,0.076
0.846,0.776,0.797,0.786,0.573,0.194,0.095,0.109
0.854,0.779,0.812,0.793,0.589,0.172,0.053,0.043
0.845,0.773,0.796,0.784,0.569,0.191,0.08,0.075
0.854,0.755,0.828,0.781,0.579,0.177,0.108,0.152
0.849,0.78,0.801,0.789,0.58,0.191,0.073,0.063
0.85,0.767,0.808,0.784,0.573,0.176,0.074,0.079
0.856,0.781,0.816,0.796,0.596,0.182,0.069,0.068
0.847,0.774,0.799,0.785,0.573,0.182,0.064,0.053
0.853,0.775,0.812,0.79,0.586,0.177,0.062,0.054
0.852,0.771,0.812,0.788,0.581,0.177,0.065,0.059
0.853,0.768,0.816,0.787,0.582,0.158,0.032,0.008
0.848,0.768,0.804,0.783,0.571,0.184,0.086,0.098
0.853,0.746,0.832,0.774,0.571,0.166,0.098,0.141
0.85,0.771,0.806,0.786,0.576,0.174,0.057,0.045
0.846,0.766,0.8,0.78,0.564,0.195,0.111,0.139
0.854,0.747,0.834,0.776,0.574,0.169,0.102,0.147
0.851,0.764,0.812,0.783,0.574,0.163,0.051,0.042
0.843,0.768,0.794,0.779,0.561,0.188,0.088,0.095
0.854,0.75,0.833,0.778,0.577,0.163,0.086,0.119
0.849,0.738,0.829,0.767,0.559,0.156,0.084,0.115
0.848,0.772,0.803,0.785,0.574,0.183,0.082,0.092
0.852,0.776,0.809,0.79,0.584,0.186,0.072,0.067
0.849,0.773,0.804,0.786,0.576,0.184,0.078,0.082
0.859,0.769,0.829,0.792,0.595,0.174,0.077,0.093
0.843,0.766,0.794,0.778,0.559,0.173,0.073,0.072
0.853,0.751,0.829,0.778,0.575,0.166,0.103,0.147
0.861,0.773,0.831,0.796,0.602,0.161,0.062,0.067
0.843,0.731,0.816,0.758,0.54,0.173,0.142,0.22
0.84,0.764,0.789,0.775,0.553,0.181,0.077,0.068
0.847,0.772,0.8,0.784,0.571,0.187,0.086,0.085
0.852,0.78,0.807,0.792,0.586,0.186,0.082,0.082
0.846,0.771,0.799,0.783,0.569,0.185,0.075,0.061
0.851,0.77,0.81,0.787,0.579,0.17,0.066,0.061
0.855,0.763,0.823,0.786,0.583,0.166,0.08,0.097
0.846,0.77,0.798,0.782,0.568,0.181,0.078,0.075
0.841,0.766,0.791,0.777,0.557,0.183,0.081,0.075
0.839,0.764,0.786,0.774,0.55,0.19,0.092,0.091
0.848,0.775,0.8,0.786,0.575,0.189,0.085,0.082
0.844,0.767,0.795,0.779,0.561,0.183,0.079,0.072
0.855,0.758,0.827,0.783,0.581,0.163,0.084,0.11
0.86,0.771,0.83,0.793,0.598,0.164,0.071,0.083
0.838,0.761,0.786,0.772,0.546,0.187,0.089,0.087
0.851,0.767,0.811,0.785,0.576,0.176,0.088,0.105
0.855,0.769,0.82,0.789,0.587,0.168,0.074,0.084
0.854,0.765,0.819,0.786,0.581,0.178,0.098,0.125
0.859,0.774,0.827,0.795,0.599,0.168,0.072,0.079
0.861,0.774,0.831,0.796,0.603,0.164,0.071,0.085
0.856,0.768,0.822,0.789,0.588,0.168,0.076,0.09
0.859,0.767,0.831,0.791,0.595,0.162,0.072,0.087
0.848,0.773,0.802,0.785,0.574,0.192,0.093,0.096
0.852,0.752,0.824,0.777,0.572,0.168,0.1,0.136
0.852,0.745,0.831,0.773,0.569,0.158,0.092,0.129
0.842,0.768,0.793,0.779,0.56,0.196,0.109,0.126
0.852,0.75,0.825,0.777,0.571,0.169,0.111,0.161
0.852,0.765,0.815,0.785,0.578,0.168,0.074,0.083
0.845,0.769,0.797,0.781,0.566,0.186,0.083,0.079
0.858,0.767,0.829,0.791,0.593,0.168,0.08,0.098
0.845,0.769,0.797,0.782,0.566,0.186,0.096,0.11
0.849,0.734,0.835,0.765,0.559,0.149,0.098,0.149
0.843,0.766,0.795,0.779,0.56,0.188,0.095,0.103
0.843,0.767,0.794,0.779,0.56,0.193,0.095,0.096
0.843,0.764,0.796,0.777,0.559,0.182,0.082,0.078
0.855,0.765,0.823,0.787,0.585,0.165,0.079,0.097
0.852,0.756,0.821,0.78,0.573,0.16,0.078,0.098
0.856,0.764,0.825,0.787,0.586,0.17,0.09,0.116
0.854,0.758,0.824,0.782,0.578,0.168,0.091,0.12
0.844,0.774,0.793,0.783,0.568,0.195,0.091,0.088
0.846,0.772,0.798,0.783,0.57,0.193,0.088,0.083
0.846,0.734,0.822,0.762,0.549,0.16,0.105,0.152
0.857,0.769,0.825,0.79,0.591,0.167,0.077,0.09
0.856,0.772,0.82,0.791,0.59,0.162,0.068,0.079
0.858,0.766,0.829,0.79,0.593,0.162,0.07,0.083
0.857,0.766,0.826,0.789,0.589,0.164,0.075,0.091
0.85,0.767,0.808,0.784,0.573,0.174,0.078,0.083
0.848,0.775,0.801,0.786,0.575,0.194,0.1,0.111
0.846,0.733,0.822,0.762,0.548,0.165,0.128,0.198
0.837,0.759,0.784,0.77,0.543,0.187,0.09,0.088
0.847,0.775,0.798,0.786,0.573,0.19,0.094,0.104
0.846,0.767,0.8,0.781,0.567,0.185,0.088,0.091
0.846,0.771,0.799,0.783,0.569,0.189,0.088,0.087
0.836,0.759,0.783,0.77,0.542,0.196,0.097,0.094
0.846,0.765,0.801,0.78,0.565,0.18,0.085,0.091
0.847,0.774,0.8,0.786,0.574,0.199,0.112,0.133
0.858,0.768,0.829,0.791,0.593,0.166,0.077,0.093
0.848,0.771,0.803,0.785,0.573,0.174,0.071,0.069
0.845,0.775,0.795,0.784,0.57,0.202,0.108,0.12
0.846,0.768,0.799,0.781,0.567,0.183,0.084,0.084
0.849,0.768,0.806,0.784,0.573,0.177,0.077,0.077
0.845,0.768,0.797,0.78,0.564,0.19,0.089,0.086
0.846,0.766,0.801,0.78,0.565,0.18,0.08,0.078
0.846,0.77,0.798,0.782,0.568,0.181,0.075,0.066
0.845,0.763,0.8,0.778,0.562,0.176,0.078,0.077
0.846,0.772,0.799,0.783,0.57,0.182,0.074,0.064
0.846,0.765,0.801,0.78,0.565,0.173,0.071,0.065
0.845,0.768,0.797,0.781,0.564,0.181,0.075,0.066
0.847,0.774,0.8,0.786,0.574,0.185,0.08,0.074
0.844,0.768,0.796,0.78,0.564,0.186,0.079,0.069
0.843,0.77,0.793,0.781,0.563,0.189,0.083,0.076
0.843,0.769,0.793,0.78,0.562,0.183,0.072,0.056
0.845,0.766,0.798,0.779,0.563,0.187,0.095,0.104
0.847,0.775,0.799,0.785,0.573,0.19,0.09,0.092
0.845,0.767,0.798,0.78,0.564,0.179,0.071,0.059
0.851,0.77,0.809,0.786,0.578,0.175,0.075,0.075
0.845,0.765,0.799,0.779,0.562,0.179,0.084,0.089
0.846,0.769,0.8,0.782,0.568,0.185,0.086,0.087
0.846,0.765,0.801,0.78,0.565,0.169,0.055,0.033
0.858,0.766,0.828,0.79,0.591,0.165,0.078,0.094
0.845,0.768,0.797,0.781,0.565,0.184,0.077,0.065
0.848,0.771,0.802,0.784,0.572,0.177,0.075,0.072
0.859,0.769,0.831,0.792,0.596,0.163,0.071,0.083
0.859,0.766,0.831,0.79,0.594,0.162,0.073,0.087
0.844,0.765,0.797,0.778,0.561,0.177,0.075,0.07
0.858,0.766,0.83,0.79,0.592,0.164,0.076,0.091
