precision,recall,f1score,mcc,stat_par,eq_odds,ao,acc,model,fairness_method
0.6207815487742844,0.6229065370070233,0.6210491005453375,0.2332939913915776,-0.1681430892590586,-0.1123329627221044,-0.1592277058508481,0.6229065370070233,knn,NO_ONE
0.6246558465588231,0.6234467855213398,0.623919077223731,0.241632893183651,-0.1452768127237421,-0.1016257945415258,-0.1331258224408309,0.6234467855213398,tree,NO_ONE
0.6698960345016836,0.671528903295516,0.6691744993958418,0.3315605057080274,-0.21643439320484537,-0.15470851077219994,-0.20065357511399112,0.671528903295516,logreg,NO_ONE
0.6577734585127993,0.6596434359805511,0.6562516900609854,0.3062684585677895,-0.2484432173947504,-0.17453271518177438,-0.23726635759088718,0.6596434359805511,svm,NO_ONE
0.6622734466136094,0.6618044300378174,0.662011154941842,0.31770439934855954,-0.17964756079840422,-0.14255386099981127,-0.16005244070398725,0.6618044300378174,forest,NO_ONE
