gen,nevals,avg,std,min,max
0,50,[0.75886 0.05208],[0.03206369 0.06651942],[0.683 0.   ],[0.81  0.342]
1,3,[0.7418 0.0208],[0.01772456 0.01871256],[0.723 0.   ],[0.77  0.049]
2,4,[0.7458 0.0108],[0.02190342 0.01175415],[0.723 0.   ],[0.773 0.027]
3,5,[0.7358 0.0212],[0.01742871 0.02058543],[0.72 0.  ],[0.763 0.055]
4,3,[0.7364 0.0134],[0.01289341 0.01346997],[0.723 0.   ],[0.753 0.03 ]
5,3,[0.7218 0.0022],[0.0024 0.0044],[0.717 0.   ],[0.723 0.011]
6,3,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
7,3,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
8,5,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
9,4,[0.727  0.0074],[0.008  0.0148],[0.723 0.   ],[0.743 0.037]
10,3,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
11,5,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
12,4,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
13,4,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
14,5,[0.7318 0.0102],[0.0176 0.0204],[0.723 0.   ],[0.767 0.051]
15,3,[0.723 0.   ],[0. 0.],[0.723 0.   ],[0.723 0.   ]
16,4,[0.725  0.0226],[0.00979796 0.03303089],[0.713 0.   ],[0.743 0.085]
17,4,[0.7238 0.01  ],[0.0016 0.02  ],[0.723 0.   ],[0.727 0.05 ]
18,4,[0.7546 0.017 ],[0.03243825 0.01978889],[0.723 0.   ],[0.797 0.045]
19,5,[0.745  0.0228],[0.02712932 0.03119872],[0.723 0.   ],[0.783 0.079]
20,3,[0.757 0.027],[0.028      0.02919589],[0.723 0.   ],[0.783 0.079]
21,5,[0.7512 0.068 ],[0.03460867 0.12814991],[0.723 0.   ],[0.797 0.324]
22,4,[0.7672 0.0892],[0.036323  0.1345071],[0.723 0.   ],[0.803 0.352]
23,5,[0.782  0.1108],[0.03025227 0.11047787],[0.723 0.   ],[0.807 0.314]
24,2,[0.773  0.0918],[0.04195235 0.11605585],[0.723 0.   ],[0.823 0.306]
25,3,[0.7658 0.0846],[0.0368695  0.11411853],[0.723 0.   ],[0.807 0.306]
