gen,nevals,avg,std,min,max
0,50,[0.73956 0.06502],[0.02405507 0.08418539],[0.667 0.   ],[0.773 0.326]
1,5,[0.7466 0.0792],[0.0343779  0.11902168],[0.68  0.008],[0.777 0.316]
2,4,[0.7434 0.023 ],[0.01433318 0.02975903],[0.727 0.   ],[0.763 0.08 ]
3,4,[0.7402 0.0272],[0.01616663 0.0366082 ],[0.727 0.   ],[0.76  0.092]
4,5,[0.7448 0.0406],[0.01685705 0.04237735],[0.727 0.   ],[0.77  0.114]
5,4,[0.7488 0.0538],[0.01793767 0.0441289 ],[0.727 0.   ],[0.767 0.094]
6,4,[0.737 0.077],[0.01549193 0.10687189],[0.727 0.   ],[0.767 0.272]
7,4,[0.7462 0.0756],[0.01423236 0.10071465],[0.727 0.   ],[0.767 0.272]
8,4,[0.7494 0.0966],[0.00941488 0.10904788],[0.737 0.015],[0.763 0.306]
9,4,[0.7568 0.0368],[0.01299846 0.02206717],[0.733 0.01 ],[0.77  0.067]
10,2,[0.746  0.0556],[0.01658915 0.04411168],[0.72 0.01],[0.763 0.114]
11,2,[0.7486 0.0602],[0.0129244  0.04543303],[0.733 0.01 ],[0.763 0.114]
12,5,[0.7462 0.0418],[0.01410532 0.02420248],[0.727 0.   ],[0.767 0.07 ]
13,4,[0.7438 0.038 ],[0.01144378 0.02806421],[0.733 0.015],[0.763 0.092]
14,4,[0.7328 0.0378],[0.00976524 0.03625134],[0.717 0.008],[0.747 0.109]
15,3,[0.7328 0.0196],[0.01036147 0.00733757],[0.717 0.007],[0.747 0.029]
16,4,[0.7368 0.0484],[0.00643117 0.01866119],[0.73  0.018],[0.747 0.073]
17,3,[0.7382 0.0468],[0.00649307 0.02054653],[0.727 0.018],[0.747 0.073]
18,2,[0.7374 0.0602],[0.00682935 0.02382771],[0.727 0.028],[0.747 0.102]
19,4,[0.7314 0.0658],[0.01646329 0.02608754],[0.703 0.028],[0.753 0.101]
20,4,[0.732  0.0548],[0.01623576 0.02614116],[0.703 0.007],[0.75  0.087]
21,3,[0.7442 0.0692],[0.01355581 0.01809309],[0.727 0.048],[0.767 0.101]
22,4,[0.7406 0.0484],[0.00574804 0.02454873],[0.733 0.013],[0.75 0.09]
23,5,[0.7466 0.0414],[0.01083697 0.02217747],[0.727 0.013],[0.757 0.078]
24,4,[0.7458 0.0556],[0.01263962 0.01803996],[0.723 0.026],[0.76  0.074]
25,5,[0.7412 0.0924],[0.01008762 0.01887432],[0.723 0.07 ],[0.753 0.119]
