gen,nevals,avg,std,min,max
0,50,[0.72896 0.03292],[0.02035972 0.03566502],[0.683 0.   ],[0.77  0.133]
1,5,[0.7344 0.0306],[0.02306166 0.02508864],[0.713 0.   ],[0.77  0.055]
2,3,[0.7306 0.0326],[0.01931424 0.02382939],[0.71 0.  ],[0.757 0.059]
3,5,[0.736 0.05 ],[0.03167333 0.03066594],[0.673 0.006],[0.757 0.092]
4,4,[0.7318 0.0544],[0.02222071 0.03308534],[0.703 0.006],[0.753 0.108]
5,4,[0.7226 0.0608],[0.02703035 0.02910258],[0.693 0.024],[0.76  0.108]
6,4,[0.7006 0.0224],[0.00574804 0.01525254],[0.69  0.007],[0.707 0.042]
7,4,[0.698  0.0362],[0.01017841 0.01715109],[0.683 0.003],[0.71  0.052]
8,5,[0.7146 0.0178],[0.02050951 0.01702234],[0.69 0.  ],[0.75  0.049]
9,5,[0.6986 0.0496],[0.01180847 0.04988627],[0.687 0.   ],[0.713 0.122]
10,4,[0.7072 0.0282],[0.00890842 0.03925506],[0.69 0.  ],[0.713 0.1  ]
11,1,[0.7072 0.0282],[0.00890842 0.03925506],[0.69 0.  ],[0.713 0.1  ]
12,3,[0.696 0.049],[0.01508642 0.03250846],[0.67 0.  ],[0.713 0.1  ]
13,5,[0.7078 0.0414],[0.02359152 0.03293995],[0.67 0.  ],[0.743 0.095]
14,4,[0.7312 0.0262],[0.02395329 0.02153509],[0.71 0.  ],[0.773 0.053]
15,3,[0.7354 0.0442],[0.03117435 0.03036709],[0.687 0.014],[0.773 0.099]
16,4,[0.72   0.0566],[0.03846037 0.02679254],[0.683 0.032],[0.773 0.105]
17,4,[0.7112 0.0256],[0.02595689 0.0172    ],[0.687 0.   ],[0.76  0.045]
18,5,[0.7074 0.0458],[0.03241358 0.01719767],[0.663 0.031],[0.76  0.078]
19,3,[0.693  0.0598],[0.012      0.03167586],[0.677 0.015],[0.707 0.098]
20,5,[0.704  0.0338],[0.0146697  0.01753169],[0.677 0.016],[0.72  0.066]
21,4,[0.7016 0.0558],[0.01951    0.03471253],[0.677 0.014],[0.737 0.096]
22,4,[0.7074 0.059 ],[0.01366163 0.02847455],[0.687 0.016],[0.723 0.105]
23,3,[0.7006 0.0814],[0.01389388 0.02002598],[0.683 0.052],[0.72  0.105]
24,5,[0.6974 0.0314],[0.01109234 0.01626776],[0.68  0.002],[0.71 0.05]
25,4,[0.6906 0.0402],[0.01376372 0.03607437],[0.67  0.013],[0.71  0.111]
