gen,nevals,avg,std,min,max
0,50,[0.7428  0.03592],[0.02412882 0.03607372],[0.703 0.   ],[0.787 0.124]
1,5,[0.7488 0.0302],[0.02120755 0.02360847],[0.717 0.   ],[0.777 0.059]
2,4,[0.7562 0.0522],[0.02405327 0.03357618],[0.717 0.   ],[0.787 0.104]
3,4,[0.7612 0.0398],[0.01922914 0.02604151],[0.723 0.005],[0.773 0.071]
4,3,[0.7706 0.0242],[0.00224499 0.01956936],[0.767 0.   ],[0.773 0.059]
5,5,[0.768  0.0494],[0.00626099 0.0152    ],[0.76 0.03],[0.777 0.065]
6,4,[0.7766 0.0334],[0.00366606 0.02028398],[0.773 0.002],[0.783 0.058]
7,4,[0.7732 0.036 ],[0.00574108 0.02719559],[0.763 0.002],[0.78  0.064]
8,4,[0.7734 0.0222],[0.00427083 0.01491844],[0.77  0.002],[0.78  0.042]
9,5,[0.7654 0.0524],[0.01078147 0.03153791],[0.747 0.012],[0.777 0.107]
10,4,[0.774  0.0598],[0.00995992 0.0173482 ],[0.76 0.04],[0.787 0.082]
11,4,[0.7628 0.0442],[0.02636968 0.0245471 ],[0.713 0.006],[0.787 0.079]
12,5,[0.7632 0.0522],[0.02601845 0.03304784],[0.713 0.016],[0.783 0.099]
13,5,[0.746  0.0444],[0.02696665 0.02919315],[0.703 0.001],[0.773 0.091]
14,5,[0.77  0.049],[0.00867179 0.0317742 ],[0.76  0.001],[0.783 0.099]
15,4,[0.772  0.0456],[0.00954987 0.00588558],[0.763 0.037],[0.79  0.051]
16,5,[0.7712 0.043 ],[0.00146969 0.01792205],[0.77  0.023],[0.773 0.069]
17,4,[0.7678 0.043 ],[0.02098952 0.02184491],[0.73  0.005],[0.79  0.069]
18,4,[0.7692 0.0436],[0.00331059 0.01348481],[0.763 0.021],[0.773 0.054]
19,5,[0.7568 0.0428],[0.02002399 0.02212148],[0.717 0.   ],[0.77 0.06]
20,3,[0.7686 0.0466],[0.0028     0.01048046],[0.763 0.029],[0.77 0.06]
21,3,[0.7738 0.0454],[0.00479166 0.01974437],[0.77  0.016],[0.783 0.069]
22,3,[0.772  0.0394],[0.00275681 0.01789525],[0.77 0.01],[0.777 0.059]
23,4,[0.7708 0.0418],[0.00331059 0.03381361],[0.767 0.006],[0.777 0.099]
24,5,[0.7652 0.0386],[0.0040694  0.02409647],[0.76  0.006],[0.77 0.07]
25,5,[0.7748 0.0406],[0.0040694  0.02197817],[0.77  0.004],[0.78 0.07]
