gen,nevals,avg,std,min,max
0,50,[0.71652 0.12656],[0.02047168 0.14230673],[0.687 0.   ],[0.763 0.446]
1,5,[0.7226 0.139 ],[0.01751114 0.15360339],[0.693 0.   ],[0.747 0.434]
2,4,[0.7186 0.1158],[0.02143455 0.12443858],[0.693 0.   ],[0.74 0.34]
3,4,[0.693 0.   ],[0. 0.],[0.693 0.   ],[0.693 0.   ]
4,2,[0.693 0.   ],[0. 0.],[0.693 0.   ],[0.693 0.   ]
5,3,[0.693 0.   ],[0. 0.],[0.693 0.   ],[0.693 0.   ]
6,4,[0.691  0.0068],[0.004  0.0136],[0.683 0.   ],[0.693 0.034]
7,5,[0.6858 0.0936],[0.02374363 0.14829511],[0.66 0.  ],[0.723 0.388]
8,5,[0.6892 0.0888],[0.02740365 0.12256166],[0.66 0.  ],[0.733 0.322]
9,5,[0.6818 0.0376],[0.01690444 0.03664205],[0.653 0.   ],[0.703 0.089]
10,3,[0.6766 0.0402],[0.01953049 0.02964051],[0.653 0.   ],[0.697 0.072]
11,5,[0.6892 0.018 ],[0.0095163  0.03214965],[0.677 0.   ],[0.703 0.082]
12,5,[0.6798 0.0072],[0.0264 0.0144],[0.627 0.   ],[0.693 0.036]
13,4,[0.6798 0.0072],[0.0264 0.0144],[0.627 0.   ],[0.693 0.036]
14,3,[0.6878 0.0074],[0.0104 0.0148],[0.667 0.   ],[0.693 0.037]
15,3,[0.6978 0.011 ],[0.0096 0.022 ],[0.693 0.   ],[0.717 0.055]
16,3,[0.6744 0.0114],[0.02314822 0.01574293],[0.64 0.  ],[0.693 0.04 ]
17,4,[0.689  0.0592],[0.008  0.1184],[0.673 0.   ],[0.693 0.296]
18,3,[0.6978 0.0022],[0.0096 0.0044],[0.693 0.   ],[0.717 0.011]
19,4,[0.6858 0.011 ],[0.02207623 0.02101428],[0.643 0.   ],[0.707 0.053]
20,4,[0.6932 0.0914],[0.03293873 0.12702063],[0.643 0.   ],[0.73 0.33]
21,5,[0.7054 0.1288],[0.03831762 0.159973  ],[0.637 0.006],[0.74 0.44]
22,4,[0.6934 0.1198],[0.03546604 0.12237385],[0.637 0.006],[0.73  0.354]
23,5,[0.7064 0.0894],[0.01715343 0.12215498],[0.68  0.007],[0.733 0.326]
24,3,[0.6972 0.0212],[0.03416665 0.02105612],[0.64  0.007],[0.747 0.062]
25,4,[0.6958 0.0156],[0.03520455 0.02147184],[0.643 0.   ],[0.753 0.058]
