gen,nevals,avg,std,min,max
0,50,[0.71988 0.03254],[0.01914225 0.05394079],[0.66 0.  ],[0.76  0.342]
1,4,[0.7154 0.037 ],[0.03026946 0.02536927],[0.66 0.  ],[0.75  0.061]
2,5,[0.7068 0.0586],[0.02352361 0.04344468],[0.68 0.  ],[0.747 0.117]
3,2,[0.7034 0.0516],[0.02214136 0.02591988],[0.69  0.023],[0.747 0.091]
4,3,[0.7112 0.0398],[0.03043288 0.02535666],[0.68  0.022],[0.753 0.088]
5,4,[0.716  0.0448],[0.02777769 0.03471829],[0.68 0.  ],[0.75  0.088]
6,4,[0.7104 0.0368],[0.03160759 0.03087005],[0.673 0.005],[0.753 0.083]
7,3,[0.7248 0.0538],[0.02843519 0.01252837],[0.69  0.029],[0.75  0.062]
8,2,[0.7068 0.042 ],[0.02343843 0.02360508],[0.687 0.005],[0.747 0.062]
9,5,[0.7074 0.047 ],[0.03669659 0.03827793],[0.653 0.003],[0.75  0.092]
10,3,[0.6948 0.0446],[0.02821631 0.04335251],[0.667 0.003],[0.737 0.102]
11,3,[0.702  0.0074],[0.04136665 0.00527636],[0.653 0.003],[0.753 0.017]
12,4,[0.6852 0.0292],[0.03493651 0.02266627],[0.66  0.005],[0.753 0.067]
13,4,[0.686  0.0528],[0.0357715  0.02197635],[0.66  0.026],[0.757 0.088]
14,4,[0.7086 0.0482],[0.03321205 0.02289454],[0.673 0.016],[0.747 0.071]
15,5,[0.7194 0.0228],[0.03164554 0.00949526],[0.68  0.006],[0.76  0.035]
16,5,[0.7446 0.0622],[0.01430524 0.03540847],[0.72  0.014],[0.763 0.112]
17,4,[0.7448 0.0808],[0.01457944 0.02900621],[0.717 0.028],[0.76  0.108]
18,3,[0.7356 0.0734],[0.01522629 0.03409751],[0.717 0.015],[0.75  0.108]
19,5,[0.732  0.0432],[0.00933809 0.03412565],[0.72  0.006],[0.743 0.092]
20,3,[0.7318 0.0794],[0.01047664 0.02949983],[0.717 0.04 ],[0.743 0.128]
21,4,[0.7272 0.1142],[0.00976524 0.08571208],[0.713 0.044],[0.743 0.282]
22,5,[0.7162 0.1032],[0.01367333 0.09580689],[0.69  0.006],[0.727 0.282]
23,5,[0.7186 0.0482],[0.00387814 0.03780688],[0.713 0.004],[0.723 0.108]
24,5,[0.738  0.0202],[0.01948333 0.01539351],[0.717 0.004],[0.77  0.048]
25,5,[0.7326 0.0198],[0.02455687 0.00667533],[0.71 0.01],[0.78  0.029]
