gen,nevals,avg,std,min,max
0,50,[0.81958 0.25658],[0.03331912 0.17160351],[0.778 0.041],[0.873 0.566]
1,4,[0.826 0.197],[0.03539491 0.16183201],[0.79  0.042],[0.87  0.424]
2,4,[0.8526 0.1186],[0.03181572 0.11892451],[0.789 0.04 ],[0.87  0.354]
3,5,[0.842  0.2158],[0.034322   0.16066537],[0.798 0.077],[0.871 0.43 ]
4,4,[0.8584 0.136 ],[0.02271211 0.10925749],[0.813 0.071],[0.871 0.354]
5,4,[0.8426 0.2262],[0.03275729 0.18808658],[0.801 0.071],[0.87  0.498]
6,2,[0.844  0.1866],[0.03113198 0.13728307],[0.802 0.073],[0.87  0.374]
7,4,[0.829 0.244],[0.03307567 0.13567756],[0.801 0.073],[0.87  0.364]
8,4,[0.8002 0.3092],[0.00231517 0.04446302],[0.797 0.24 ],[0.803 0.352]
9,4,[0.7978 0.3198],[0.00354401 0.12573687],[0.793 0.091],[0.801 0.472]
10,3,[0.793  0.1736],[0.00517687 0.11655831],[0.786 0.059],[0.801 0.348]
11,4,[0.808  0.0868],[0.03074411 0.02208529],[0.786 0.059],[0.869 0.113]
12,4,[0.797 0.243],[0.00428952 0.13061393],[0.792 0.09 ],[0.802 0.392]
13,5,[0.7906 0.2024],[0.01565375 0.13128686],[0.76  0.087],[0.803 0.416]
14,2,[0.793  0.2932],[0.01664932 0.15820923],[0.76  0.087],[0.803 0.438]
15,4,[0.7888 0.2064],[0.01538051 0.15246587],[0.76  0.077],[0.803 0.418]
16,4,[0.7964 0.1974],[0.00427083 0.13272317],[0.791 0.081],[0.803 0.418]
17,3,[0.7974 0.2266],[0.00407922 0.12321623],[0.791 0.081],[0.803 0.418]
18,4,[0.8114 0.2012],[0.02741241 0.1182428 ],[0.793 0.029],[0.866 0.334]
19,4,[0.8222 0.1182],[0.03769032 0.10858619],[0.786 0.045],[0.869 0.334]
20,4,[0.8066 0.134 ],[0.03167712 0.12941561],[0.786 0.058],[0.869 0.392]
21,3,[0.8264 0.1528],[0.03485742 0.11656655],[0.795 0.079],[0.869 0.384]
22,5,[0.827  0.2124],[0.03394113 0.13195545],[0.796 0.043],[0.869 0.346]
23,5,[0.8226 0.1272],[0.03793995 0.0921095 ],[0.789 0.041],[0.871 0.306]
24,4,[0.841  0.1552],[0.03560337 0.14363481],[0.794 0.049],[0.871 0.44 ]
25,4,[0.8102 0.2542],[0.0301556  0.15816751],[0.785 0.06 ],[0.869 0.44 ]
