gen,nevals,avg,std,min,max
0,50,[0.82366 0.21716],[0.03349962 0.14774862],[0.781 0.045],[0.861 0.5  ]
1,4,[0.821  0.2628],[0.03146427 0.14554367],[0.793 0.061],[0.86  0.398]
2,3,[0.807  0.2906],[0.02651038 0.11544626],[0.793 0.061],[0.86  0.362]
3,4,[0.8178 0.1796],[0.03464333 0.12724873],[0.785 0.061],[0.86  0.394]
4,4,[0.819  0.2238],[0.03368086 0.13978612],[0.785 0.061],[0.86  0.386]
5,5,[0.831  0.1514],[0.03429869 0.09455919],[0.789 0.056],[0.86  0.272]
6,4,[0.86   0.0696],[0.00063246 0.01397999],[0.859 0.055],[0.861 0.092]
7,5,[0.8594 0.0726],[0.0010198  0.02156479],[0.858 0.056],[0.861 0.114]
8,4,[0.86  0.064],[0.00063246 0.0091433 ],[0.859 0.056],[0.861 0.081]
9,5,[0.8464 0.1114],[0.02671778 0.10713281],[0.793 0.038],[0.861 0.324]
10,5,[0.847 0.152],[0.026      0.13302631],[0.795 0.082],[0.86  0.418]
11,3,[0.86   0.0854],[0.00063246 0.00691665],[0.859 0.08 ],[0.861 0.099]
12,4,[0.86   0.0914],[0.00089443 0.01474585],[0.859 0.08 ],[0.861 0.118]
13,4,[0.8462 0.1432],[0.02711752 0.11110068],[0.792 0.078],[0.861 0.364]
14,4,[0.8472 0.123 ],[0.02710277 0.09974768],[0.793 0.06 ],[0.861 0.322]
15,5,[0.8606 0.0772],[0.0004899 0.0031241],[0.86  0.073],[0.861 0.082]
16,3,[0.86   0.0814],[0.00063246 0.01135958],[0.859 0.072],[0.861 0.103]
17,4,[0.8598 0.0742],[0.00116619 0.01923954],[0.858 0.039],[0.861 0.098]
18,3,[0.8592 0.0804],[0.00116619 0.02266804],[0.858 0.039],[0.861 0.102]
19,5,[0.8592 0.0868],[0.00074833 0.0244082 ],[0.858 0.041],[0.86 0.11]
20,2,[0.8592 0.0892],[0.00074833 0.02484673],[0.858 0.041],[0.86 0.11]
21,3,[0.8458 0.1276],[0.02691022 0.09950397],[0.792 0.041],[0.86  0.322]
22,5,[0.8344 0.194 ],[0.03259202 0.14732142],[0.793 0.071],[0.861 0.416]
23,5,[0.8196 0.225 ],[0.0333982  0.11071043],[0.792 0.078],[0.861 0.344]
24,4,[0.8064 0.2954],[0.02583486 0.09582818],[0.792 0.119],[0.858 0.402]
25,4,[0.7912 0.3588],[0.00577581 0.03021523],[0.78  0.312],[0.796 0.402]
