gen,nevals,avg,std,min,max
0,50,[0.8377  0.16266],[0.0332447  0.14493731],[0.795 0.042],[0.868 0.49 ]
1,5,[0.8224 0.1882],[0.03801894 0.13698817],[0.778 0.056],[0.868 0.364]
2,5,[0.8528 0.0996],[0.02840704 0.08589435],[0.796 0.049],[0.868 0.27 ]
3,4,[0.8668 0.0578],[0.00116619 0.01374627],[0.865 0.045],[0.868 0.084]
4,4,[0.8522 0.1032],[0.0281169  0.08678571],[0.796 0.04 ],[0.868 0.272]
5,4,[0.8544 0.0654],[0.02320862 0.02520794],[0.808 0.042],[0.867 0.099]
6,3,[0.8548 0.0674],[0.02341282 0.02315686],[0.808 0.042],[0.868 0.097]
7,4,[0.8536 0.1232],[0.02531087 0.1524433 ],[0.803 0.042],[0.867 0.428]
8,5,[0.8404 0.1524],[0.03259816 0.15741232],[0.799 0.05 ],[0.868 0.464]
9,5,[0.866  0.0554],[0.00089443 0.01636582],[0.865 0.042],[0.867 0.087]
10,3,[0.8536 0.1396],[0.02531877 0.15160686],[0.803 0.042],[0.868 0.44 ]
11,2,[0.852 0.057],[0.02752453 0.01932874],[0.797 0.042],[0.868 0.089]
12,5,[0.839  0.1096],[0.03389985 0.07527709],[0.797 0.035],[0.868 0.254]
13,4,[0.8392 0.167 ],[0.03365947 0.12795312],[0.797 0.038],[0.868 0.376]
14,5,[0.8528 0.1022],[0.0279385  0.08438578],[0.797 0.032],[0.868 0.268]
15,4,[0.84   0.1642],[0.03430452 0.12780203],[0.797 0.051],[0.869 0.364]
16,4,[0.8396 0.1752],[0.03396822 0.11633641],[0.798 0.065],[0.868 0.324]
17,5,[0.8264 0.224 ],[0.03397411 0.13178923],[0.798 0.061],[0.868 0.382]
18,5,[0.799 0.354],[0.00209762 0.05219962],[0.797 0.282],[0.803 0.442]
19,4,[0.8122 0.2832],[0.02790985 0.09987672],[0.797 0.092],[0.868 0.368]
20,3,[0.8128 0.285 ],[0.02768682 0.12745195],[0.797 0.061],[0.868 0.44 ]
21,5,[0.8404 0.1502],[0.03220932 0.14392554],[0.799 0.038],[0.868 0.434]
22,4,[0.867  0.0568],[0.00126491 0.01503862],[0.866 0.042],[0.869 0.077]
23,4,[0.8666 0.054 ],[0.0012     0.01381304],[0.865 0.042],[0.868 0.077]
24,5,[0.867  0.0636],[0.00126491 0.01798444],[0.865 0.044],[0.868 0.097]
25,3,[0.868  0.0734],[0.     0.0148],[0.868 0.056],[0.868 0.091]
