gen,nevals,avg,std,min,max
0,50,[0.82426 0.28422],[0.0363273  0.17148624],[0.729 0.069],[0.868 0.548]
1,4,[0.8522 0.1974],[0.02861748 0.09103318],[0.795 0.081],[0.868 0.31 ]
2,4,[0.8382 0.2572],[0.03406699 0.16972731],[0.795 0.084],[0.867 0.55 ]
3,4,[0.8668 0.185 ],[0.0004     0.07156535],[0.866 0.091],[0.867 0.244]
4,5,[0.8666 0.2184],[0.0008     0.05929452],[0.866 0.1  ],[0.868 0.254]
5,2,[0.8666 0.2184],[0.0004899  0.05639007],[0.866 0.106],[0.867 0.254]
6,3,[0.866  0.2082],[0.00154919 0.07264819],[0.863 0.063],[0.867 0.248]
7,4,[0.8662 0.183 ],[0.00172047 0.07459759],[0.863 0.07 ],[0.868 0.246]
8,5,[0.8658 0.1778],[0.0016    0.0803801],[0.863 0.074],[0.867 0.248]
9,4,[0.864  0.0808],[0.00126491 0.00785875],[0.863 0.073],[0.866 0.093]
10,4,[0.8644 0.0826],[0.0012     0.00886792],[0.863 0.072],[0.866 0.093]
11,4,[0.8638 0.079 ],[0.0009798  0.00742967],[0.863 0.072],[0.865 0.088]
12,3,[0.8632 0.074 ],[0.0009798  0.00562139],[0.862 0.067],[0.865 0.084]
13,4,[0.863  0.0702],[0.00126491 0.015012  ],[0.861 0.046],[0.865 0.093]
14,5,[0.8646 0.086 ],[0.00162481 0.01977878],[0.863 0.065],[0.867 0.119]
15,5,[0.8636 0.0766],[0.0012     0.00945727],[0.863 0.07 ],[0.866 0.095]
16,4,[0.8648 0.0848],[0.00116619 0.01154816],[0.863 0.07 ],[0.866 0.098]
17,5,[0.8504 0.1176],[0.02872351 0.06361635],[0.793 0.076],[0.866 0.244]
18,4,[0.8364 0.1406],[0.03634061 0.08972313],[0.788 0.093],[0.866 0.32 ]
19,4,[0.8374 0.1814],[0.03504055 0.10212855],[0.793 0.096],[0.866 0.32 ]
20,4,[0.8368 0.1704],[0.03538022 0.09771919],[0.792 0.079],[0.867 0.324]
21,5,[0.8352 0.1334],[0.03446389 0.09780102],[0.792 0.067],[0.864 0.326]
22,2,[0.8494 0.1206],[0.02771714 0.10315154],[0.794 0.053],[0.865 0.326]
23,4,[0.85   0.1316],[0.02802142 0.1099247 ],[0.794 0.053],[0.865 0.35 ]
24,3,[0.8352 0.172 ],[0.03323492 0.13743799],[0.794 0.053],[0.863 0.346]
25,5,[0.8496 0.088 ],[0.02981677 0.01134901],[0.79  0.077],[0.866 0.108]
