gen,nevals,avg,std,min,max
0,50,[0.82984 0.20776],[0.0318348  0.14198867],[0.778 0.043],[0.866 0.492]
1,2,[0.8088 0.1488],[0.02685815 0.10192821],[0.791 0.043],[0.862 0.288]
2,4,[0.7918 0.1094],[0.004996   0.08941051],[0.787 0.058],[0.801 0.288]
3,5,[0.79   0.0728],[0.00167332 0.00785875],[0.787 0.06 ],[0.792 0.082]
4,3,[0.7924 0.137 ],[0.00649923 0.13866218],[0.787 0.06 ],[0.805 0.414]
5,4,[0.8122 0.2338],[0.02611819 0.15586969],[0.789 0.047],[0.863 0.412]
6,4,[0.7988 0.1886],[0.00552811 0.13278494],[0.789 0.064],[0.806 0.412]
7,5,[0.8104 0.1998],[0.02705993 0.08938546],[0.79  0.069],[0.864 0.288]
8,5,[0.839  0.1926],[0.03075711 0.15937076],[0.797 0.064],[0.865 0.478]
9,4,[0.864  0.0898],[0.00063246 0.02136726],[0.863 0.064],[0.865 0.119]
10,3,[0.8642 0.1142],[0.00074833 0.06573097],[0.863 0.064],[0.865 0.24 ]
11,4,[0.8642 0.0928],[0.0004     0.02227465],[0.864 0.064],[0.865 0.119]
12,5,[0.8522 0.1412],[0.02260442 0.12742747],[0.807 0.073],[0.864 0.396]
13,4,[0.8506 0.129 ],[0.02581163 0.07135545],[0.799 0.073],[0.864 0.268]
14,3,[0.8638 0.0862],[0.0004 0.0184],[0.863 0.066],[0.864 0.118]
15,5,[0.853  0.1786],[0.02300435 0.11166844],[0.807 0.083],[0.865 0.37 ]
16,4,[0.8512 0.168 ],[0.02462032 0.08833346],[0.802 0.091],[0.865 0.306]
17,2,[0.8632 0.1248],[0.00116619 0.05776296],[0.862 0.091],[0.865 0.24 ]
18,5,[0.8638 0.0856],[0.0009798  0.00523832],[0.862 0.082],[0.865 0.096]
19,2,[0.8638 0.086 ],[0.0009798  0.00517687],[0.862 0.082],[0.865 0.096]
20,3,[0.8632 0.0928],[0.00074833 0.0076    ],[0.862 0.083],[0.864 0.105]
21,3,[0.8634 0.0854],[0.0004899  0.01764766],[0.863 0.053],[0.864 0.105]
22,4,[0.8632 0.0902],[0.00074833 0.00910824],[0.862 0.077],[0.864 0.102]
23,3,[0.8628 0.083 ],[0.0009798  0.02347765],[0.861 0.038],[0.864 0.102]
24,5,[0.8418 0.0804],[0.0444045  0.01078147],[0.753 0.061],[0.865 0.094]
25,5,[0.862  0.0728],[0.00089443 0.0284914 ],[0.861 0.039],[0.863 0.106]
