gen,nevals,avg,std,min,max
0,50,[0.83266 0.1862 ],[0.03500092 0.1359725 ],[0.782 0.059],[0.866 0.464]
1,4,[0.8242 0.2758],[0.03300545 0.16230638],[0.793 0.085],[0.865 0.464]
2,5,[0.795  0.2992],[0.00860233 0.11758639],[0.779 0.082],[0.804 0.428]
3,3,[0.7984 0.3584],[0.00272764 0.04271581],[0.794 0.286],[0.802 0.408]
4,4,[0.7998 0.3652],[0.00396989 0.05251438],[0.793 0.276],[0.805 0.426]
5,5,[0.802  0.4048],[0.00219089 0.0121062 ],[0.799 0.39 ],[0.805 0.426]
6,5,[0.794  0.4088],[0.01155855 0.03723654],[0.771 0.376],[0.801 0.48 ]
7,5,[0.7972 0.384 ],[0.00567098 0.01533623],[0.786 0.36 ],[0.801 0.398]
8,5,[0.792  0.3984],[0.01150652 0.02978322],[0.778 0.346],[0.803 0.426]
9,5,[0.7948 0.4416],[0.01178813 0.01890608],[0.772 0.41 ],[0.804 0.46 ]
10,3,[0.7948 0.4284],[0.01175415 0.02118112],[0.772 0.406],[0.803 0.456]
11,4,[0.7908 0.4316],[0.0121721  0.02849281],[0.772 0.39 ],[0.803 0.462]
12,4,[0.8122 0.3232],[0.02657367 0.13518935],[0.794 0.072],[0.865 0.444]
13,2,[0.7986 0.3668],[0.00422374 0.06587989],[0.793 0.282],[0.803 0.444]
14,4,[0.8116 0.28  ],[0.02701555 0.10855413],[0.792 0.102],[0.865 0.444]
15,5,[0.8082 0.2066],[0.02895099 0.14490217],[0.786 0.074],[0.865 0.444]
16,2,[0.7932 0.2102],[0.00567098 0.13693999],[0.786 0.085],[0.803 0.444]
17,5,[0.812  0.2968],[0.02754632 0.15562185],[0.788 0.107],[0.866 0.448]
18,5,[0.806  0.1396],[0.02926431 0.1207851 ],[0.788 0.058],[0.864 0.38 ]
19,3,[0.8216 0.1618],[0.03475975 0.16222996],[0.79  0.058],[0.864 0.484]
20,5,[0.8344 0.093 ],[0.03666388 0.02032732],[0.789 0.065],[0.865 0.118]
21,4,[0.8214 0.2114],[0.03530212 0.1324894 ],[0.783 0.058],[0.864 0.402]
22,4,[0.8396 0.1784],[0.03070244 0.14293159],[0.802 0.058],[0.865 0.43 ]
23,4,[0.8074 0.2768],[0.02978993 0.16652375],[0.78  0.091],[0.865 0.498]
24,3,[0.793  0.3116],[0.01089954 0.1787519 ],[0.78  0.091],[0.811 0.498]
25,3,[0.7894 0.238 ],[0.0093723  0.18137585],[0.78 0.09],[0.802 0.488]
