gen,nevals,avg,std,min,max
0,50,[0.8282  0.15946],[0.03120769 0.13463688],[0.789 0.035],[0.866 0.482]
1,4,[0.8102 0.1924],[0.02634692 0.15279084],[0.789 0.054],[0.862 0.418]
2,5,[0.851 0.11 ],[0.02358813 0.09465094],[0.804 0.031],[0.865 0.294]
3,4,[0.851 0.112],[0.02352871 0.097431  ],[0.804 0.049],[0.864 0.306]
4,4,[0.8388 0.1616],[0.02884025 0.12953548],[0.803 0.049],[0.864 0.362]
5,1,[0.8504 0.0998],[0.02372003 0.08523473],[0.803 0.049],[0.864 0.27 ]
6,4,[0.838  0.1394],[0.02900345 0.11101279],[0.802 0.036],[0.863 0.28 ]
7,4,[0.8238 0.1652],[0.03203373 0.12284852],[0.789 0.036],[0.865 0.338]
8,5,[0.8272 0.2208],[0.0300626  0.10809329],[0.802 0.08 ],[0.865 0.344]
9,2,[0.8032 0.3148],[0.0009798  0.02378571],[0.802 0.288],[0.804 0.344]
10,4,[0.802  0.2892],[0.00363318 0.11704085],[0.795 0.082],[0.805 0.424]
11,4,[0.8002 0.2724],[0.00426146 0.16329311],[0.795 0.082],[0.804 0.46 ]
12,4,[0.8128 0.3266],[0.0249912  0.14720272],[0.792 0.045],[0.862 0.45 ]
13,5,[0.8136 0.2348],[0.02451612 0.1468188 ],[0.794 0.045],[0.862 0.402]
14,5,[0.8142 0.1994],[0.02341282 0.10171647],[0.801 0.043],[0.861 0.298]
15,3,[0.8144 0.2294],[0.02431131 0.08707606],[0.801 0.059],[0.863 0.298]
16,3,[0.8012 0.1998],[0.00203961 0.08124629],[0.799 0.104],[0.805 0.306]
17,4,[0.8006 0.1924],[0.00135647 0.07185708],[0.799 0.105],[0.802 0.266]
18,4,[0.813  0.1388],[0.02501999 0.07452355],[0.799 0.081],[0.863 0.286]
19,4,[0.8388 0.1662],[0.02924654 0.13413933],[0.802 0.047],[0.864 0.368]
20,4,[0.8386 0.1202],[0.03152523 0.06638494],[0.799 0.07 ],[0.865 0.25 ]
21,5,[0.827 0.223],[0.02940748 0.14850993],[0.802 0.048],[0.864 0.45 ]
22,2,[0.8274 0.2018],[0.02908333 0.11725255],[0.803 0.048],[0.864 0.32 ]
23,4,[0.802  0.2444],[0.002      0.07386907],[0.799 0.106],[0.805 0.32 ]
24,3,[0.8014 0.2352],[0.00205913 0.11055931],[0.799 0.106],[0.804 0.37 ]
25,4,[0.7996 0.162 ],[0.0012     0.07027944],[0.798 0.102],[0.801 0.252]
