gen,nevals,avg,std,min,max
0,50,[0.82534 0.2102 ],[0.03261142 0.16283759],[0.782 0.035],[0.864 0.518]
1,3,[0.8484 0.1192],[0.02620382 0.08414606],[0.796 0.038],[0.862 0.28 ]
2,3,[0.849  0.1386],[0.02551078 0.09521891],[0.798 0.074],[0.863 0.328]
3,5,[0.85   0.1714],[0.02551078 0.11441259],[0.799 0.076],[0.864 0.362]
4,3,[0.8628 0.1238],[0.00074833 0.06071375],[0.862 0.076],[0.864 0.242]
5,4,[0.8624 0.1186],[0.0004899  0.06386423],[0.862 0.078],[0.863 0.246]
6,4,[0.8622 0.1214],[0.0004     0.06279682],[0.862 0.083],[0.863 0.246]
7,2,[0.8622 0.0966],[0.0004     0.01070701],[0.862 0.083],[0.863 0.106]
8,4,[0.8618 0.086 ],[0.0009798  0.02717352],[0.86  0.037],[0.863 0.115]
9,5,[0.8626 0.106 ],[0.0008    0.0121161],[0.862 0.082],[0.864 0.114]
10,4,[0.8624 0.1032],[0.0004899  0.01142629],[0.862 0.082],[0.863 0.114]
11,4,[0.823  0.1564],[0.078      0.12899705],[0.667 0.082],[0.862 0.414]
12,4,[0.862 0.096],[1.11022302e-16 6.03324125e-03],[0.862 0.088],[0.862 0.104]
13,5,[0.862 0.091],[0.00063246 0.00707107],[0.861 0.078],[0.863 0.097]
14,4,[0.862  0.0908],[0.00063246 0.00778203],[0.861 0.082],[0.863 0.103]
15,5,[0.848  0.1254],[0.02800714 0.08053223],[0.792 0.076],[0.863 0.286]
16,5,[0.862  0.0808],[0.00063246 0.01591729],[0.861 0.063],[0.863 0.108]
17,5,[0.8622 0.0788],[0.0004     0.00491528],[0.862 0.071],[0.863 0.083]
18,4,[0.8626 0.1124],[0.0004899  0.06688079],[0.862 0.074],[0.863 0.246]
19,3,[0.8624 0.073 ],[0.0004899  0.00657267],[0.862 0.064],[0.863 0.083]
20,4,[0.85   0.1534],[0.025004   0.15941468],[0.8   0.064],[0.863 0.472]
21,4,[0.863  0.0842],[1.11022302e-16 1.69870539e-02],[0.863 0.073],[0.863 0.118]
22,5,[0.8622 0.087 ],[0.00074833 0.01662528],[0.861 0.071],[0.863 0.116]
23,4,[0.862  0.0946],[0.00063246 0.00909065],[0.861 0.077],[0.863 0.102]
24,5,[0.8624 0.0954],[0.0004899  0.01345511],[0.862 0.076],[0.863 0.117]
25,3,[0.8624 0.093 ],[0.0004899 0.0132212],[0.862 0.077],[0.863 0.117]
