gen,nevals,avg,std,min,max
0,50,[0.8255  0.24174],[0.03368635 0.16558899],[0.791 0.054],[0.867 0.542]
1,3,[0.8108 0.3716],[0.02661879 0.1809769 ],[0.796 0.078],[0.864 0.54 ]
2,4,[0.8118 0.393 ],[0.02760725 0.1697292 ],[0.797 0.107],[0.867 0.536]
3,3,[0.8246 0.3612],[0.03380887 0.2133386 ],[0.797 0.093],[0.867 0.54 ]
4,5,[0.8388 0.3476],[0.03292051 0.13162006],[0.797 0.24 ],[0.866 0.538]
5,3,[0.838  0.3244],[0.03348432 0.17462371],[0.797 0.088],[0.866 0.538]
6,5,[0.8382 0.28  ],[0.03364164 0.21163837],[0.797 0.093],[0.866 0.54 ]
7,4,[0.8388 0.2846],[0.03331906 0.13867891],[0.797 0.119],[0.866 0.54 ]
8,5,[0.8248 0.3416],[0.03284753 0.18040576],[0.797 0.064],[0.866 0.54 ]
9,2,[0.8388 0.257 ],[0.03293266 0.1664548 ],[0.797 0.064],[0.867 0.532]
10,5,[0.8528 0.1748],[0.02640757 0.09086562],[0.8   0.079],[0.867 0.318]
11,4,[0.8512 0.1872],[0.0261335  0.15884886],[0.799 0.044],[0.866 0.474]
12,4,[0.8646 0.1368],[0.00149666 0.08834116],[0.862 0.044],[0.866 0.244]
13,5,[0.8498 0.191 ],[0.0309089  0.07956381],[0.788 0.074],[0.866 0.278]
14,5,[0.8378 0.3296],[0.0337307  0.18258324],[0.796 0.08 ],[0.866 0.542]
15,5,[0.8154 0.45  ],[0.02742699 0.10936178],[0.793 0.244],[0.866 0.542]
16,4,[0.8188 0.366 ],[0.03059673 0.21729611],[0.793 0.09 ],[0.865 0.548]
17,4,[0.799  0.4152],[0.00414729 0.10126085],[0.793 0.276],[0.805 0.548]
18,4,[0.7984 0.436 ],[0.00185472 0.08206339],[0.795 0.342],[0.8   0.538]
19,5,[0.7992 0.3856],[0.0009798  0.03962625],[0.798 0.336],[0.8   0.438]
20,3,[0.7994 0.3904],[0.0012     0.05599143],[0.798 0.314],[0.801 0.456]
21,4,[0.7988 0.3696],[0.00074833 0.02752163],[0.798 0.336],[0.8   0.408]
22,3,[0.7984 0.3736],[0.0004899  0.02672527],[0.798 0.342],[0.799 0.406]
23,5,[0.8118 0.3896],[0.02710277 0.1472489 ],[0.798 0.102],[0.866 0.52 ]
24,4,[0.812  0.3468],[0.02650283 0.13278313],[0.798 0.094],[0.865 0.456]
25,5,[0.8114 0.3768],[0.02680746 0.14898376],[0.797 0.098],[0.865 0.548]
