gen,nevals,avg,std,min,max
0,50,[0.7625  0.19412],[0.02683449 0.13462654],[0.687 0.014],[0.793 0.52 ]
1,4,[0.76   0.1076],[0.02911357 0.05412061],[0.707 0.01 ],[0.783 0.169]
2,5,[0.7596 0.1406],[0.02260619 0.03028267],[0.737 0.103],[0.787 0.188]
3,3,[0.7666 0.2162],[0.02053874 0.1125156 ],[0.74  0.119],[0.793 0.436]
4,4,[0.7872 0.3552],[0.00523068 0.16859703],[0.78  0.136],[0.793 0.588]
5,5,[0.7874 0.3312],[0.00257682 0.13257813],[0.783 0.144],[0.79  0.472]
6,5,[0.7926 0.229 ],[0.00431741 0.15344967],[0.787 0.075],[0.8   0.524]
7,4,[0.7894 0.3254],[0.00293939 0.16868147],[0.787 0.181],[0.793 0.556]
8,5,[0.781  0.2564],[0.01469694 0.13001015],[0.753 0.181],[0.793 0.516]
9,1,[0.7824 0.1964],[0.01553834 0.00964572],[0.753 0.181],[0.793 0.204]
10,3,[0.7888 0.2258],[0.00581034 0.09833087],[0.78  0.132],[0.797 0.416]
11,5,[0.7866 0.217 ],[0.00581722 0.10957737],[0.777 0.136],[0.793 0.432]
12,4,[0.786  0.2482],[0.0055857  0.16431725],[0.777 0.032],[0.793 0.448]
13,2,[0.7866 0.3354],[0.00581722 0.11889424],[0.777 0.181],[0.793 0.448]
14,4,[0.7854 0.2892],[0.00492341 0.18824495],[0.777 0.006],[0.79  0.448]
15,5,[0.7806 0.207 ],[0.0094361  0.11800678],[0.763 0.103],[0.79  0.436]
16,4,[0.7866 0.2368],[0.00313688 0.14956791],[0.783 0.136],[0.79  0.532]
17,5,[0.7742 0.3354],[0.0271249  0.18159912],[0.72  0.059],[0.79 0.54]
18,4,[0.7802 0.2202],[0.01665413 0.12598794],[0.747 0.115],[0.79  0.466]
19,5,[0.7848 0.1728],[0.00285657 0.0366955 ],[0.78  0.124],[0.787 0.204]
20,5,[0.7908 0.341 ],[0.00331059 0.13577923],[0.787 0.169],[0.797 0.5  ]
21,5,[0.79   0.1826],[0.00189737 0.0206262 ],[0.787 0.144],[0.793 0.204]
22,3,[0.7794 0.1924],[0.01640244 0.00697424],[0.747 0.182],[0.79  0.204]
23,4,[0.782  0.2358],[0.01520526 0.09057682],[0.753 0.177],[0.797 0.416]
24,4,[0.7774 0.242 ],[0.01273735 0.14103617],[0.753 0.136],[0.787 0.52 ]
25,5,[0.7674 0.2758],[0.02790412 0.17848294],[0.713 0.043],[0.787 0.536]
