gen,nevals,avg,std,min,max
0,50,[0.74318 0.42246],[0.02346631 0.17843556],[0.687 0.087],[0.77  0.636]
1,5,[0.7374 0.4946],[0.01492113 0.16366258],[0.727 0.169],[0.767 0.608]
2,3,[0.7326 0.4808],[0.02103901 0.15944704],[0.707 0.18 ],[0.77  0.608]
3,3,[0.7372 0.5106],[0.01310572 0.17299665],[0.72  0.169],[0.76  0.624]
4,3,[0.746  0.4954],[0.0159875  0.16538875],[0.73  0.169],[0.77  0.608]
5,3,[0.734  0.4662],[0.01356466 0.15458642],[0.72  0.169],[0.76  0.568]
6,3,[0.7372 0.5068],[0.0148243  0.15446216],[0.72  0.206],[0.763 0.648]
7,4,[0.74   0.5636],[0.01214907 0.07473045],[0.73  0.428],[0.763 0.654]
8,4,[0.7274 0.5616],[0.00387814 0.00932952],[0.72  0.544],[0.73  0.568]
9,4,[0.7288 0.5672],[0.00835225 0.06093406],[0.717 0.47 ],[0.743 0.662]
10,4,[0.7346 0.6052],[0.00801499 0.04384701],[0.723 0.552],[0.743 0.662]
11,5,[0.7238 0.5016],[0.01090688 0.16476116],[0.703 0.176],[0.733 0.628]
12,4,[0.7358 0.6364],[0.00391918 0.03845829],[0.733 0.592],[0.743 0.702]
13,5,[0.7268 0.5154],[0.01101635 0.17101766],[0.71  0.183],[0.74  0.666]
14,4,[0.7194 0.4996],[0.015781   0.17525479],[0.69 0.16],[0.737 0.666]
15,4,[0.7272 0.4032],[0.0284914  0.20077291],[0.69 0.16],[0.77  0.648]
16,5,[0.7122 0.347 ],[0.01733667 0.21784949],[0.69  0.152],[0.737 0.648]
17,5,[0.738  0.5052],[0.0139714 0.1511746],[0.723 0.206],[0.763 0.608]
18,3,[0.728  0.5556],[0.00997998 0.06395498],[0.71  0.434],[0.74  0.608]
19,4,[0.7266 0.5456],[0.01009158 0.06547549],[0.713 0.442],[0.74  0.624]
20,4,[0.722  0.4878],[0.01111755 0.15223981],[0.707 0.205],[0.733 0.62 ]
21,4,[0.7142 0.3856],[0.01455198 0.19125334],[0.69  0.109],[0.73  0.568]
22,5,[0.726  0.5516],[0.0091433  0.05331266],[0.71  0.454],[0.737 0.616]
23,5,[0.7248 0.482 ],[0.02127346 0.16434111],[0.687 0.156],[0.75 0.6 ]
24,3,[0.74   0.5364],[0.0166012  0.05340262],[0.72  0.436],[0.767 0.592]
25,4,[0.754  0.2956],[0.01584929 0.14523443],[0.723 0.135],[0.767 0.502]
