gen,nevals,avg,std,min,max
0,50,[0.73812 0.12996],[0.02760046 0.06584891],[0.69  0.007],[0.773 0.428]
1,5,[0.7534 0.118 ],[0.02326886 0.02179908],[0.707 0.086],[0.767 0.142]
2,4,[0.7272 0.0748],[0.03333707 0.05161938],[0.693 0.019],[0.77  0.167]
3,2,[0.72   0.1004],[0.02322068 0.06150317],[0.693 0.024],[0.763 0.167]
4,4,[0.7318 0.0968],[0.02738175 0.06418224],[0.693 0.024],[0.763 0.192]
5,5,[0.726 0.076],[0.03141974 0.04537841],[0.693 0.028],[0.767 0.142]
6,4,[0.7414 0.1038],[0.03070896 0.03822251],[0.693 0.062],[0.767 0.167]
7,5,[0.7246 0.1362],[0.03026285 0.15455795],[0.693 0.016],[0.763 0.43 ]
8,5,[0.7286 0.1688],[0.02652998 0.15368201],[0.7  0.01],[0.76  0.454]
9,5,[0.7462 0.2138],[0.02170161 0.11835269],[0.72  0.112],[0.767 0.446]
10,4,[0.7448 0.1506],[0.02349809 0.03044733],[0.713 0.112],[0.767 0.202]
11,5,[0.7372 0.0876],[0.03333707 0.03897486],[0.693 0.028],[0.767 0.142]
12,4,[0.7372 0.1792],[0.02606454 0.15126983],[0.7   0.074],[0.763 0.478]
13,4,[0.7618 0.1166],[0.00146969 0.02029384],[0.76  0.082],[0.763 0.145]
14,5,[0.7454 0.1274],[0.02506472 0.02811121],[0.713 0.074],[0.77  0.154]
15,3,[0.7438 0.13  ],[0.02651339 0.02782804],[0.71  0.078],[0.77  0.154]
16,3,[0.7518 0.0686],[0.02604151 0.03964644],[0.7   0.001],[0.77  0.124]
17,4,[0.74   0.0968],[0.02931211 0.03024169],[0.697 0.07 ],[0.77  0.142]
18,5,[0.74   0.0934],[0.02696665 0.01886372],[0.707 0.074],[0.763 0.125]
19,5,[0.7518 0.108 ],[0.01944634 0.06267057],[0.713 0.002],[0.763 0.171]
20,3,[0.7638 0.0636],[0.00331059 0.06062541],[0.76  0.002],[0.77  0.171]
21,5,[0.7638 0.062 ],[0.0016     0.04124076],[0.763 0.002],[0.767 0.116]
22,4,[0.7646 0.0762],[0.00195959 0.03649877],[0.763 0.01 ],[0.767 0.12 ]
23,4,[0.7646 0.0754],[0.00195959 0.05340262],[0.763 0.002],[0.767 0.158]
24,3,[0.7668 0.1094],[0.00222711 0.04352287],[0.763 0.036],[0.77  0.158]
25,3,[0.7658 0.195 ],[0.00487442 0.15236535],[0.76  0.095],[0.773 0.498]
