gen,nevals,avg,std,min,max
0,50,[0.73878 0.07662],[0.02526048 0.07553804],[0.703 0.   ],[0.787 0.428]
1,3,[0.7174 0.0726],[0.01227355 0.05522173],[0.707 0.004],[0.74  0.162]
2,5,[0.712  0.0598],[0.00626099 0.04935747],[0.703 0.004],[0.72  0.132]
3,5,[0.7368 0.0326],[0.02751291 0.03530212],[0.707 0.002],[0.773 0.098]
4,5,[0.7494 0.0796],[0.02281754 0.03398588],[0.717 0.023],[0.773 0.115]
5,4,[0.7308 0.0734],[0.02056599 0.03028927],[0.71  0.026],[0.77 0.11]
6,4,[0.716 0.051],[0.00525357 0.04026909],[0.71  0.008],[0.723 0.11 ]
7,5,[0.704  0.0336],[0.00629285 0.01885312],[0.697 0.008],[0.713 0.057]
8,3,[0.7098 0.0312],[0.00879545 0.01667813],[0.7   0.012],[0.723 0.053]
9,3,[0.7132 0.0414],[0.00538145 0.04063299],[0.707 0.008],[0.723 0.118]
10,5,[0.7178 0.0536],[0.01428846 0.02065527],[0.703 0.031],[0.743 0.08 ]
11,4,[0.7352 0.0832],[0.03105093 0.04318518],[0.693 0.034],[0.777 0.163]
12,5,[0.7594 0.0828],[0.02022474 0.05835889],[0.72  0.007],[0.777 0.163]
13,3,[0.7454 0.1574],[0.02349979 0.17988952],[0.72  0.027],[0.777 0.508]
14,4,[0.7468 0.0652],[0.02752017 0.03644942],[0.707 0.022],[0.77  0.115]
15,3,[0.7446 0.0318],[0.02661278 0.0163878 ],[0.707 0.019],[0.773 0.064]
16,3,[0.7594 0.0474],[0.02128474 0.04752515],[0.717 0.005],[0.773 0.14 ]
17,3,[0.7556 0.1132],[0.01979495 0.06279299],[0.717 0.005],[0.77  0.194]
18,5,[0.7476 0.095 ],[0.02941836 0.05235265],[0.707 0.034],[0.777 0.169]
19,4,[0.7592 0.0798],[0.02036075 0.04686747],[0.72  0.034],[0.777 0.155]
20,5,[0.7558 0.1386],[0.02190342 0.0389081 ],[0.713 0.064],[0.773 0.167]
21,5,[0.7498 0.1088],[0.02655108 0.05621174],[0.713 0.034],[0.777 0.181]
22,5,[0.7452 0.1356],[0.0277157 0.0408343],[0.71  0.072],[0.773 0.171]
23,4,[0.7352 0.0986],[0.02919178 0.04415246],[0.703 0.034],[0.773 0.166]
24,4,[0.736  0.0982],[0.02636665 0.05078346],[0.703 0.034],[0.773 0.159]
25,5,[0.7216 0.0196],[0.02299217 0.00868562],[0.707 0.004],[0.767 0.03 ]
