gen,nevals,avg,std,min,max
0,50,[0.73886 0.24048],[0.01248361 0.18295991],[0.713 0.004],[0.757 0.704]
1,4,[0.7416 0.0952],[0.01538311 0.04940607],[0.72 0.04],[0.757 0.164]
2,3,[0.7408 0.224 ],[0.01452446 0.19679024],[0.727 0.004],[0.76  0.464]
3,2,[0.7408 0.2472],[0.01336263 0.17831926],[0.727 0.04 ],[0.757 0.472]
4,4,[0.7334 0.2688],[0.00833307 0.20777526],[0.723 0.036],[0.747 0.56 ]
5,4,[0.7388 0.4856],[0.00466476 0.16947165],[0.733 0.156],[0.747 0.64 ]
6,4,[0.7392 0.5664],[0.00381576 0.05292107],[0.733 0.512],[0.743 0.656]
7,3,[0.7408 0.576 ],[0.0065238  0.09586657],[0.733 0.472],[0.75  0.696]
8,5,[0.7422 0.5416],[0.00534416 0.19819344],[0.737 0.156],[0.75  0.704]
9,5,[0.732  0.4056],[0.00562139 0.13337706],[0.727 0.14 ],[0.743 0.496]
10,5,[0.7412 0.3072],[0.01475669 0.2310657 ],[0.723 0.072],[0.763 0.664]
11,5,[0.7252 0.1696],[0.0236677  0.18343566],[0.69  0.008],[0.763 0.52 ]
12,4,[0.7248 0.0784],[0.02506312 0.06215336],[0.69  0.008],[0.767 0.164]
13,5,[0.7368 0.12  ],[0.01878723 0.03025227],[0.707 0.068],[0.757 0.16 ]
14,2,[0.7448 0.1856],[0.01637559 0.14298755],[0.723 0.06 ],[0.767 0.464]
15,5,[0.7408 0.1232],[0.01452446 0.03463178],[0.72  0.076],[0.757 0.164]
16,3,[0.724  0.1888],[0.0055857  0.14697809],[0.717 0.072],[0.733 0.472]
17,4,[0.7292 0.2904],[0.00381576 0.14849862],[0.723 0.16 ],[0.733 0.472]
18,3,[0.728  0.3392],[0.00935949 0.15779278],[0.71  0.112],[0.737 0.472]
19,4,[0.736  0.4624],[0.00892188 0.18974678],[0.73 0.16],[0.753 0.76 ]
20,3,[0.74   0.5424],[0.00867179 0.11193141],[0.73  0.464],[0.753 0.76 ]
21,5,[0.734  0.2528],[0.00822192 0.17142042],[0.727 0.132],[0.75  0.592]
22,4,[0.7372 0.292 ],[0.00719444 0.17439266],[0.73 0.14],[0.75  0.536]
23,4,[0.7414 0.3808],[0.0118254  0.21096957],[0.73  0.128],[0.76 0.68]
24,3,[0.7338 0.3984],[0.01367333 0.22759402],[0.723 0.112],[0.76 0.68]
25,4,[0.74   0.3896],[0.01279062 0.19976947],[0.727 0.128],[0.76 0.68]
